p_val	auc	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0	0.863217295929854	1.03815472812338	0.858	0.44	0	CD14-/CD16- Monocytes	B4GALT6
0	0.860042078992635	1.20019198146911	0.894	0.477	0	CD14-/CD16- Monocytes	ZC3H12C
0	0.85807046720835	1.18940945169339	0.882	0.449	0	CD14-/CD16- Monocytes	IL13RA1
0	0.857676890425277	1.31836464945984	0.973	0.734	0	CD14-/CD16- Monocytes	LRRC8D
0	0.856798431505453	1.30011114373047	0.99	0.84	0	CD14-/CD16- Monocytes	PPP3CA
0	0.854484618084617	1.76590759089929	0.851	0.473	0	CD14-/CD16- Monocytes	LRMDA
0	0.852915537286625	1.15218280358625	0.969	0.6	0	CD14-/CD16- Monocytes	PIK3CB
0	0.850391587994	1.23913635235363	0.959	0.68	0	CD14-/CD16- Monocytes	VAV3
0	0.847368297906095	1.14316603121006	0.963	0.622	0	CD14-/CD16- Monocytes	BMP2K
0	0.847128633052759	1.28496736030685	0.993	0.708	0	CD14-/CD16- Monocytes	CTSS
0	0.846970786777438	1.12832612009323	0.888	0.577	0	CD14-/CD16- Monocytes	MAST4
0	0.842497756390289	1.16400533383931	0.998	0.807	0	CD14-/CD16- Monocytes	ASAP1
0	0.841157384677569	1.2591641472628	0.9	0.585	0	CD14-/CD16- Monocytes	CYBB
0	0.840400895528077	0.977203737919166	0.842	0.523	0	CD14-/CD16- Monocytes	AHR
0	0.8389902020895	1.06507666618154	0.942	0.621	0	CD14-/CD16- Monocytes	ZFHX3
0	0.837486590587804	1.26970055566598	0.996	0.697	0	CD14-/CD16- Monocytes	PTPRJ
0	0.837343746929173	0.97709519005318	0.857	0.468	0	CD14-/CD16- Monocytes	CFI
0	0.835039189971946	1.0570030309159	0.894	0.511	0	CD14-/CD16- Monocytes	TMEM164
0	0.834906278472252	1.04291625690844	0.907	0.533	0	CD14-/CD16- Monocytes	LOC114106108
0	0.834457195724365	0.984200343603232	0.962	0.66	0	CD14-/CD16- Monocytes	IFNGR2
0	0.834129708897344	1.17270598021759	0.949	0.683	0	CD14-/CD16- Monocytes	IPCEF1
0	0.832165637166003	1.41325064277118	0.907	0.622	0	CD14-/CD16- Monocytes	XRCC4
0	0.830675747498368	0.988202096166312	0.903	0.529	0	CD14-/CD16- Monocytes	LDLRAD3
0	0.830354043289121	0.990843018372434	0.818	0.414	0	CD14-/CD16- Monocytes	CTTNBP2NL
0	0.8302038831466	1.10965844234485	0.957	0.712	0	CD14-/CD16- Monocytes	HIPK3
0	0.827406586678085	1.2613880063739	0.811	0.445	0	CD14-/CD16- Monocytes	DOCK4
0	0.826698884110234	0.737641138296913	0.78	0.426	0	CD14-/CD16- Monocytes	mikado.WCK01-AAH20201022-F8-rsc00006G480
0	0.824807392400932	1.14822247680713	0.955	0.73	0	CD14-/CD16- Monocytes	AHNAK
0	0.823524735440683	0.863432384326842	0.796	0.305	0	CD14-/CD16- Monocytes	Tlr13
0	0.822568558058388	1.09567853334536	0.935	0.585	0	CD14-/CD16- Monocytes	RAPGEF2
0	0.822538253756489	0.951800832619027	0.846	0.511	0	CD14-/CD16- Monocytes	CAPN2
0	0.822183478571368	1.00344194358431	0.875	0.544	0	CD14-/CD16- Monocytes	C19orf38
0	0.820934538712617	1.06289593497787	0.948	0.71	0	CD14-/CD16- Monocytes	NIBAN1
0	0.820805583901594	0.97780529369451	0.927	0.552	0	CD14-/CD16- Monocytes	TBC1D9
0	0.820348597393427	1.06922704129459	0.98	0.734	0	CD14-/CD16- Monocytes	NOTCH2
0	0.819378229732193	1.14818110453984	0.828	0.514	0	CD14-/CD16- Monocytes	FAM135A
0	0.819174693057937	0.916345402561619	0.889	0.524	0	CD14-/CD16- Monocytes	SIRPA;SIRPB1;SIRPG
0	0.818911043030939	1.07562732711856	0.787	0.439	0	CD14-/CD16- Monocytes	LOC102725035;LOC107987425;LILRB3;LOC112268337;LOC107987441;LOC112268340;LOC112268336;LOC112268334;LOC107987462;LILRB5-1
0	0.816856422115055	0.933371769289919	0.913	0.643	0	CD14-/CD16- Monocytes	PTPRE
0	0.812050545420019	1.03929342384283	0.959	0.848	0	CD14-/CD16- Monocytes	MCTP1
0	0.810984572362451	1.18318778215529	0.949	0.744	0	CD14-/CD16- Monocytes	PHF21A
0	0.810898575682258	0.975461051407952	0.897	0.505	0	CD14-/CD16- Monocytes	ALPK1
0	0.810017679113574	1.02762779631201	0.982	0.806	0	CD14-/CD16- Monocytes	RUNX1
0	0.809500489217069	0.843692446605032	0.861	0.553	0	CD14-/CD16- Monocytes	MYOF
0	0.809055891778458	0.809087017295029	0.898	0.572	0	CD14-/CD16- Monocytes	MS4A4E;MS4A4A
0	0.808542662936991	1.05945819115941	0.9	0.566	0	CD14-/CD16- Monocytes	SGK3;C8orf44-SGK3
0	0.807863726286563	1.2236323700997	0.788	0.334	0	CD14-/CD16- Monocytes	mikado.WCK01-AAH20201022-F8-rsc00005G164
0	0.80771462866358	0.91211007629304	0.921	0.597	0	CD14-/CD16- Monocytes	WDFY4
0	0.80750349369512	0.642221920188612	0.89	0.596	0	CD14-/CD16- Monocytes	RGS2
0	0.806688345303712	0.690957357799072	0.851	0.74	0	CD14-/CD16- Monocytes	E230025N22Rik
0	0.804962778229429	0.858706461939796	0.785	0.557	0	CD14-/CD16- Monocytes	SLC1A3
0	0.804505545518949	0.873922347931261	0.807	0.466	0	CD14-/CD16- Monocytes	DGKH
0	0.804295219986539	0.890038231558273	0.868	0.677	0	CD14-/CD16- Monocytes	PCBP3
0	0.80426545354923	0.940716046160338	0.959	0.683	0	CD14-/CD16- Monocytes	MCTP2
0	0.803403935166991	0.939805400332428	0.901	0.59	0	CD14-/CD16- Monocytes	TMCC1
0	0.802815117835017	0.899900976336719	0.867	0.582	0	CD14-/CD16- Monocytes	RP2
0	0.802755546215799	0.354941563263918	0.701	0.22	0	CD14-/CD16- Monocytes	P2RY6
0	0.800350635161534	0.744498188397447	0.759	0.489	0	CD14-/CD16- Monocytes	STAC
0	0.799431493416549	0.71218019371174	0.885	0.534	0	CD14-/CD16- Monocytes	BST1
0	0.798719418733348	0.937034386336274	0.82	0.527	0	CD14-/CD16- Monocytes	TRDMT1
0	0.798117311008611	1.16570096011691	0.911	0.636	0	CD14-/CD16- Monocytes	ST8SIA4
0	0.796548868626013	1.07934478722612	0.994	0.761	0	CD14-/CD16- Monocytes	MEF2C
0	0.794679782239225	0.864732610495788	0.778	0.37	0	CD14-/CD16- Monocytes	EMILIN2
0	0.791173391520031	1.01217475544091	0.964	0.821	0	CD14-/CD16- Monocytes	MCUB
0	0.790950090000932	1.05106319510614	0.903	0.659	0	CD14-/CD16- Monocytes	PHACTR2
0	0.790119029213244	0.837802762227385	0.802	0.473	0	CD14-/CD16- Monocytes	CFH-2
0	0.788836897267199	0.879932402012217	0.869	0.611	0	CD14-/CD16- Monocytes	TET2
0	0.788048945788897	0.774561837486647	0.8	0.523	0	CD14-/CD16- Monocytes	TCTN3
0	0.786261266781636	0.73739341067307	0.843	0.589	0	CD14-/CD16- Monocytes	ARRB1
0	0.786241882598346	0.844906845952476	0.931	0.585	0	CD14-/CD16- Monocytes	LYN
0	0.785257979779066	0.809400666718147	0.876	0.563	0	CD14-/CD16- Monocytes	GNB4
0	0.781771265969395	1.07915345731555	0.914	0.691	0	CD14-/CD16- Monocytes	ANTXR2
0	0.780743576349111	0.78095309561022	0.959	0.786	0	CD14-/CD16- Monocytes	SORL1
0	0.780443601615057	0.854002090051431	0.79	0.576	0	CD14-/CD16- Monocytes	TBC1D4
0	0.779971207440552	0.788077727182547	0.892	0.738	0	CD14-/CD16- Monocytes	RGS18
0	0.779201828526306	0.972035908887658	0.93	0.717	0	CD14-/CD16- Monocytes	NSMCE2
0	0.777778302085749	0.492084404973358	0.675	0.244	0	CD14-/CD16- Monocytes	MB21D2
0	0.777449485368286	0.807477444481453	0.805	0.542	0	CD14-/CD16- Monocytes	MBOAT1
0	0.777190882212368	0.710328122062736	0.781	0.475	0	CD14-/CD16- Monocytes	TMEM65
0	0.776658271191166	0.887782368101493	0.854	0.596	0	CD14-/CD16- Monocytes	SNX10
0	0.776245154044268	0.783266182426333	0.765	0.427	0	CD14-/CD16- Monocytes	EEPD1
0	0.774084594295676	0.820026037372648	0.87	0.623	0	CD14-/CD16- Monocytes	TRIO
0	0.772711041618845	0.746017504044957	0.694	0.339	0	CD14-/CD16- Monocytes	TFEC
0	0.772647115349746	0.729058654481649	0.793	0.592	0	CD14-/CD16- Monocytes	PLA2G4A
0	0.769875936776563	0.822444577815803	0.824	0.555	0	CD14-/CD16- Monocytes	SLC49A4
0	0.76972702337006	0.767533571328064	0.725	0.365	0	CD14-/CD16- Monocytes	SULT1B1
0	0.769288587704655	1.1056274473076	0.825	0.611	0	CD14-/CD16- Monocytes	FAM102B
0	0.768946784720195	0.654187894918483	0.85	0.631	0	CD14-/CD16- Monocytes	OGFRL1
0	0.768515544164725	0.690401899234803	0.741	0.459	0	CD14-/CD16- Monocytes	CNTN3
0	0.767585889533964	0.609350497085113	0.705	0.369	0	CD14-/CD16- Monocytes	SCIMP
0	0.76358866744741	0.933104855819703	0.941	0.764	0	CD14-/CD16- Monocytes	ZNF407
0	0.763043396102996	0.564250770371456	0.73	0.44	0	CD14-/CD16- Monocytes	LOC107984203-2
0	0.761408111768134	0.640347845346242	0.779	0.479	0	CD14-/CD16- Monocytes	FAM160A2
0	0.759776374940828	0.693339562456131	0.828	0.556	0	CD14-/CD16- Monocytes	SLC37A2
0	0.758415462551662	0.72304941830857	0.835	0.609	0	CD14-/CD16- Monocytes	ITGAM
0	0.757677650330694	0.662859137578532	0.724	0.37	0	CD14-/CD16- Monocytes	DOCK7
0	0.757496310457282	0.82827818633098	0.957	0.816	0	CD14-/CD16- Monocytes	SPIDR
0	0.755182339778138	0.550226960861633	0.747	0.584	0	CD14-/CD16- Monocytes	ASTN1
0	0.754681261583232	0.744620364096711	0.802	0.532	0	CD14-/CD16- Monocytes	DPY19L1
0	0.753914639339005	0.853007576631809	0.85	0.68	0	CD14-/CD16- Monocytes	APP
0	0.7539068025389	0.81241857805825	0.841	0.587	0	CD14-/CD16- Monocytes	ABL2
0	0.75369867364846	0.826261382556272	0.845	0.557	0	CD14-/CD16- Monocytes	MCCC1
0	0.753160094936311	0.56278833638708	0.742	0.491	0	CD14-/CD16- Monocytes	TARM1
0	0.753075270238823	0.708291624864037	0.923	0.582	0	CD14-/CD16- Monocytes	RAP1GAP2
0	0.751649472485889	0.677210970232361	0.871	0.534	0	CD14-/CD16- Monocytes	FGR
0	0.751357241144843	0.76700879695257	0.722	0.553	0	CD14-/CD16- Monocytes	OPHN1
0	0.751011143644775	0.945858448547973	0.798	0.487	0	CD14-/CD16- Monocytes	mikado.WCK01-AAH20201022-F8-rsc00098G443
0	0.75076564724548	0.990987891152345	0.951	0.818	0	CD14-/CD16- Monocytes	SMYD3
0	0.750037576845764	0.676880839288635	0.718	0.461	0	CD14-/CD16- Monocytes	GAB1
0	0.749928330558974	0.72805087979081	0.725	0.494	0	CD14-/CD16- Monocytes	NPL
0	0.749806916477959	0.723813678214193	0.822	0.56	0	CD14-/CD16- Monocytes	CPEB3
0	0.748382731185751	0.331296035072668	0.66	0.275	0	CD14-/CD16- Monocytes	mikado.WCK01-AAH20201022-F8-rsc00143G297
0	0.748011376406857	0.675471017721953	0.838	0.604	0	CD14-/CD16- Monocytes	CD86
0	0.747554130431464	0.477843013930042	0.91	0.549	0	CD14-/CD16- Monocytes	HCK
0	0.747252702084018	0.750260929714303	0.892	0.584	0	CD14-/CD16- Monocytes	FRY
0	0.747118255999692	0.503792205478819	0.684	0.407	0	CD14-/CD16- Monocytes	MEFV
0	0.746947877918824	0.631648366170198	0.729	0.378	0	CD14-/CD16- Monocytes	TSPAN12
0	0.74686131750746	0.984689000487783	0.925	0.766	0	CD14-/CD16- Monocytes	CAMK2D
0	0.744023360543054	0.697796958312847	0.761	0.592	0	CD14-/CD16- Monocytes	SOAT1
0	0.743891564125115	0.935491963311437	0.964	0.829	0	CD14-/CD16- Monocytes	IQGAP2
0	0.743725281834877	0.870569203474054	0.913	0.723	0	CD14-/CD16- Monocytes	ARL15
0	0.741451980356722	0.377612732062437	0.694	0.428	0	CD14-/CD16- Monocytes	STAB1
0	0.741403448461412	0.669034329330028	0.778	0.439	0	CD14-/CD16- Monocytes	RIN2
0	0.740667772844865	1.02055520854216	0.962	0.862	0	CD14-/CD16- Monocytes	VIM
0	0.740248495472335	0.573295501711998	0.823	0.636	0	CD14-/CD16- Monocytes	LOC114099931
0	0.737625396053163	0.589944093038539	0.77	0.504	0	CD14-/CD16- Monocytes	NHSL2
0	0.737134686239387	0.772846657836203	0.668	0.46	0	CD14-/CD16- Monocytes	CD36
0	0.736247203420279	0.570024653648068	0.676	0.39	0	CD14-/CD16- Monocytes	GGT5
0	0.736195304005702	0.643181257350024	0.756	0.57	0	CD14-/CD16- Monocytes	BMX
0	0.732752970284089	0.882232654736514	0.846	0.551	0	CD14-/CD16- Monocytes	PRKN
0	0.731660811970303	0.664268958318836	0.74	0.414	0	CD14-/CD16- Monocytes	LRRK1
0	0.729905827049573	0.616890723144178	0.802	0.547	0	CD14-/CD16- Monocytes	CPEB2
0	0.729789057788413	0.746825271945091	0.822	0.568	0	CD14-/CD16- Monocytes	SLC9A9
0	0.728465099858053	0.780779262713131	0.769	0.51	0	CD14-/CD16- Monocytes	RNF217
0	0.728395959593787	0.431635991073494	0.692	0.525	0	CD14-/CD16- Monocytes	PIK3R6
0	0.727955447582592	0.779172411544016	0.84	0.641	0	CD14-/CD16- Monocytes	MICU1
0	0.726003160289488	0.450362065133758	0.644	0.312	0	CD14-/CD16- Monocytes	TNS3
0	0.724091555434652	0.387185424374414	0.713	0.583	0	CD14-/CD16- Monocytes	DEUP1
0	0.722862361380067	0.586726904724517	0.689	0.396	0	CD14-/CD16- Monocytes	PSTPIP2
0	0.7224398663127	0.637908179510733	0.845	0.679	0	CD14-/CD16- Monocytes	VCL
0	0.718279464792522	0.616997044606503	0.775	0.613	0	CD14-/CD16- Monocytes	PDE8A
0	0.71588604980281	0.708271473257166	0.898	0.697	0	CD14-/CD16- Monocytes	ACER3
0	0.715348767956996	0.497119707233975	0.655	0.415	0	CD14-/CD16- Monocytes	KLF5
0	0.714927587511603	0.340947521672687	0.768	0.456	0	CD14-/CD16- Monocytes	PPARG
0	0.71396115281419	0.654323975965675	0.833	0.619	0	CD14-/CD16- Monocytes	RB1
0	0.713538563635028	0.252688482752496	0.611	0.262	0	CD14-/CD16- Monocytes	SGMS2
0	0.712957942471763	0.59662118959085	0.994	0.95	0	CD14-/CD16- Monocytes	CELF2
0	0.711989271088923	0.71240691852646	0.861	0.638	0	CD14-/CD16- Monocytes	BTBD9
0	0.710301507441701	0.41080990591731	0.689	0.476	0	CD14-/CD16- Monocytes	AGPAT4
0	0.708926724775806	0.427964633809565	0.659	0.458	0	CD14-/CD16- Monocytes	mikado.WCK01-AAH20201022-F8-rsc00143G298
6.63142370008082e-306	0.708847436051614	0.535356079964237	0.717	0.543	1.32628474001616e-302	CD14-/CD16- Monocytes	CD244
1.15872323229446e-305	0.709442365551546	0.97415566853985	0.78	0.475	2.31744646458891e-302	CD14-/CD16- Monocytes	ALCAM
1.8652364104231e-301	0.701943628831121	0.388128921860923	0.61	0.432	3.73047282084621e-298	CD14-/CD16- Monocytes	HGF
2.1790794558061e-300	0.704141784106897	0.332252686841113	0.696	0.481	4.35815891161219e-297	CD14-/CD16- Monocytes	GALNT18
1.44897867356787e-299	0.707319838934092	0.554693404804119	0.765	0.618	2.89795734713574e-296	CD14-/CD16- Monocytes	ARHGAP18
7.57041676039918e-294	0.703424417607706	0.30836844918834	0.66	0.58	1.51408335207984e-290	CD14-/CD16- Monocytes	mikado.WCK01-AAH20201022-F8-rsc00107G99
1.73725582203155e-292	0.70475250059441	0.584524465608426	0.75	0.56	3.4745116440631e-289	CD14-/CD16- Monocytes	ST7L
4.16947565600917e-289	0.703181758131155	0.545277666142834	0.704	0.507	8.33895131201834e-286	CD14-/CD16- Monocytes	TNFSF10
3.23052424103877e-288	0.701670513114146	0.517444731634583	0.68	0.476	6.46104848207753e-285	CD14-/CD16- Monocytes	TREM1
1.06675768162893e-287	0.703237954272159	0.601020416477884	0.781	0.611	2.13351536325787e-284	CD14-/CD16- Monocytes	CD109
2.70671501678392e-287	0.704245314100478	0.581515395833755	0.989	0.916	5.41343003356785e-284	CD14-/CD16- Monocytes	FYB1
9.72515630278969e-284	0.701634218930206	0.508569898478581	0.756	0.597	1.94503126055794e-280	CD14-/CD16- Monocytes	CYTH3
1.33994733244966e-281	0.695033012371488	0.333447164406456	0.589	0.464	2.67989466489933e-278	CD14-/CD16- Monocytes	PITPNM3
3.42828058520752e-280	0.700816174891179	0.308996046016769	0.844	0.589	6.85656117041504e-277	CD14-/CD16- Monocytes	ASPH
5.86004669985438e-280	0.701374827451558	0.592738328068784	0.918	0.759	1.17200933997088e-276	CD14-/CD16- Monocytes	PTPN12
4.3555550991373e-279	0.699573397565603	0.685505308282341	0.675	0.492	8.71111019827459e-276	CD14-/CD16- Monocytes	CASK
4.23979435547613e-278	0.699807278737208	0.628755745712584	0.793	0.604	8.47958871095226e-275	CD14-/CD16- Monocytes	SLC38A9
8.18938988904807e-274	0.696841143829705	0.419049353412308	0.667	0.539	1.63787797780961e-270	CD14-/CD16- Monocytes	ESR1
9.22293932845756e-271	0.695312665037627	0.454880045534691	0.644	0.374	1.84458786569151e-267	CD14-/CD16- Monocytes	LIMCH1
5.81453228215589e-270	0.696455937828576	0.430020435386341	0.772	0.571	1.16290645643118e-266	CD14-/CD16- Monocytes	CAMSAP2
1.82417226676917e-269	0.691041695534065	0.409944606585169	0.594	0.427	3.64834453353835e-266	CD14-/CD16- Monocytes	KLHL13
2.01601559938127e-267	0.692383630737873	0.315418900748875	0.625	0.391	4.03203119876255e-264	CD14-/CD16- Monocytes	ROBO1
1.02812506881127e-265	0.693791593373011	0.711715282522568	0.657	0.406	2.05625013762255e-262	CD14-/CD16- Monocytes	AOAH
2.31524480307734e-262	0.693579615087702	0.541370015225184	0.702	0.54	4.63048960615469e-259	CD14-/CD16- Monocytes	PAK1
2.63897321259289e-261	0.692723969497011	0.704669604729797	0.654	0.305	5.27794642518578e-258	CD14-/CD16- Monocytes	CES2-3
2.44918144393082e-260	0.691891987074216	0.484146422799517	0.706	0.565	4.89836288786164e-257	CD14-/CD16- Monocytes	FAM110B
4.061872728524e-257	0.677201905885732	0.257007858941829	0.502	0.335	8.12374545704801e-254	CD14-/CD16- Monocytes	STEAP4
6.92048695829093e-257	0.691743622061328	0.379762123128678	0.771	0.572	1.38409739165819e-253	CD14-/CD16- Monocytes	ANKH
7.59185768749242e-257	0.69130100866682	0.452608298520348	0.717	0.568	1.51837153749848e-253	CD14-/CD16- Monocytes	FLT3
1.44643179849727e-253	0.690546032795193	0.51607063543998	0.747	0.556	2.89286359699455e-250	CD14-/CD16- Monocytes	SLC17A5
5.43773401633716e-253	0.688349356805942	0.44971623827217	0.645	0.398	1.08754680326743e-249	CD14-/CD16- Monocytes	SLC22A15
4.82354970322323e-252	0.686036323845612	0.445673140569468	0.598	0.339	9.64709940644646e-249	CD14-/CD16- Monocytes	NRP1
8.82648191151935e-252	0.689994990785245	0.480110689420968	0.751	0.593	1.76529638230387e-248	CD14-/CD16- Monocytes	KIF13A
2.20320819852164e-250	0.688994903086262	0.467812699553099	0.743	0.502	4.40641639704328e-247	CD14-/CD16- Monocytes	GRAMD1B-1
7.01927524145692e-247	0.685301624526667	0.254175076430279	0.666	0.559	1.40385504829138e-243	CD14-/CD16- Monocytes	REPS2
2.95193328605278e-245	0.687601588894635	0.485603945663898	0.798	0.598	5.90386657210555e-242	CD14-/CD16- Monocytes	TRERF1
2.01369435721817e-242	0.686879768728513	0.667261064316257	0.758	0.683	4.02738871443634e-239	CD14-/CD16- Monocytes	CTSC
1.78741686685648e-240	0.685516239241086	0.513935937604232	0.716	0.536	3.57483373371295e-237	CD14-/CD16- Monocytes	ATP13A3
2.49645580839269e-240	0.683617037162881	0.358901908874439	0.676	0.453	4.99291161678538e-237	CD14-/CD16- Monocytes	MEIOB
8.25694248624832e-238	0.685352735107262	0.354122334454809	0.888	0.713	1.65138849724966e-234	CD14-/CD16- Monocytes	CD55
3.4402585864635e-236	0.682033942302029	0.356549732788488	0.655	0.344	6.880517172927e-233	CD14-/CD16- Monocytes	ADGRE1
2.3530897842043e-231	0.681110973187458	0.637384547117833	0.675	0.478	4.70617956840861e-228	CD14-/CD16- Monocytes	CADM1
1.40401104152961e-230	0.681837013171146	0.568798112480007	0.75	0.552	2.80802208305921e-227	CD14-/CD16- Monocytes	NUDT3
6.5280739351757e-230	0.681351467830195	0.275164875593309	0.808	0.583	1.30561478703514e-226	CD14-/CD16- Monocytes	LILRA5
2.17230619509817e-229	0.681153848343492	0.439902445309235	0.741	0.554	4.34461239019635e-226	CD14-/CD16- Monocytes	RNF144B
1.52707463533286e-228	0.679766243508629	0.335497522287779	0.649	0.503	3.05414927066573e-225	CD14-/CD16- Monocytes	CTNNA3
1.30469085470329e-225	0.677893067991303	0.347258148117247	0.635	0.474	2.60938170940658e-222	CD14-/CD16- Monocytes	CSF3R
1.64800125972425e-223	0.677741324460326	0.568750022337834	0.635	0.442	3.29600251944851e-220	CD14-/CD16- Monocytes	LMNA
8.01582901268918e-222	0.677878013199289	0.462540380014257	0.697	0.52	1.60316580253784e-218	CD14-/CD16- Monocytes	CDKL5
6.24482199191807e-218	0.675819581674588	0.441227461043834	0.667	0.413	1.24896439838361e-214	CD14-/CD16- Monocytes	LPCAT2
7.31519444498987e-217	0.676792780593343	0.304912010932313	0.875	0.638	1.46303888899797e-213	CD14-/CD16- Monocytes	LPP
2.14769448336203e-214	0.675179501450419	0.355387921018015	0.787	0.583	4.29538896672407e-211	CD14-/CD16- Monocytes	CDC14A
2.80242022997327e-213	0.673397967441777	0.527651646583077	0.625	0.563	5.60484045994654e-210	CD14-/CD16- Monocytes	ARHGAP21
3.76791978273644e-213	0.67503988102749	0.359768642295703	0.839	0.586	7.53583956547288e-210	CD14-/CD16- Monocytes	GLB1
7.29516777714338e-213	0.674986677837769	0.635796179391485	0.827	0.671	1.45903355542868e-209	CD14-/CD16- Monocytes	SUGCT
3.3602555865131e-210	0.668561000015126	0.275117476822707	0.56	0.376	6.7205111730262e-207	CD14-/CD16- Monocytes	SEL1L3
2.20483281208178e-206	0.671008181925729	0.321112734775558	0.666	0.501	4.40966562416355e-203	CD14-/CD16- Monocytes	HDGFL3
6.82493181169279e-202	0.670813703915884	0.623337490255561	0.915	0.817	1.36498636233856e-198	CD14-/CD16- Monocytes	FBXL17
1.24165293185386e-201	0.669094872087398	0.33190560681512	0.689	0.493	2.48330586370772e-198	CD14-/CD16- Monocytes	TBC1D19
1.45620408467408e-200	0.669405539557343	0.349287776221566	0.772	0.558	2.91240816934815e-197	CD14-/CD16- Monocytes	DIP2C
2.53596938968055e-198	0.668661282757986	0.361361345710418	0.827	0.61	5.0719387793611e-195	CD14-/CD16- Monocytes	UBASH3B
6.09712885488136e-196	0.66664850375813	0.441393140359178	0.644	0.57	1.21942577097627e-192	CD14-/CD16- Monocytes	CD84
9.17862629059484e-196	0.667242047212822	0.524351516814305	0.703	0.58	1.83572525811897e-192	CD14-/CD16- Monocytes	LMO4
3.23878018449513e-191	0.662658524023946	0.27980811725417	0.58	0.536	6.47756036899025e-188	CD14-/CD16- Monocytes	TNFRSF21
2.33509244592107e-190	0.663244359182378	0.372209390439474	0.598	0.372	4.67018489184215e-187	CD14-/CD16- Monocytes	PTPRK
1.11273557236365e-189	0.663983388168951	0.323193535699007	0.648	0.505	2.2254711447273e-186	CD14-/CD16- Monocytes	ANKRD42
1.21969674349786e-188	0.664216338281834	0.509735671855788	0.744	0.555	2.43939348699571e-185	CD14-/CD16- Monocytes	ENOX2
9.65628630974401e-188	0.66307444802645	0.533467742166338	0.609	0.488	1.9312572619488e-184	CD14-/CD16- Monocytes	WEE1
1.70123163441148e-186	0.663602873718861	0.567962484547247	0.796	0.651	3.40246326882296e-183	CD14-/CD16- Monocytes	NLK
2.2887329867329e-184	0.660752253432822	0.296895535695842	0.637	0.506	4.57746597346581e-181	CD14-/CD16- Monocytes	SORT1
1.43812229050515e-183	0.661886830686356	0.35697380706376	0.75	0.544	2.8762445810103e-180	CD14-/CD16- Monocytes	mikado.WCK01-AAH20201022-F8-rsc00102G936
2.74370820727462e-182	0.661845623966217	0.482551049861332	0.814	0.676	5.48741641454924e-179	CD14-/CD16- Monocytes	AGO3;AGO1
7.63941620489958e-179	0.659130453324266	0.408136140981492	0.641	0.434	1.52788324097992e-175	CD14-/CD16- Monocytes	NFIL3
1.94992218735144e-177	0.658756368626261	0.425673198261662	0.658	0.493	3.89984437470289e-174	CD14-/CD16- Monocytes	WDR41
2.75275928657152e-177	0.656941063503051	0.318692130758687	0.578	0.432	5.50551857314303e-174	CD14-/CD16- Monocytes	THRB
3.61610865700896e-177	0.65931726301222	0.278041324241075	0.795	0.592	7.23221731401791e-174	CD14-/CD16- Monocytes	IL6R
5.36581767379145e-173	0.657509742610514	0.503965820102293	0.807	0.662	1.07316353475829e-169	CD14-/CD16- Monocytes	SCFD2
1.36530489915858e-168	0.654581295600969	0.314462746160571	0.704	0.547	2.73060979831716e-165	CD14-/CD16- Monocytes	CEACAM8;CEACAM7;CEACAM6;CEACAM1;CEACAM5-2
5.50341103353927e-163	0.653061930577961	0.586127063340429	0.843	0.719	1.10068220670785e-159	CD14-/CD16- Monocytes	ADK
5.62470277608532e-163	0.652799672745044	0.337037940229492	0.783	0.521	1.12494055521706e-159	CD14-/CD16- Monocytes	LOC107984264-15
1.20604056950368e-162	0.652601914557094	0.466664793990758	0.765	0.609	2.41208113900736e-159	CD14-/CD16- Monocytes	CAMK1D
1.70916966876414e-162	0.652437962884448	0.483260741077381	0.758	0.592	3.41833933752829e-159	CD14-/CD16- Monocytes	RPS6KC1
3.15419367065198e-162	0.651346701375509	0.260832314419445	0.639	0.486	6.30838734130395e-159	CD14-/CD16- Monocytes	ARHGAP31
1.7735849541847e-153	0.647216828099362	0.359945089722853	0.615	0.495	3.54716990836941e-150	CD14-/CD16- Monocytes	PAPSS2
7.12568037226615e-153	0.646344117087456	0.306521266436659	0.584	0.473	1.42513607445323e-149	CD14-/CD16- Monocytes	SLC25A43
1.3103295956173e-150	0.646529311634067	0.42564472317055	0.728	0.609	2.62065919123461e-147	CD14-/CD16- Monocytes	OSBPL3
3.87859313286018e-150	0.645857807687512	0.378145810905584	0.629	0.567	7.75718626572035e-147	CD14-/CD16- Monocytes	IGSF6
6.34770850792895e-150	0.64641241591407	0.395418374064685	0.786	0.673	1.26954170158579e-146	CD14-/CD16- Monocytes	TSPAN5
3.24332188376293e-148	0.645503108582194	0.398593382776724	0.757	0.644	6.48664376752586e-145	CD14-/CD16- Monocytes	SLX4IP
3.51613989556044e-143	0.642714720414773	0.399112518948426	0.7	0.552	7.03227979112088e-140	CD14-/CD16- Monocytes	CACUL1
9.54798047775119e-141	0.64202218827858	0.493095068545499	0.82	0.663	1.90959609555024e-137	CD14-/CD16- Monocytes	JAZF1
5.51997010211643e-138	0.640226834026801	0.415075120897979	0.715	0.627	1.10399402042329e-134	CD14-/CD16- Monocytes	AIM2
9.70753596440215e-138	0.640299227331371	0.500002751506155	0.774	0.63	1.94150719288043e-134	CD14-/CD16- Monocytes	MCU
1.2296303930357e-136	0.638946236154137	0.371213089880828	0.62	0.479	2.45926078607139e-133	CD14-/CD16- Monocytes	IL1RAP
