p_val	auc	avg_log2FC	pct.1	pct.2	p_val_adj
CPB2	0.0294747661965112	0.328	-1.60644222813161	0.167	0.48	1
SH3D19	0.0294982515836761	0.321333333333333	-1.2350200296642	0.25	0.584	1
RPL21-1	0.0295377316336452	0.352	-2.20163386116965	0	0.296	1
CES2	0.0298481359508371	0.33	-1.45680614923047	0.167	0.488	1
MPRIP	0.029987977062238	0.631666666666667	1.22662113479163	0.417	0.176	1
SLC35D2	0.0300081449471773	0.352	-2.32192809488736	0	0.296	1
G3BP1	0.0302063042946662	0.593333333333333	1.45850114776281	0.25	0.072	1
mikado.WCK01-AAH20201022-F8-rsc00060G195	0.0304973714124656	0.319333333333333	-1.04264433740849	0.417	0.688	1
HSP90AA1	0.0310273642874547	0.633333333333333	2.68592024934127	0.417	0.184	1
MAST2	0.0311254849680518	0.315333333333333	-0.615503895249532	0.667	0.872	1
EAPP	0.0315885616016793	0.321333333333333	-0.946106992004798	0.333	0.664	1
TTPAL	0.0320696648940524	0.314	-0.971145137327815	0.583	0.872	1
CECR2	0.0323391537648428	0.356	-2.09761079662642	0	0.288	1
NR2C1	0.0323391537648428	0.356	-2.09761079662642	0	0.288	1
DENND5B	0.032396287642892	0.328	-1.28349850839351	0.25	0.552	1
SLC25A25	0.0325094129554667	0.33	-1.18541350871132	0.25	0.56	1
HSDL2	0.0325553225641514	0.322333333333333	-0.778311160750596	0.25	0.68	1
GSTCD	0.0325712121914851	0.592	1.33306865249256	0.25	0.072	1
DROSHA	0.0325712121914851	0.592	1.33306865249256	0.25	0.072	1
SLC66A1	0.0325712121914851	0.592	1.33306865249256	0.25	0.072	1
GALNT11-1	0.0325712121914851	0.592	1.33306865249256	0.25	0.072	1
FPGS	0.032708293361331	0.325333333333333	-1.18903382439002	0.333	0.608	1
WWP2	0.0334738101004719	0.609333333333333	0.977973693670001	0.333	0.112	1
mikado.WCK01-AAH20201022-F8-rsc00916G1	0.0334992800465869	0.684	1.13271810650166	0.917	0.872	1
INSIG2	0.0336439134337594	0.318	-0.788538672379371	0.417	0.792	1
MYLIP	0.0339034723205884	0.591333333333333	2.23946593469539	0.25	0.072	1
TAT	0.0342617013855784	0.315	-0.870313187267291	0.833	0.904	1
DOCK9	0.034562455069167	0.591	1.26748031086499	0.25	0.072	1
REPS1	0.034562455069167	0.591	1.26748031086499	0.25	0.072	1
CPNE8	0.034562455069167	0.591	1.26748031086499	0.25	0.072	1
TEX14-2	0.0345852928148931	0.626666666666667	1.10672221414418	0.417	0.168	1
APOA1	0.0347053356164483	0.315666666666667	-0.71978692427521	0.917	0.928	1
FBXO21	0.0355234330050792	0.332333333333333	-1.26988807687486	0.167	0.512	1
SDHB	0.0355331984838638	0.36	-2.0703893278914	0	0.28	1
STRBP	0.0355346905668652	0.36	-2.04264433740849	0	0.28	1
WDR20	0.0357841503448029	0.608	0.926443393029919	0.333	0.112	1
ETFA	0.0358105991296044	0.34	-1.21723071622067	0.083	0.432	1
PRKCA	0.035889881721187	0.654666666666667	1.0494333598045	0.583	0.32	1
PUM1	0.0359372947522756	0.324666666666667	-0.839609121062231	0.5	0.76	1
mikado.WCK01-AAH20201022-F8-rsc00234G151	0.0360152799680991	0.36	-2.20163386116965	0	0.28	1
ACIN1	0.0360517805179542	0.610333333333333	1.1801999852757	0.333	0.12	1
ZNF385B	0.0364315708634453	0.325666666666667	-1.22052967731926	0.417	0.632	1
BPHL	0.036456600345984	0.332	-1.29698173775713	0.25	0.544	1
PECR	0.0369364133507365	0.321666666666667	-0.771498769080907	0.417	0.752	1
RPL18	0.0375680360495059	0.626	1.0790715709912	0.417	0.176	1
PRKCE	0.0378149485763977	0.631666666666667	1.77091292608954	0.417	0.2	1
IGLL5-1	0.0380837068792632	0.609333333333333	0.853779259148956	0.333	0.12	1
CXCL12	0.0381194156023614	0.332	-1.39548470185744	0.167	0.52	1
SOAT1	0.0382156098402959	0.606666666666667	0.828596069631774	0.333	0.112	1
PMS1	0.0384506309018152	0.609	1.1304469500786	0.333	0.12	1
ALAD	0.0387891417057577	0.330666666666667	-1.18903382439002	0.333	0.592	1
TECTA;TBCEL-TECTA	0.0387901537330251	0.348333333333333	-1.53695712781032	0.083	0.384	1
PXMP4	0.0389067181899023	0.589	1.02494635713023	0.25	0.072	1
RPN2	0.0389067181899023	0.589	1.02494635713023	0.25	0.072	1
RCBTB2	0.0389067181899023	0.589	1.02494635713023	0.25	0.072	1
FIBP	0.0389067181899023	0.589	1.02494635713023	0.25	0.072	1
EFCAB14	0.0389067181899023	0.589	1.02494635713023	0.25	0.072	1
IFNGR1	0.0389067181899023	0.589	1.02494635713023	0.25	0.072	1
SNRK	0.0389067181899023	0.589	1.02494635713023	0.25	0.072	1
ULK4	0.0389067181899023	0.589	1.02494635713023	0.25	0.072	1
TMED9	0.0389067181899023	0.589	1.02494635713023	0.25	0.072	1
SMARCC2	0.0389067181899023	0.589	1.02494635713023	0.25	0.072	1
KMT2D	0.0389067181899023	0.589	1.02494635713023	0.25	0.072	1
BBOX1	0.0389887070758731	0.34	-1.32481060342048	0.167	0.472	1
PHF20L1	0.0390018687629485	0.34	-1.34198574722862	0.167	0.472	1
HBP1	0.0391953953015425	0.364	-2.04264433740849	0	0.272	1
KDM6A	0.0392767000206213	0.337333333333333	-1.14124592543575	0.167	0.512	1
LUC7L	0.0394839717547953	0.340666666666667	-1.28983446517751	0.167	0.472	1
HNRNPM	0.0395385325952229	0.364	-2.0703893278914	0	0.272	1
TLE1	0.0398271458116494	0.328	-0.99718223535252	0.417	0.72	1
SMURF1	0.0400078364565452	0.328	-0.809708421830576	0.5	0.832	1
YBX1-1	0.0400176200539605	0.591666666666667	1.52123690311077	0.25	0.08	1
C5	0.0405384145113513	0.333333333333333	-1.1294098417036	0.25	0.576	1
SIK1;SIK1B	0.0409438366312371	0.332666666666667	-0.911722504165337	0.25	0.632	1
MDH2	0.0409472168943858	0.588	0.959358015502654	0.25	0.072	1
BICRAL	0.0409472168943858	0.588	0.959358015502654	0.25	0.072	1
HDAC8	0.0409472168943858	0.588	0.959358015502654	0.25	0.072	1
ZCWPW2	0.0409472168943858	0.588	0.959358015502654	0.25	0.072	1
RND3	0.0409472168943858	0.588	0.959358015502654	0.25	0.072	1
MAP3K5	0.0414841066079216	0.345333333333333	-1.30742852519225	0.083	0.416	1
RBM26	0.041843668358845	0.635666666666667	0.908651053472956	0.5	0.232	1
CAB39L	0.042143881634713	0.350333333333333	-1.7008432127713	0.083	0.376	1
RBM34	0.0422978523376851	0.590666666666667	1.45850114776281	0.25	0.08	1
Cyp4a32	0.0425639752533313	0.368	-1.89530262133331	0	0.264	1
MYO6	0.0425639752533313	0.368	-1.89530262133331	0	0.264	1
PXMP2	0.0427353704389214	0.351333333333333	-1.55849028935996	0.083	0.376	1
SLC2A12	0.0429865694813327	0.368	-1.9560566524124	0	0.264	1
IQCA1	0.0431011894540965	0.657333333333333	0.736965594166206	0.667	0.408	1
FAU	0.0431764060911638	0.368	-2.01435529297707	0	0.264	1
HELZ	0.043352756769336	0.368	-2.04264433740849	0	0.264	1
ATE1	0.0435151414001555	0.368	-2.0703893278914	0	0.264	1
EIF2AK2	0.0435666119759477	0.608666666666667	1.20645087746743	0.333	0.128	1
MCC	0.0436959293519085	0.347333333333333	-1.47248777146274	0.083	0.408	1
DECR2	0.0437018129651715	0.339	-1.25614802024855	0.25	0.536	1
VWA8	0.044165657133405	0.338666666666667	-1.10485273745962	0.333	0.608	1
TP53INP1	0.0443541564964135	0.328666666666667	-0.950735012144208	0.5	0.744	1
RMND5A	0.0444972910585396	0.608	1.1801999852757	0.333	0.128	1
RNF144A	0.044952244246932	0.608	1.20645087746743	0.333	0.128	1
KNG1	0.0450578729269739	0.329	-0.840091708469604	0.583	0.8	1
MAP4K5	0.0452793507211828	0.605333333333333	0.926443393029919	0.333	0.12	1
DIXDC1	0.0455666350612302	0.353	-1.72007943163421	0.083	0.368	1
ISY1;ISY1-RAB43	0.0458854093684169	0.619333333333333	0.784271308944563	0.417	0.168	1
MED13L	0.0461754875104609	0.644333333333333	0.742634344252898	0.583	0.304	1
B2M	0.0466291577855353	0.607	1.69981259574874	0.333	0.128	1
MICALL2-1	0.04699477066253	0.354666666666667	-1.64154602908752	0.083	0.368	1
DCTN4	0.0470999032074345	0.372	-1.89530262133331	0	0.256	1
CACYBP	0.0471952119885707	0.588666666666667	2.08091999538357	0.25	0.08	1
STAT2	0.0473188077234924	0.606666666666667	1.1304469500786	0.333	0.128	1
PCNX1	0.0474579525296662	0.346666666666667	-1.34198574722862	0.167	0.456	1
RPL27	0.0475018144444823	0.372	-1.9560566524124	0	0.256	1
SFXN1	0.0476807658271115	0.372	-2.04264433740849	0	0.256	1
TBC1D23	0.0477923563760714	0.588333333333333	1.26748031086499	0.25	0.08	1
YTHDC2	0.0477923563760714	0.588333333333333	1.26748031086499	0.25	0.08	1
KCTD20	0.0481411002858053	0.333666666666667	-1.01400685799388	0.333	0.672	1
C1S	0.0481423845261465	0.347333333333333	-1.28983446517751	0.167	0.456	1
mikado.WCK01-AAH20201022-F8-rsc00080G430	0.0481503028265468	0.372	-2.0703893278914	0	0.256	1
CES3	0.0481898701177386	0.329666666666667	-0.739373360176076	0.667	0.888	1
ACMSD	0.048588542733857	0.372	-2.36737106564853	0	0.256	1
FGL1	0.0487046875111968	0.348	-1.30742852519225	0.167	0.456	1
Fth1	0.0487946939524099	0.337666666666667	-1.14172810961166	0.25	0.576	1
APOA2	0.049200634884395	0.336	-1.03888152663291	0.25	0.616	1
TNFSF4	0.0492986327041334	0.348666666666667	-1.28983446517751	0.167	0.456	1
SLC10A1	0.0493156480704688	0.356	-1.77629544120076	0.083	0.36	1
VTI1A	0.0494495528847366	0.654333333333333	0.824936516084198	0.667	0.44	1
CHD1	0.0495730450792219	0.587666666666667	1.45850114776281	0.25	0.08	1
MIPOL1	0.0497223322106064	0.352666666666667	-1.5033487351675	0.083	0.392	1
UNC45B	0.0498506360601508	0.340333333333333	-1.1535559290353	0.25	0.544	1
NRG4	0.0501244860251346	0.356666666666667	-1.86537898478319	0.083	0.36	1
PRDM2	0.050273111783546	0.605333333333333	1.08235266187756	0.333	0.128	1
SEC14L2	0.0504492557789976	0.587333333333333	1.20474455551702	0.25	0.08	1
ALDH8A1	0.0519288317618854	0.338	-0.985500430304885	0.5	0.656	1
SLCO1A2	0.051947473602151	0.334	-0.858991913812883	0.5	0.768	1
PARG	0.0520756069751895	0.35	-1.32481060342048	0.167	0.448	1
APOC2	0.0523715442422687	0.330333333333333	-0.586509389938242	0.833	0.952	1
ALDH2	0.0524311593370781	0.339333333333333	-1.15181692723524	0.333	0.592	1
RPF2	0.0528471728301368	0.350666666666667	-1.35895882583233	0.167	0.448	1
mikado.WCK01-AAH20201022-F8-rsc00060G272	0.0528587090811656	0.359666666666667	-1.51509769384658	0.083	0.36	1
STT3B	0.0532152704057026	0.586333333333333	1.14462356307945	0.25	0.08	1
VPS13A	0.0536748960235633	0.341666666666667	-0.981263437418414	0.25	0.6	1
MASP1	0.054080483908774	0.34	-1.0703893278914	0.5	0.672	1
ITIH3	0.0544009764725766	0.339333333333333	-0.937180607732632	0.5	0.752	1
CTNNB1	0.0544510057456418	0.601333333333333	0.650808950416492	0.333	0.12	1
GRAMD4	0.0553147038508894	0.63	0.846590085340704	0.5	0.248	1
ASAP1	0.0558705209615165	0.603	1.99476335163385	0.333	0.128	1
DIPK1A	0.0560139659936918	0.338666666666667	-0.732205342246117	0.333	0.704	1
FAM20A	0.056148098331129	0.361333333333333	-1.73906253500179	0.083	0.352	1
mikado.WCK01-AAH20201022-F8-rsc00083G1139	0.056884879891818	0.658	0.694057002696915	0.75	0.568	1
SOX6	0.0570792862838847	0.350333333333333	-1.09568334805531	0.167	0.48	1
MPC2	0.0571801389132933	0.342333333333333	-0.936088236179807	0.417	0.664	1
CERS3	0.0571998589609422	0.585	0.959358015502654	0.25	0.08	1
ERCC5;BIVM-ERCC5	0.0571998589609422	0.585	0.959358015502654	0.25	0.08	1
TRIB1	0.0571998589609422	0.585	0.959358015502654	0.25	0.08	1
NDUFS7	0.0571998589609422	0.585	0.959358015502654	0.25	0.08	1
RETREG2	0.0571998589609422	0.585	0.959358015502654	0.25	0.08	1
NBR1	0.0580918146692237	0.351	-1.06448872645171	0.167	0.48	1
RPS27	0.0582308439205351	0.363333333333333	-1.4703593790813	0.083	0.352	1
GPD1	0.058353201726224	0.352	-1.04863477525088	0.25	0.528	1
SLC2A9	0.0585225670582052	0.637333333333333	0.654503433974233	0.583	0.304	1
ABCA6	0.0588223293034601	0.34	-0.700366944802991	0.5	0.784	1
CNOT1	0.0590651191822656	0.364333333333333	-1.40053792958373	0.083	0.352	1
NKAIN2	0.0592977323187211	0.339333333333333	-0.949280242392132	0.333	0.68	1
FH	0.0595089723726388	0.355333333333333	-1.32481060342048	0.167	0.44	1
RALY	0.059870103920341	0.584	0.896622260154692	0.25	0.08	1
PMPCA	0.059870103920341	0.584	0.896622260154692	0.25	0.08	1
PTBP3	0.059870103920341	0.584	0.896622260154692	0.25	0.08	1
ACTR2	0.059870103920341	0.584	0.896622260154692	0.25	0.08	1
U2AF1L5;U2AF1	0.0606320127397691	0.351	-1.12621771620342	0.25	0.512	1
ACSM5	0.0607939620706314	0.346	-1.02582898985186	0.333	0.608	1
HP;HPR	0.0609730684545256	0.338	-0.750404256921828	0.667	0.864	1
SELENOI	0.0610605924740334	0.356666666666667	-1.23572705983806	0.167	0.44	1
ARHGAP32	0.0618913059446347	0.602666666666667	1	0.333	0.136	1
MACF1	0.0622837168126582	0.655666666666667	1.19963766508393	0.75	0.6	1
IL1R1	0.0623056852955131	0.349	-1.10485273745962	0.25	0.536	1
MORF4L2	0.0623593619792132	0.620666666666667	1.13951214926185	0.417	0.216	1
mikado.WCK01-AAH20201022-F8-rsc00167G850	0.0630154943240098	0.6	0.828596069631774	0.333	0.128	1
TNFRSF10C;TNFRSF10D;TNFRSF10B;TNFRSF10A	0.0630692527254294	0.583	0.72329065726913	0.25	0.08	1
mikado.WCK01-AAH20201022-F8-rsc00083G847	0.0630708663754408	0.652333333333333	0.572269107525705	0.75	0.552	1
UGP2	0.0632825301402312	0.346	-0.975752453753323	0.417	0.656	1
SCP2	0.0634586905393074	0.340666666666667	-0.960107272876488	0.5	0.752	1
TNRC6B	0.0634740771448588	0.357333333333333	-1.42492208821069	0.167	0.424	1
KYNU	0.0637441280136006	0.344333333333333	-0.648059336046198	0.333	0.712	1
SP100	0.0641017844291329	0.601666666666667	1.16272950003811	0.333	0.136	1
mikado.WCK01-AAH20201022-F8-rsc00089G576	0.0643203473317948	0.367333333333333	-1.4703593790813	0.083	0.344	1
TBC1D8	0.0653232370622062	0.368333333333333	-1.37649245561708	0.083	0.344	1
mikado.WCK01-AAH20201022-F8-rsc00346G112	0.0658948520232322	0.369	-1.32716474325351	0.083	0.344	1
CAPZA1	0.0663928457332486	0.582	0.778785769860833	0.25	0.08	1
ALB	0.0664010077631098	0.340333333333333	-0.465423802522618	0.75	0.92	1
UBAP2L	0.0664905111438743	0.584666666666667	1.20474455551702	0.25	0.088	1
KIFAP3	0.0664905111438743	0.584666666666667	1.20474455551702	0.25	0.088	1
AGMO	0.0671651126460614	0.341333333333333	-0.703830307341866	0.75	0.936	1
ATG10	0.0680021439377262	0.616666666666667	1.04140626232473	0.417	0.208	1
SLC22A11	0.0685756952347481	0.353333333333333	-0.935277232144234	0.417	0.64	1
CD109	0.068718831861384	0.369666666666667	-1.6813470371455	0.083	0.336	1
H2BC8;H2BC6;H2BC4;H2BC10;H2BC7	0.0687598378161094	0.584	1.39838015532524	0.25	0.088	1
KTN1	0.0692654475232006	0.366333333333333	-1.03913839390696	0.083	0.376	1
EEPD1	0.0693591496668324	0.612	0.785875194647153	0.417	0.184	1
CYP3A4;CYP3A7-CYP3A51P;CYP3A7-1	0.0696602538326609	0.370333333333333	-1.66158378232407	0.083	0.336	1
mikado.WCK01-AAH20201022-F8-rsc00062G271	0.0698713831823295	0.583666666666667	1.14462356307945	0.25	0.088	1
ZNHIT6	0.0698713831823295	0.583666666666667	1.14462356307945	0.25	0.088	1
NVL	0.0698713831823295	0.583666666666667	1.14462356307945	0.25	0.088	1
SMG7	0.0698713831823295	0.583666666666667	1.14462356307945	0.25	0.088	1
KLC1	0.0698713831823295	0.583666666666667	1.14462356307945	0.25	0.088	1
TBC1D22A	0.0698713831823295	0.583666666666667	1.14462356307945	0.25	0.088	1
CREB5	0.0700868922377325	0.583666666666667	1.1801999852757	0.25	0.088	1
GRB14	0.0703199863243908	0.35	-0.884923475553308	0.417	0.648	1
RPL11	0.07052726656297	0.371	-1.4703593790813	0.083	0.336	1
ADRA1B	0.0709292316283643	0.643333333333333	0.974231291984184	0.583	0.44	1
RAB3GAP2	0.0713221544191911	0.355	-1.20066852487342	0.25	0.536	1
ATG13	0.0713733841602918	0.371666666666667	-1.40053792958373	0.083	0.336	1
RBKS	0.0715954837566606	0.353	-0.895302621333307	0.25	0.536	1
SDAD1	0.0717505372158066	0.600666666666667	1.08235266187756	0.333	0.144	1
KIDINS220	0.0717534480828032	0.372	-1.40053792958373	0.083	0.336	1
WSB1	0.0718566891171797	0.351	-0.965938163926367	0.25	0.6	1
ACAD11	0.0720044718423866	0.345666666666667	-0.609684930132388	0.583	0.848	1
RAP1GDS1	0.0723865833973985	0.613333333333333	0.925037942318778	0.417	0.2	1
PTPRK	0.0725161798304942	0.344333333333333	-0.511665746540614	0.75	0.904	1
Sult3a1;Sult3a2	0.072633355258964	0.351333333333333	-0.895302621333307	0.417	0.648	1
PDE4B	0.0728679872778151	0.622666666666667	1.41200343918921	0.417	0.256	1
KIAA0825	0.0740251792975251	0.585	1.61410884638067	0.25	0.096	1
ORM2;ORM1	0.0744761948497854	0.346666666666667	-0.793841136508045	0.583	0.808	1
CPPED1	0.0748025935348645	0.599666666666667	1.43916577017174	0.333	0.144	1
ALDOB	0.0749489178299037	0.345	-0.408595967946594	1	0.952	1
CCDC3	0.0750306771146326	0.621333333333333	0.762276682695394	0.5	0.248	1
Cyp2c50	0.0755975360390401	0.359333333333333	-0.862718412261716	0.167	0.504	1
HSPA1A;HSPA1B-1	0.0759120051898119	0.605	2.6105361165747	0.333	0.168	1
RPL24	0.0766750427880603	0.374333333333333	-1.55849028935996	0.083	0.328	1
HNRNPH1	0.0766827482139056	0.613333333333333	0.973502197822924	0.417	0.208	1
ABCB11	0.0771545144783087	0.346666666666667	-0.703345141326346	0.75	0.888	1
MARCHF6	0.0773941870785025	0.352333333333333	-0.86432507645895	0.417	0.672	1
HINT1	0.0776655062426441	0.375	-1.44745897697122	0.083	0.328	1
SRSF2	0.0776766758388291	0.375	-1.4703593790813	0.083	0.328	1
MCTP1	0.0781497682142281	0.361	-1.09568334805531	0.25	0.496	1
ARID4B	0.0781635435662675	0.375333333333333	-1.4703593790813	0.083	0.328	1
SCCPDH	0.0781635435662675	0.375333333333333	-1.44745897697122	0.083	0.328	1
ACSL1	0.0783303357208209	0.348666666666667	-0.477628456609834	0.75	0.888	1
PLXNA2	0.0786624155875894	0.622	0.712090925527177	0.5	0.264	1
RBBP6	0.0788590231266766	0.583666666666667	1.68852523910845	0.25	0.096	1
RNASE4	0.0790787005084016	0.376	-1.37649245561708	0.083	0.328	1
CPE	0.0790817913522488	0.617	1.28837553517634	0.417	0.24	1
COPB1	0.0796680497442193	0.581	0.896622260154692	0.25	0.088	1
SLC25A37	0.0796680497442193	0.581	0.896622260154692	0.25	0.088	1
EIF2S1	0.0796680497442193	0.581	0.896622260154692	0.25	0.088	1
SELENOO	0.0796680497442193	0.581	0.896622260154692	0.25	0.088	1
SOD1	0.080279591938888	0.372333333333333	-1.08065766334523	0.083	0.36	1
AP3M1	0.0811136689312747	0.376666666666667	-1.64154602908752	0.083	0.32	1
RSRC1	0.0814346841069901	0.353666666666667	-0.686326006325294	0.583	0.832	1
CLIP1	0.0816179744591342	0.599333333333333	1.12029423371771	0.333	0.152	1
CP	0.0816654108756522	0.353	-1.57929375063446	0.417	0.624	1
KIAA2026	0.0824019555874284	0.613333333333333	1.04140626232473	0.417	0.224	1
CAMK2D	0.0825220907918259	0.582666666666667	1.34617564113404	0.25	0.096	1
PPARA	0.0829479072592115	0.353333333333333	-0.529707388730936	0.583	0.776	1
HDGF	0.0829970214028474	0.58	0.83650126771712	0.25	0.088	1
IP6K2	0.0837092958017771	0.378	-1.4703593790813	0.083	0.32	1
IGFBP2	0.084262561688975	0.352333333333333	-1.21855977669319	0.583	0.712	1
SLC7A2	0.0843155706811895	0.373	-0.281530749451183	0.083	0.368	1
TMEM131	0.084604734622284	0.632333333333333	0.732243183923803	0.583	0.392	1
ATF3	0.0846125932362657	0.579666666666667	0.693244216736888	0.25	0.088	1
RIIAD1	0.0852713646542823	0.362333333333333	-0.920146692310785	0.25	0.528	1
MYO1E	0.0854024702290513	0.375	-1.17951105027151	0.083	0.352	1
SMOC1	0.0854326293420328	0.354	-0.802636373155075	0.583	0.752	1
mikado.WCK01-AAH20201022-F8-rsc00098G188	0.085473983963005	0.357333333333333	-0.582451281565107	0.333	0.648	1
ANG	0.0859802867242298	0.379333333333333	-1.53695712781032	0.083	0.32	1
TTR	0.0861145816548818	0.354	-0.575670897867333	0.417	0.704	1
VTN	0.0863805607089598	0.37	-1.27202318906105	0.167	0.408	1
PSMA5	0.0870386779473247	0.579	0.778785769860833	0.25	0.088	1
CCT4	0.0870386779473247	0.579	0.778785769860833	0.25	0.088	1
EXOC6	0.0875220018699176	0.380333333333333	-1.32716474325351	0.083	0.32	1
BMPR2	0.0875920387552082	0.354	-0.631923444308748	0.667	0.848	1
PAXBP1	0.0876722571138022	0.581333333333333	1.1304469500786	0.25	0.096	1
RANBP3L	0.0877030754954537	0.376333333333333	-1.03913839390696	0.083	0.352	1
IGFBP1	0.0879654273094704	0.351333333333333	-0.445664998294869	0.917	0.968	1
SETD9	0.0886288505656054	0.581	1.14462356307945	0.25	0.096	1
RMDN1	0.0886288505656054	0.581	1.14462356307945	0.25	0.096	1
SHOC2	0.0886288505656054	0.581	1.14462356307945	0.25	0.096	1
DARS1	0.0886288505656054	0.581	1.14462356307945	0.25	0.096	1
HSPE1	0.0886288505656054	0.581	1.14462356307945	0.25	0.096	1
EIF3A	0.0887150426688572	0.598666666666667	1.16272950003811	0.333	0.16	1
TUT4	0.0899391479769097	0.368	-0.949668324449855	0.25	0.496	1
COG5	0.0906830677780044	0.369666666666667	-0.932493180641723	0.167	0.448	1
RNF130	0.0909629443844053	0.608	0.853779259148956	0.417	0.208	1
ZNF704	0.0912184305095241	0.578	0.618321097667587	0.25	0.088	1
LARP4	0.0918820591030439	0.594666666666667	0.828596069631774	0.333	0.144	1
RPS27A	0.0924629159619559	0.382333333333333	-1.44745897697122	0.083	0.312	1
GNAI3	0.0927710270791615	0.58	1.08690806522317	0.25	0.096	1
C3orf52	0.0927710270791615	0.58	1.08690806522317	0.25	0.096	1
ANGPTL3	0.0929940865987128	0.365333333333333	-1.05444778402238	0.25	0.496	1
ANKRD7-6	0.0935180454348769	0.357	-0.41475178880343	0.833	0.88	1
PRR16	0.0935662118320802	0.368	-1.17084070762405	0.25	0.48	1
SF3B3	0.0941453524672618	0.579666666666667	1.03141295263146	0.25	0.096	1
BHMT2	0.0941576408212444	0.355333333333333	-0.761986598075682	0.75	0.84	1
PKLR	0.0944195433195585	0.383333333333333	-1.37649245561708	0.083	0.312	1
PCYOX1	0.0944408673724728	0.383333333333333	-1.35203941189254	0.083	0.312	1
NR3C2	0.0945500576646575	0.633333333333333	0.775439741980842	0.667	0.464	1
RNGTT	0.0945997795605649	0.597	1.4327085256059	0.333	0.16	1
METTL6	0.0950392212015689	0.383666666666667	-1.37649245561708	0.083	0.312	1
FAM193A	0.0952264964179521	0.618333333333333	0.936903164674958	0.5	0.288	1
ITPR1	0.0956230705847464	0.37	-0.594240314309167	0.167	0.448	1
ANKRD12	0.0960213700470341	0.596666666666667	1.3536369546147	0.333	0.16	1
GPAT4	0.09655801613369	0.374666666666667	-1.32481060342048	0.167	0.392	1
NFKBIA	0.0971291583174859	0.579	1.23173028591578	0.25	0.096	1
Adam5	0.0973791362619837	0.606	0.721024050297185	0.417	0.208	1
MPDZ	0.0974501785348947	0.362	-0.648059336046198	0.25	0.624	1
PTER	0.0979300730056573	0.615333333333333	0.729945166488434	0.5	0.272	1
HGD	0.098803185336105	0.362	-0.980159087510207	0.417	0.648	1
PI4KA	0.0988332806372917	0.62	0.885828980080689	0.5	0.32	1
SDS	0.100314901568021	0.380333333333333	-0.263034405833794	0.083	0.352	1
ACP3	0.100340036911294	0.374	-0.897517042398749	0.167	0.44	1
CTDSPL	0.100533088670912	0.373666666666667	-0.861671843452027	0.167	0.44	1
FOXP1	0.101410199903367	0.386333333333333	-1.4703593790813	0.083	0.304	1
CFI	0.101576846159577	0.361666666666667	-0.587098245065147	0.667	0.888	1
SSH2	0.10213995090168	0.386666666666667	-1.42418919764837	0.083	0.304	1
SQSTM1	0.102144642077329	0.610333333333333	1.50337496622489	0.417	0.248	1
TEAD1	0.102358064164123	0.622	0.654503433974233	0.583	0.344	1
EHMT1	0.102792504209484	0.607666666666667	0.940712262705254	0.417	0.232	1
MTARC2	0.103079417942015	0.36	-0.558267634055736	0.75	0.864	1
SIK2	0.103539829550542	0.364333333333333	-0.797873427129114	0.417	0.656	1
CLDN14	0.104141137946241	0.612	0.628905848308753	0.5	0.264	1
APLF	0.104184444184866	0.592666666666667	0.863342879935762	0.333	0.152	1
ZFYVE21	0.104270244497719	0.387666666666667	-1.37649245561708	0.083	0.304	1
PID1	0.104367222461116	0.63	1.05318003785917	0.583	0.448	1
ZFAND2A	0.104609039474524	0.581666666666667	3.76089561096494	0.25	0.112	1
JUN	0.104906907470082	0.613	1.62225393528951	0.417	0.272	1
NMRK1	0.105187408063291	0.363666666666667	-0.643364170526503	0.583	0.8	1
TCF12	0.105254227962258	0.628333333333333	0.855610090664826	0.583	0.472	1
PDE3B	0.105396466694725	0.626	1.27753397552891	0.583	0.408	1
CYP7B1	0.105406730400434	0.359	-0.581481931986194	0.833	0.904	1
DAB1	0.106132563423818	0.365333333333333	-0.855017334232723	0.333	0.632	1
ARFGEF2	0.106241703540967	0.577	0.83650126771712	0.25	0.096	1
TAPT1	0.106241703540967	0.577	0.83650126771712	0.25	0.096	1
PDXDC1	0.106241703540967	0.577	0.83650126771712	0.25	0.096	1
QSER1	0.106241703540967	0.577	0.83650126771712	0.25	0.096	1
mikado.WCK01-AAH20201022-F8-rsc00073G12	0.106241703540967	0.577	0.83650126771712	0.25	0.096	1
COX20	0.106241703540967	0.577	0.83650126771712	0.25	0.096	1
UPB1	0.106241703540967	0.577	0.83650126771712	0.25	0.096	1
MORC3	0.106241703540967	0.577	0.83650126771712	0.25	0.096	1
RNF181	0.106241703540967	0.577	0.83650126771712	0.25	0.096	1
UBN2	0.106241703540967	0.577	0.83650126771712	0.25	0.096	1
TRIM37	0.106241703540967	0.577	0.83650126771712	0.25	0.096	1
LYST	0.106704405275436	0.371333333333333	-0.263034405833794	0.25	0.528	1
USP3	0.107131886798593	0.609666666666667	1.88524560156854	0.417	0.256	1
BACH1	0.107560631300386	0.604	0.434402824145775	0.417	0.216	1
CLYBL	0.10772616076391	0.366333333333333	-0.748461233004036	0.417	0.624	1
mikado.WCK01-AAH20201022-F8-rsc00143G498	0.108463872536272	0.364666666666667	-0.73737773387502	0.5	0.776	1
VEGFA	0.108753615325875	0.369666666666667	-0.672048117484868	0.333	0.592	1
RUFY3	0.108871760303022	0.602666666666667	0.689659879387849	0.417	0.208	1
NSUN3	0.110235045015019	0.576	0.778785769860833	0.25	0.096	1
