p_val	auc	avg_log2FC	pct.1	pct.2	p_val_adj
ARHGEF7	0.000513664764246521	0.565758139323906	0.457738135189322	0.607	0.523	1
TMBIM6	0.000513888854039457	0.442324484311035	-0.464716383977184	0.255	0.364	1
ACYP2	0.000517106875138716	0.442931177211027	-0.481557698839684	0.242	0.348	1
DEK	0.000519349160710073	0.449318462742252	-0.666470886989675	0.163	0.255	1
ZFAND2A	0.000521762106708866	0.556275018994591	0.50615954104117	0.359	0.251	1
MID1	0.000523808362523557	0.440291779594706	-0.589801709631274	0.291	0.397	1
YBX3	0.000529240676789849	0.557998707233821	0.449869698261758	0.393	0.285	1
Clec2h;Clec2e;Clec2f;Clec2d;Clec2g;Clec2i	0.000544159516846531	0.443387614392797	-0.471894549187129	0.236	0.348	1
STK3	0.000546109637099303	0.563209462141229	0.559286743391451	0.503	0.42	1
FAM124A	0.000555592418780858	0.449616139165145	-0.512180685869069	0.156	0.257	1
NAV1	0.000558374747388657	0.562489368699182	0.437201973501302	0.5	0.381	1
HDAC7	0.000560927160447974	0.446097887347902	-0.503272799958322	0.202	0.307	1
Hmgb1-1	0.000562772547067757	0.45016613179411	-0.519203326129362	0.153	0.251	1
ARHGAP44	0.000580432289855145	0.447478538947416	-0.430366056310575	0.181	0.29	1
ZBTB46	0.000587343326386614	0.443535035097468	-0.490203836247578	0.245	0.349	1
NT5E	0.000588553047365733	0.435183085175147	-0.344992147378676	0.454	0.569	1
DHX8	0.000600493783863197	0.436030754227005	-0.384180454893558	0.445	0.555	1
LIMS4;LIMS1	0.000611771749746586	0.566982865178096	0.526122955883449	0.687	0.627	1
NR1D2	0.00062108820873873	0.443523695043262	-0.361454800744968	0.242	0.36	1
NFKBIZ	0.000632385667879593	0.553284079697901	0.443600765602257	0.325	0.224	1
SNX8	0.000657276965113488	0.442593810598415	-0.510060906942547	0.27	0.375	1
RPS25	0.00067037642150482	0.445091457537167	-0.565097953681731	0.23	0.331	1
SNX13	0.000675645271898717	0.566999875259404	0.571093298595837	0.758	0.695	1
STIP1	0.000680312854349524	0.549672272433462	0.477259183951375	0.279	0.183	1
DYNC1I2-1	0.000698803584793994	0.449519748704399	-0.576762406280117	0.172	0.268	1
IL6ST	0.000707489282442817	0.435424061327013	-0.357144720788947	0.521	0.612	1
TMEM50A	0.000714933028870891	0.448365898188993	-0.527892861660825	0.187	0.287	1
SLC16A13	0.000725752694937905	0.547384416497511	0.443807227322968	0.258	0.161	1
SMAD1	0.000728005499403091	0.561375208373496	0.513389214082414	0.497	0.399	1
TANK	0.000728970092489159	0.557647165553451	0.468809467747968	0.405	0.303	1
Fcgr2b	0.000736919263373453	0.440966512819931	-0.304411136356019	0.298	0.425	1
ADD1	0.00079480057607221	0.441241509134414	-0.400578755212541	0.322	0.427	1
MARCHF7	0.000802951604800654	0.562395813251987	0.364574925136489	0.583	0.479	1
PCDHAC1	0.000803532458627262	0.440130183822279	-0.419693936850671	0.35	0.458	1
Per3	0.000812477530790167	0.449893970493179	-0.536216144597672	0.175	0.272	1
TNS3	0.000832892986534383	0.44102604810451	-0.37602618175377	0.319	0.438	1
CHORDC1-1	0.00085564440963268	0.556632230702063	0.262773570514625	0.408	0.298	1
FAM171A1	0.000871339544880777	0.439798487236769	-0.537780683986113	0.371	0.47	1
Arf4;LOC101957182	0.000896353641664153	0.558727305716521	0.539016535503752	0.454	0.353	1
SSBP2	0.000899646646653998	0.442891487021308	-0.413195756434675	0.279	0.401	1
ZFAND5	0.000924445037684547	0.556932742138507	0.429896764780922	0.423	0.316	1
EVA1C	0.000986317501626563	0.558001542247372	0.424455713358419	0.454	0.346	1
DAPK2	0.000988022938227831	0.445448669244639	-0.611807757985923	0.255	0.351	1
APOC1	0.000992494225187374	0.442347164419446	-0.44355106870054	0.316	0.421	1
LOC114081927-2	0.00100536365998515	0.436558066747559	-0.336139968767818	0.574	0.651	1
RAPH1	0.00103948934642003	0.443600240409149	-0.379147443222114	0.288	0.403	1
SLC44A2	0.00104109517769067	0.449806085073087	-0.547340788643277	0.19	0.287	1
PROS1	0.00105593817541498	0.451331322363721	-0.467291972760963	0.169	0.268	1
ZNF609	0.00109704131163222	0.556311874170759	0.554568457344374	0.417	0.325	1
IL13RA1	0.00109707621043033	0.446611024800699	-0.445485463299104	0.242	0.348	1
ADGRL2	0.00110092661965567	0.437181769728859	-0.30927889115782	0.531	0.634	1
RCOR1	0.00110851650615943	0.449219237267954	-0.455713221069473	0.199	0.301	1
STAB1	0.00114270796292808	0.434777678237302	-0.300536845165768	0.816	0.889	1
NDEL1	0.00115106346839646	0.558710295635213	0.497727494607146	0.488	0.396	1
EXOC3L2	0.00116607859317263	0.44839991835161	-0.477481948538694	0.218	0.318	1
BCLAF1	0.00117974779658227	0.560195842736128	0.426490559447242	0.555	0.462	1
RPL22	0.00122107386980942	0.453111710873978	-0.498748895019704	0.16	0.251	1
TACC1	0.00124030281406135	0.437479446151753	-0.277702923991866	0.518	0.64	1
PLAC8	0.00128072100098699	0.452527698082397	-0.410151001033235	0.166	0.261	1
TNFSF10	0.00129007958125477	0.445219033146978	-0.460238776176462	0.282	0.386	1
TBC1D12	0.00129743544637629	0.448796820248801	-0.463497701208315	0.221	0.318	1
OPTN-1	0.00132024295135305	0.450245512173548	-0.461141002492332	0.199	0.298	1
ETV6	0.00133026068907981	0.561823140514612	0.437890398606382	0.638	0.553	1
MED13L	0.00139145027583479	0.563345542791695	0.351273984908152	0.816	0.782	1
CLDND1	0.00139879347815428	0.444175748160076	-0.52884078412047	0.328	0.414	1
RIMS1	0.00142256512887787	0.451997550548292	-0.723055495635028	0.181	0.27	1
CLIC2	0.00142795428390846	0.554284839481533	0.415164094003219	0.408	0.307	1
mikado.WCK01-AAH20201022-F8-rsc00143G499	0.00143147615626493	0.450880555209054	-0.437744050434717	0.193	0.292	1
UBE2E3	0.00145299910839849	0.452692128868376	-0.491838631114105	0.172	0.266	1
ZEB2	0.00149460847033261	0.443350759216629	-0.355267114237629	0.322	0.447	1
FOXO1	0.00150446444148842	0.559487089348287	0.399577359998469	0.549	0.473	1
RUFY1	0.00150948455470878	0.451113026320266	-0.499325182277391	0.196	0.29	1
LIMS2	0.00156180244304818	0.453732578841727	-0.524858296960252	0.166	0.255	1
WWC2	0.00158175120831973	0.557360829184763	0.445013284710984	0.497	0.412	1
LCP2	0.00159400141075172	0.552379710375016	0.615996724827441	0.374	0.281	1
DPP4	0.00159523191786498	0.453775104044997	-0.536421830647603	0.166	0.255	1
ATP11C	0.00164140688552647	0.551084109182042	0.608900218958272	0.35	0.262	1
PPFIBP1-1	0.00165750171533033	0.558664935418391	0.436902228213136	0.552	0.455	1
ZNF608	0.00169279243768669	0.452882074776317	-0.433411400756045	0.178	0.272	1
PLXNC1	0.00172689031256333	0.450117936563737	-0.511834686911478	0.221	0.316	1
RPS18-1	0.00175100192340399	0.450931585452978	-0.463497701208315	0.209	0.305	1
RPL19	0.00180127072347287	0.447535239218443	-0.405755691751147	0.27	0.375	1
MAP4K5	0.00182889074104115	0.44418425320073	-0.352321629546487	0.356	0.458	1
YTHDC1	0.00185184739262497	0.55618996858805	0.352163288080869	0.497	0.401	1
KLF12	0.0018721042181144	0.445187847997913	-0.276059547643161	0.322	0.436	1
DHX36	0.00187450757519196	0.552235124683896	0.41502672971715	0.396	0.296	1
RPL9	0.00187679148972683	0.447747865234796	-0.440292053686144	0.276	0.37	1
TRIB1	0.0018928624794293	0.54540841205221	0.389168864101302	0.279	0.185	1
TNRC6C	0.00205628228336786	0.445187847997913	-0.455934849487341	0.359	0.438	1
TUT4	0.00207974203930371	0.445102797591373	-0.410132449550141	0.356	0.447	1
EOGT	0.00207991482092109	0.449137021874965	-0.34698147336554	0.248	0.357	1
UIMC1	0.00208485507235344	0.451064831089893	-0.343214532807451	0.218	0.32	1
SLC4A7	0.00208902838486417	0.55220110452128	0.450275181003948	0.393	0.305	1
ASAP2	0.00213168940794373	0.557596135309527	0.352806864258974	0.58	0.497	1
ABL1	0.00225002749855179	0.454996994885636	-0.512180685869069	0.169	0.259	1
NAV2	0.00225472225178809	0.544608938230725	0.698414444823817	0.27	0.187	1
RALGAPB	0.00227226361800102	0.451388022634748	-0.481432691687574	0.224	0.316	1
HNRNPH1	0.00232125856292415	0.555209053899278	0.40635392854267	0.5	0.418	1
DENND5A	0.00233115409795356	0.55648197498384	0.439776738229896	0.546	0.447	1
BNIP2	0.00233381973713428	0.455087715319279	-0.540522892123544	0.175	0.259	1
VCAM1	0.00242219510575787	0.542956125330279	0.702387230948622	0.252	0.172	1
SMIM10L1	0.00243970393420725	0.450585713799712	-0.453711791788373	0.245	0.336	1
OGA	0.00244870364851704	0.454614268056201	-0.442320426936771	0.181	0.27	1
MCL1	0.00247204831475763	0.5566067155801	0.38152702801901	0.564	0.481	1
GPBP1	0.00250525749751235	0.550942358504474	0.336355290463181	0.396	0.298	1
SNRK	0.0025092348401726	0.450401437918873	-0.338850696763734	0.248	0.346	1
SMAP1	0.00263165638157795	0.442962362360092	-0.295958439276487	0.479	0.591	1
FLT1	0.00265843326113617	0.559960536611365	0.351810923483227	0.819	0.754	1
EIF5	0.00268652407149389	0.546687003163875	0.441807883712012	0.316	0.231	1
NXN	0.00268839378759415	0.556292029075899	0.415086393965509	0.561	0.473	1
TAGLN2	0.00273620444471108	0.454418652121157	-0.448247665757437	0.19	0.281	1
SHROOM4	0.00285554934816866	0.452558883231462	-0.471975514989685	0.224	0.312	1
MAST4	0.00287262470098877	0.551900593084835	0.405207684546844	0.429	0.338	1
ARGLU1	0.00292382050551582	0.449429028270755	-0.525125328698955	0.294	0.377	1
ZFHX3	0.00302908489015362	0.551169159588583	0.435701650601933	0.417	0.327	1
PDE4D-1	0.00303947153015528	0.557366499211866	0.366731514699503	0.644	0.564	1
KLF7	0.0030464839636314	0.553026093464727	0.588559229854755	0.457	0.377	1
CYRIB	0.00307981125108753	0.550369685767098	0.477000037349955	0.405	0.307	1
USP48	0.00311766188136229	0.54272932424617	0.433360439887853	0.267	0.183	1
OCIAD1	0.0031303120313169	0.455427916945443	-0.419724748152407	0.187	0.275	1
TNIP1	0.00315837472816838	0.54318576142794	0.514170845888934	0.27	0.19	1
NUP153	0.00316160906774854	0.547908894004513	0.330292968115337	0.359	0.264	1
ZMYND8	0.00316538005514711	0.456034609845435	-0.487618023548264	0.181	0.264	1
CACYBP	0.00320251391263825	0.550213760021773	0.273963228182316	0.402	0.307	1
FXR1-1	0.00322141695717593	0.551086944195593	0.355003051691426	0.433	0.336	1
SLC3A2	0.00327323233285695	0.451580803556241	-0.348595381167142	0.252	0.348	1
CDH18	0.00327867199759545	0.555396164793668	0.377437631309932	0.583	0.482	1
DNAJA1	0.00353665479578502	0.549938763707291	0.505031920015839	0.405	0.314	1
DISC1	0.00357815888188918	0.547906058990962	0.393055658056578	0.365	0.274	1
MAGI1	0.00363074616840768	0.55791365682728	0.304780482257155	0.828	0.769	1
RPL28-1	0.00373646381263868	0.451821779708107	-0.41212549868505	0.264	0.357	1
CRIM1	0.00385022919702206	0.555486885227311	0.435926772182418	0.604	0.551	1
KCTD20	0.00392657193225698	0.457752628057562	-0.467691007680012	0.172	0.253	1
ENPEP	0.00394574419133145	0.448621049408616	-0.322902759321782	0.353	0.451	1
GNAS	0.00399384956539527	0.446727260356305	-0.353048474828078	0.433	0.525	1
PLXNA2	0.00401374105993085	0.553020423437624	0.365571586099572	0.531	0.44	1
ICA1	0.0040363373933693	0.453179751199211	-0.494896120904297	0.248	0.331	1
TBC1D9	0.00424166461051321	0.548872798611977	0.4904537103327	0.402	0.318	1
AGFG1	0.00460164083531533	0.454583082907136	-0.344409838557532	0.233	0.325	1
mikado.WCK01-AAH20201022-F8-rsc00263G78	0.0046592478766604	0.449392173094587	-0.252236945098572	0.356	0.451	1
ARAP3	0.00467126769196513	0.450288037376819	-0.288899466759217	0.337	0.434	1
SASH1	0.00481009736907148	0.554398240023587	0.341257521916975	0.641	0.556	1
GPATCH8	0.00482431582375471	0.456411666647767	-0.402005557140417	0.206	0.29	1
KAZN	0.00486517002789836	0.53982060034247	0.36431920405462	0.252	0.172	1
FNBP1L	0.00491079753262035	0.551872242949321	0.515185474115304	0.515	0.445	1
RPL35A	0.00498431657188101	0.459045394236984	-0.37750535196277	0.169	0.251	1
CLOCK	0.00500514429335709	0.453429232391731	-0.332683801744779	0.264	0.351	1
ACTR3-1	0.00502530304630363	0.544824399260628	0.46052428845431	0.334	0.251	1
PLXND1	0.00505743267610664	0.451512763231008	-0.431110852767982	0.319	0.401	1
Sdccag8	0.00533365934861963	0.451980540466983	-0.355504800031344	0.307	0.396	1
DNAJB6-1	0.00543328714250051	0.550780762732046	0.340463587696507	0.497	0.421	1
CAMK2D	0.00553571601722758	0.549142124899357	0.674793807323456	0.433	0.372	1
Ggta1	0.00560987012197984	0.453086195752016	-0.338453988772684	0.285	0.381	1
ZMYND11	0.005639085233625	0.452161981334271	-0.285833589075584	0.304	0.409	1
PPP4R3A	0.00575113552900872	0.550052164249345	0.30932078005442	0.497	0.416	1
PLEKHO1	0.00588182717314589	0.44952258371795	-0.287822478509608	0.411	0.508	1
UVRAG	0.00594135671545504	0.551438485875962	0.380552384924193	0.552	0.49	1
BACH1	0.00600300174225827	0.543438077634011	0.538201903620861	0.325	0.242	1
SENP7	0.00602340034873829	0.454356281823027	-0.301920282771685	0.264	0.355	1
CTTNBP2NL	0.00610581494353224	0.454974314777225	-0.473298486406567	0.258	0.34	1
MYO18A	0.00634281931585267	0.459059569304741	-0.395180359469237	0.187	0.268	1
TPM3	0.00638654027998374	0.548044974654979	0.340948678733213	0.451	0.362	1
SRRM2	0.00645079899307931	0.448799655262352	-0.312433739137278	0.472	0.575	1
ACER3	0.00645216554351774	0.553491035687151	0.307507730068268	0.721	0.645	1
MEF2C	0.00656747866269111	0.554327364684803	0.330851893916221	0.834	0.793	1
DENND6A	0.00661237721140808	0.456309606159917	-0.373630634229627	0.236	0.322	1
H3-3A	0.00661255483837555	0.454157830874432	-0.345941527181441	0.285	0.375	1
HMCN1	0.00664929523566122	0.549590057040473	0.490878933285948	0.491	0.41	1
SSH2	0.00668020354259256	0.454617103069753	-0.429455833205158	0.27	0.357	1
ATF7IP	0.00673370963066572	0.45205708583287	-0.315255768161099	0.347	0.438	1
PDPK1	0.0067704563760056	0.539247927605094	0.484270267222576	0.261	0.189	1
DIAPH2	0.00680729142373594	0.548492906796095	0.317159403200482	0.472	0.384	1
TBC1D4	0.00684084992989669	0.457301860902895	-0.476596140619228	0.224	0.303	1
HK1	0.00698237200630144	0.54079868001769	0.409820418584427	0.288	0.213	1
CD99	0.00698371215840411	0.458983023938854	-0.431485453269333	0.199	0.275	1
ABCA1	0.00702983345019956	0.544331106902691	0.477859731110095	0.359	0.279	1
MYO6	0.00708914744610012	0.452187496456233	-0.299952574651924	0.353	0.445	1
LAMP1	0.00711924608097845	0.458671172448204	-0.392894519269898	0.206	0.285	1
SH3BP5	0.00719397425572235	0.460051824047719	-0.364965789944383	0.181	0.261	1
CCDC85B	0.00724285956165275	0.458631482258485	-0.360108621428511	0.202	0.288	1
PRRC2C	0.00726682159413151	0.547855028747037	0.334851166565444	0.475	0.388	1
SRSF7	0.00728126764103077	0.549371760997018	0.362565104171059	0.515	0.436	1
Znf540	0.0072987380843085	0.546446027012009	0.396562250526196	0.417	0.338	1
SEPTIN2	0.0073572694183034	0.458951838789789	-0.356402006057083	0.199	0.283	1
HSD17B11	0.00738396811649647	0.451144211469331	-0.256471939342971	0.393	0.49	1
KLF3	0.0073948311299162	0.458393341120171	-0.311310985434182	0.212	0.294	1
KMT2A	0.00739828458041511	0.460672692015468	-0.426235115883162	0.175	0.253	1
TOX4	0.00743492630097612	0.54468264858306	0.353171824273737	0.377	0.292	1
FOS	0.00756667171423161	0.546108660399397	0.36290904672567	0.414	0.322	1
GNB4	0.00785269552436289	0.460922173207988	-0.465750331413736	0.178	0.253	1
LDLRAD4	0.00785358599403254	0.548121520020866	0.28728276930209	0.494	0.399	1
FNBP1	0.00796791681438503	0.450078246374018	-0.276869043163692	0.482	0.564	1
ARHGAP5	0.00818693258760075	0.45803896442625	-0.491803889036664	0.23	0.307	1
SRPK2	0.00827765795061046	0.449511243663745	-0.269038194404359	0.5	0.591	1
RPS29	0.00841716975911561	0.451456062959981	-0.286468912976691	0.417	0.508	1
TRPM7	0.00853591322502508	0.549011714275994	0.327662305473417	0.549	0.473	1
SIAH1	0.00870204972524936	0.456972999330937	-0.348687626015708	0.258	0.344	1
PGS1	0.00873638195931566	0.541175736820022	0.269529497296826	0.325	0.237	1
RPS7	0.00874160393165976	0.460097184264541	-0.482130942973871	0.202	0.274	1
FRYL	0.00880425684015333	0.548580792216187	0.452698456680806	0.525	0.464	1
NDFIP1	0.00882766587105524	0.454957304695916	-0.295025976136865	0.307	0.399	1
PLVAP	0.0088596490123846	0.461052583831351	-0.497561410706178	0.184	0.259	1
PHACTR2	0.00890672122054969	0.548042139641427	0.30807261260318	0.521	0.434	1
HEG1	0.00896344326830955	0.45205708583287	-0.321089240943511	0.408	0.508	1
CLDN5	0.00899190434889944	0.456403161607112	-0.452142335548337	0.282	0.351	1
GBE1	0.00909872816168724	0.546480047174626	0.373769243747194	0.454	0.37	1
ARHGEF12	0.00911700228360063	0.550902668314755	0.368932193284337	0.684	0.645	1
mikado.WCK01-AAH20201022-F8-rsc00234G885	0.00916371292099789	0.458424526269236	-0.424713705478767	0.236	0.312	1
AP3B1	0.00926393966669951	0.457403921390744	-0.333506595498819	0.252	0.338	1
RELL1	0.00929176289515747	0.545385731943799	0.286682937809155	0.426	0.34	1
ANKRD10	0.00933571054079704	0.539435038499484	0.410009941932212	0.291	0.218	1
ZMYM4	0.00940934017958065	0.457574022203826	-0.355836182312169	0.255	0.335	1
BMPER	0.0094748910716791	0.451535443339419	-0.324401378597794	0.429	0.512	1
EDIL3	0.00949392144124847	0.54410147080503	0.527158581545573	0.383	0.312	1
ACIN1	0.00974568589544516	0.461185829468265	-0.445591779790337	0.193	0.266	1
BAZ1A	0.00981675288217177	0.538357733349965	0.469246612304882	0.279	0.2	1
MTMR14	0.00985736972849628	0.541501763378429	0.504470769819278	0.334	0.257	1
RPS14	0.00999804548592857	0.458818593152875	-0.290463857304131	0.233	0.316	1
PLEKHA2	0.0103338815157356	0.46223478448227	-0.367594527797338	0.178	0.253	1
DSE	0.0103741587933548	0.455512967351984	-0.472552386775656	0.316	0.397	1
UBAC2	0.0105072000057609	0.458435866323441	-0.253135316782679	0.245	0.333	1
ATP11B	0.0105572613017294	0.461409795538823	-0.345512831911367	0.193	0.27	1
LSM14A	0.0106548650851387	0.458234580361294	-0.30893694444403	0.255	0.335	1
ETNK1	0.0106877449657296	0.54318576142794	0.448254707965826	0.387	0.314	1
TM9SF3	0.0107289378141541	0.454571742852931	-0.352378353491433	0.368	0.444	1
IFRD1	0.0108958980655525	0.539517253892474	0.259618260505916	0.31	0.229	1
PPP3CC	0.0110126993560046	0.458427361282787	-0.363740804185779	0.255	0.336	1
WASL	0.0111954183341064	0.460942018302847	-0.334599968026058	0.206	0.285	1
WNK1	0.0112307524029193	0.541992220722815	0.310488374297888	0.368	0.285	1
RPS5	0.0113711175684191	0.461795357381808	-0.434473623021298	0.196	0.27	1
UQCRC2	0.0115633932783234	0.462623181338807	-0.382216896188532	0.184	0.257	1
SUMO1	0.011571507758009	0.462504110769649	-0.362918392533934	0.184	0.259	1
GAB2	0.0118555786064994	0.546973339532563	0.438458620693775	0.537	0.481	1
EIF3A	0.0121215201678268	0.538910560992482	0.382369809692443	0.307	0.235	1
YY1	0.0122056315327582	0.462895342639738	-0.359770343866736	0.184	0.257	1
SF1	0.0124019910053774	0.455657553043104	-0.284403177575268	0.356	0.444	1
Mecom	0.0124315023971353	0.461392785457514	-0.612112303929993	0.209	0.279	1
RPRD2	0.0125441414007592	0.460973203451913	-0.263059980673783	0.215	0.298	1
CCT4	0.0131798135747588	0.539778075139199	0.373282996112795	0.334	0.261	1
PEDS1-UBE2V1;PEDS1	0.0132288247021569	0.461415465565925	-0.385508838105187	0.221	0.292	1
CERT1	0.0133018771225796	0.456990009412245	-0.382774451397711	0.322	0.401	1
RIPK1	0.0133119509688402	0.537495889230351	0.338439206816977	0.288	0.216	1
NPL	0.013522250593854	0.457854688545411	-0.45333835426841	0.307	0.377	1
FERMT2	0.0135283358194052	0.547208645657326	0.31744705682788	0.613	0.547	1
RSRC2	0.0136605760997372	0.542185001644308	0.444047029546703	0.399	0.333	1
RBM17	0.0137546849856405	0.462180919224794	-0.383493806252922	0.209	0.281	1
ZNF532	0.0137737064392283	0.46246442057993	-0.394609702155363	0.202	0.275	1
RPL7A-1	0.0140310315090537	0.462348185024324	-0.485910412186049	0.212	0.277	1
RNF13	0.0141568840141796	0.462901012666841	-0.331855347703941	0.196	0.27	1
STXBP1	0.0142985308413957	0.461001553587426	-0.389836220277922	0.236	0.309	1
OXR1	0.0143225681947454	0.457829173423449	-0.302075813785472	0.31	0.394	1
TEAD4	0.0143702183609341	0.543358697254573	0.353754060170967	0.439	0.372	1
STAG1	0.0144442411374656	0.546460202079766	0.278491642253322	0.604	0.536	1
B4GALT5	0.0144969803289729	0.536353378769151	0.516043706406587	0.27	0.205	1
R3HDM2	0.0148379659377925	0.45970028236735	-0.367289626405179	0.273	0.34	1
HIF1A	0.0150516988695115	0.539038136602293	0.530288235688045	0.322	0.264	1
PPP1R9A	0.0151572678185925	0.462591996189742	-0.364167335049364	0.209	0.281	1
AHR	0.0152555690502866	0.537685835138292	0.420444782984644	0.304	0.237	1
BACE2	0.0154706257088901	0.462390710227595	-0.348915939129997	0.218	0.29	1
PSMA6	0.0155827154669677	0.464553825567286	-0.323226892140769	0.178	0.25	1
PTGES3	0.0159547425204263	0.542000725763469	0.317278264471665	0.42	0.351	1
CLTC	0.0159878103268637	0.545003005114364	0.26274543964938	0.546	0.473	1
TTC39B	0.0159968044341491	0.461265209847703	-0.316514250518279	0.242	0.318	1
TRAF3	0.0161171885333723	0.535463184514022	0.408096388008628	0.267	0.2	1
NFIA	0.0162594578562195	0.454863749248721	-0.271359276490052	0.46	0.53	1
RALB	0.0166023686802387	0.463663631312158	-0.330776198381588	0.199	0.272	1
ARHGAP28	0.0169064072013732	0.547463796876949	0.299688296416474	0.773	0.738	1
CAVIN2	0.0170827059374657	0.46366930133926	-0.312783065668515	0.202	0.275	1
FAM193A	0.017282935401862	0.542562058446639	0.277513918359944	0.472	0.392	1
MAPKAP1	0.0174778049851689	0.459654922150528	-0.385926350569595	0.294	0.37	1
CAMSAP2	0.0175028482993185	0.545402742025107	0.25441937356972	0.626	0.569	1
mikado.WCK01-AAH20201022-F8-rsc01100G2	0.017703467052656	0.544708163705023	0.304549293687355	0.598	0.534	1
KLHL5	0.0180775816483769	0.464131408548133	-0.2992432024741	0.202	0.27	1
CD81	0.0183904121762481	0.46034383044351	-0.332202002181086	0.294	0.364	1
IRF1	0.0185980310698442	0.537487384189696	0.437139687131003	0.322	0.253	1
SPG11	0.0186523427980685	0.463331934726648	-0.356422356259512	0.221	0.29	1
NPAS3	0.0186652011233432	0.542482678067201	0.295730902824483	0.463	0.392	1
ASH1L	0.0187263501802987	0.545354546794734	0.299445472941877	0.656	0.606	1
ACSS2	0.0187815692417597	0.465353299388771	-0.371332738272847	0.184	0.251	1
CAPZA2	0.0187885561828653	0.462498440742547	-0.404382834801234	0.245	0.311	1
LMBRD1	0.0188273157439812	0.464553825567286	-0.281257994204255	0.196	0.268	1
MRTFB	0.0188337974894126	0.459374255808943	-0.284909710231679	0.316	0.397	1
STON2	0.0193855025264856	0.458846943288389	-0.318380696395689	0.344	0.418	1
LYVE1	0.0195217388030306	0.455014004966944	-0.283615243795998	0.595	0.647	1
MYO1D	0.019924093435145	0.541016976061146	0.391291089082713	0.429	0.359	1
RELCH	0.0199359648972959	0.465489380039237	-0.34184292859279	0.187	0.255	1
CACNA2D1	0.0200980623742648	0.545796808908747	0.261459621320675	0.758	0.682	1
AP2B1	0.0202992872993589	0.464661556082238	-0.349604163594367	0.206	0.272	1
LCLAT1	0.0204069506750735	0.461440980687888	-0.302136240043617	0.273	0.351	1
RGS3	0.0210621083095173	0.458512411689328	-0.268887281289561	0.38	0.46	1
BCL2	0.0211208273164714	0.535587925110282	0.345409435086445	0.294	0.229	1
NACA	0.0211794752426583	0.463555900797206	-0.388364001175084	0.236	0.303	1
PPM1H	0.0215124349807988	0.457993604209428	-0.315710493291417	0.411	0.479	1
SRSF2	0.0215749475218553	0.460936348275745	-0.341586607169771	0.304	0.377	1
PSD3	0.0216691891630581	0.457233820577662	-0.259436402909144	0.433	0.512	1
ATXN10	0.0222691696101723	0.462044838574328	-0.263964919330622	0.273	0.349	1
NFE2L1	0.0223875769593302	0.46535046437522	-0.321255806091779	0.202	0.272	1
CNTN3	0.0226846893020534	0.465650975811664	-0.292771011460785	0.196	0.266	1
SETBP1	0.0227768634276897	0.540087091616298	0.56909832425594	0.417	0.36	1
PTMA	0.023346248154382	0.461160314346303	-0.315958801672837	0.313	0.384	1
CDIN1	0.0235077557916285	0.465103818196251	-0.408778031222448	0.212	0.279	1
TTLL7	0.0240480270348829	0.464264654185047	-0.252407664097303	0.233	0.303	1
Map4	0.02405492207889	0.463241214293004	-0.293819684158372	0.255	0.329	1
SAE1	0.0242033432647055	0.533719651179933	0.350591831990607	0.276	0.211	1
KIF13A	0.0242843958081599	0.465716181123346	-0.316120991534942	0.202	0.272	1
LMBR1	0.024345562449191	0.535922456709343	0.380197753897533	0.322	0.257	1
MAP4K4	0.0243731338705142	0.544637288366238	0.456267647812102	0.761	0.719	1
EML1	0.0247125545419578	0.465137838358867	-0.326807649071361	0.218	0.287	1
CDKN1A	0.0253060552160996	0.537104657360262	0.389374039393825	0.362	0.287	1
DOCK1	0.0260427959490322	0.54235510245739	0.263941204857684	0.607	0.551	1
PPP3CB	0.0263057884609914	0.465880611909325	-0.318131989129366	0.212	0.279	1
ILF3	0.0265014231071182	0.533059093022465	0.285297039156837	0.273	0.209	1
OPHN1	0.0268903236243177	0.460820112720139	-0.262133982355883	0.35	0.423	1
MARCHF3	0.0272771262330208	0.540495333567694	0.318714981362792	0.494	0.427	1
SNX5	0.0273719946949842	0.46381388703038	-0.333953560218791	0.267	0.333	1
SPATS2L	0.0273861694261601	0.461744327137884	-0.283776647533658	0.322	0.394	1
GLG1	0.0279241746124867	0.466677250717258	-0.268608241606468	0.202	0.27	1
UBA6	0.0280047943783612	0.46709683272286	-0.300027058244063	0.196	0.259	1
RAB8B	0.0280063151608099	0.533475840014515	0.297864604914206	0.288	0.222	1
CALM1	0.0284866206968555	0.459850538085572	-0.288069028971851	0.429	0.499	1
ABCC9	0.0287167763020518	0.53967601465135	0.463191328259262	0.475	0.41	1
MNAT1	0.0294912196312585	0.464114398466825	-0.334331354749874	0.267	0.338	1
HOOK3	0.0296892620199198	0.466229318576143	-0.280470625827517	0.218	0.288	1
MYLIP	0.0297677450220709	0.539829105383124	0.275106651500867	0.503	0.434	1
EXOC1	0.0300151694172508	0.462594831203293	-0.260541176603468	0.319	0.396	1
MTMR8	0.0302348488522638	0.460329655375753	-0.310062871297258	0.408	0.473	1
CBFA2T2	0.0307148876217693	0.467051472506039	-0.286774764088675	0.209	0.272	1
SCAF11	0.0308105751897168	0.462844312395813	-0.336892062733583	0.322	0.384	1
BTG2	0.0310231213824076	0.536316523592983	0.382939348225149	0.368	0.305	1
TINAGL1	0.0311113508679268	0.461324745132282	-0.279481552655783	0.387	0.453	1
INPP5D	0.0311998514955124	0.532888992209383	0.345257249000376	0.288	0.224	1
PNISR	0.0314027198180148	0.465492215052788	-0.346963791983486	0.245	0.312	1
