p_val	auc	avg_log2FC	pct.1	pct.2	p_val_adj
ATF7IP	1.65766862237853e-10	0.409842263275777	-0.901203138820005	0.237	0.4	3.35114288700043e-06
SDCBP	1.68947729310834e-10	0.58389909932807	0.971116949325463	0.319	0.157	3.41544729574781e-06
IKZF2	1.81924072384168e-10	0.595885819579686	0.773308519137115	0.448	0.274	3.67777704731835e-06
SLC38A1	1.87207989584562e-10	0.599903102314425	0.916452866676927	0.508	0.359	3.78459671744151e-06
BCL11B	1.92172412628377e-10	0.421133226375232	-0.768596724003732	0.145	0.305	3.88495749369527e-06
LRPPRC	2.36160042295098e-10	0.582172414340857	0.962060524388255	0.31	0.151	4.77421141503771e-06
RHEB	2.58005080885979e-10	0.591036169840992	0.947220585541348	0.398	0.237	5.21583071519094e-06
GALNT1	2.65992016284845e-10	0.591234730672089	0.858353427367373	0.402	0.235	5.37729460121443e-06
PTPN1	3.0076370969885e-10	0.578776229885788	1.11235268572849	0.284	0.132	6.08023915527194e-06
LDHA	3.28265279867364e-10	0.428068559083761	-1.0963870832693	0.116	0.254	6.63621089779863e-06
DNAJB1	3.31487467339804e-10	0.42431178815942	-1.58570125979474	0.134	0.282	6.70135063974147e-06
CD3E	3.51396730034435e-10	0.404811526059123	-0.970011137820431	0.327	0.478	7.10383629437613e-06
BAZ1A	4.88957483913789e-10	0.596154273823329	0.972440257248719	0.482	0.33	9.88476449480116e-06
RBL2	5.00128764084039e-10	0.423471478722221	-0.863621129348953	0.145	0.297	1.01106030947229e-05
MTF2	5.07163997358442e-10	0.591536543135355	0.773617965423449	0.427	0.256	1.02528273705983e-05
ANKRD12	5.23283949395327e-10	0.605554937810748	0.834581576607105	0.723	0.647	1.05787083209759e-05
NR6A1	6.38190478602397e-10	0.585800517846648	0.885232333802019	0.361	0.198	1.29016587154261e-05
TAF1D	6.64269140326731e-10	0.593356948834845	0.859808015667356	0.461	0.295	1.34288649408452e-05
FAU	6.82629548717919e-10	0.42242784299398	-1.16864934583439	0.162	0.301	1.38000389568814e-05
UBB;UBC	6.96321336770546e-10	0.397272568424062	-0.559080230537623	0.532	0.693	1.40768321441533e-05
MYO1E	8.43655598601003e-10	0.579487871904437	1.36255129289551	0.3	0.157	1.70553415813179e-05
RPF2	9.081593958781e-10	0.583217638555748	0.820438036827795	0.345	0.181	1.83593503470717e-05
NBR1	9.63280775455305e-10	0.427939891665211	-0.901201272654743	0.128	0.268	1.94736841566045e-05
ACSL4	1.08919817975511e-09	0.585336679745207	0.891050180369963	0.371	0.206	2.20192304019293e-05
GRAMD1A	1.10261386420398e-09	0.578501421695551	0.929777383782715	0.3	0.153	2.22904418787477e-05
IL16	1.13919886357783e-09	0.426206852731403	-0.606184156293036	0.137	0.289	2.30300442260895e-05
NAA15	1.15425097150399e-09	0.584436007815354	0.780913801219365	0.364	0.198	2.33343376399247e-05
CEP85L	1.20573109141702e-09	0.426000349467063	-0.723661089686783	0.14	0.289	2.43750597440864e-05
OAZ1	1.28434162109531e-09	0.428880275761282	-0.980649933337291	0.126	0.264	2.59642502120628e-05
APOC2	1.3363996644943e-09	0.40501008689022	-0.774873660643456	0.379	0.528	2.70166556174168e-05
CYFIP2	1.35316682825103e-09	0.425182278842946	-0.738769642163871	0.148	0.297	2.73556205999228e-05
MAP3K1	1.43486417035924e-09	0.418121455689165	-0.638586872793084	0.202	0.363	2.90072140679824e-05
PSIP1	1.44425632557851e-09	0.426298984957031	-0.849676379594186	0.145	0.287	2.91970858778952e-05
MAN2A1	1.47957565731391e-09	0.587692405445332	0.967513099467854	0.399	0.245	2.9911101488258e-05
RRBP1	1.49557973118296e-09	0.5751449494067	0.973422343980468	0.277	0.132	3.02346398455947e-05
RPS6KA5	1.50030284892917e-09	0.428341778787349	-0.98367968153366	0.131	0.27	3.0330122393952e-05
DHX8	1.62823625931244e-09	0.396745190856671	-0.35316332010203	0.79	0.895	3.29164242182602e-05
RAD54B	1.71558921292423e-09	0.427156767747367	-0.850991688325259	0.139	0.282	3.46823515284761e-05
TLE4	1.77849484086734e-09	0.425175924896351	-0.698862897458015	0.151	0.301	3.59540517029742e-05
TF	1.83127372457718e-09	0.406550918939526	-0.688795996937588	0.359	0.526	3.70210296160522e-05
IL6ST	1.84695852550651e-09	0.580110558670754	1.09066175522395	0.325	0.171	3.73381135516396e-05
TSPAN5	1.87292030664056e-09	0.586486744078916	1.10595271252913	0.39	0.239	3.78629569190457e-05
LOC107160559	2.2639924728348e-09	0.409130621257128	-0.690150083220553	0.331	0.485	4.57688718308283e-05
EIF4G1	2.30652690411692e-09	0.571494607087827	0.86989193585756	0.256	0.115	4.66287478936276e-05
HIPK2	2.44016747215194e-09	0.572908360205233	1.14212197467852	0.265	0.126	4.93304256170235e-05
FGB	2.62192289370088e-09	0.424448398011215	-0.868138121619966	0.166	0.309	5.3004793219057e-05
MACF1	2.6477534223041e-09	0.598907121185646	0.744968124065318	0.639	0.518	5.35269831852998e-05
IARS1	2.65284165016631e-09	0.575143360920051	0.815591430279602	0.288	0.14	5.36298467997621e-05
CEMIP2	3.78743079679792e-09	0.410361698409925	-1.17042260229884	0.322	0.482	7.65667009880667e-05
IFRD1	4.88672231610855e-09	0.583243054342128	0.57710558503682	0.387	0.216	9.87899783424504e-05
ZDHHC18	5.24067726740447e-09	0.585460581703811	0.799747164499885	0.411	0.26	0.000105945531637849
PLCL2	5.32797376209595e-09	0.416097723698632	-0.647310816182932	0.251	0.421	0.000107710317574532
INTS8	5.55112382915099e-09	0.576415738725716	0.900435389216456	0.311	0.165	0.000112221519330116
ITGB1	5.81539180611666e-09	0.424724794688101	-0.860774269899727	0.177	0.322	0.000117563960752454
PRKCE	6.44780362080359e-09	0.584575794640446	1.42433899715473	0.396	0.26	0.000130348797998165
GSPT1	7.06459007824879e-09	0.579907232379712	0.867162872200474	0.351	0.204	0.000142817753021878
H3-3A	8.78987536881265e-09	0.429194796117739	-0.795215468810876	0.149	0.291	0.000177696120455916
TUBB4B	9.6861669365717e-09	0.423778056645434	-0.929831583741764	0.199	0.338	0.000195815550789733
CDK17	1.05845466768745e-08	0.422537448572745	-0.7919063675981	0.208	0.357	0.000213977195619696
EML4	1.09312207555657e-08	0.412415611646784	-0.809874774549401	0.342	0.491	0.000220985558794516
PIP4K2A	1.22710884941164e-08	0.406457198227249	-0.603412359496007	0.479	0.639	0.000248072324997056
NR3C1	1.26771784215146e-08	0.413718170698775	-0.629260850221108	0.319	0.482	0.00025628183896934
CLASP1	1.29496858961522e-08	0.576167934808508	1.22247824699805	0.322	0.186	0.000261790850076613
PRDM1	1.43183077872567e-08	0.579564119263578	0.778725759892845	0.367	0.214	0.000289458910227181
RASA2	1.4473725855098e-08	0.595385446285324	0.461101123783598	0.701	0.575	0.000292600841886661
PKM	1.70410478810169e-08	0.4154289708195	-0.920040575683793	0.324	0.445	0.000344501823962637
GRAP	1.81689849360357e-08	0.431533048464728	-0.848317116600135	0.148	0.278	0.000367304199466898
LAPTM5	1.84247227931518e-08	0.431745905675663	-1.05011151902771	0.148	0.274	0.000372474195986356
ARHGAP17	2.06115316934192e-08	0.586521690785189	0.771173848656195	0.479	0.324	0.000416682724714163
XPO4	2.06175915758815e-08	0.569539180023192	0.800967733752782	0.273	0.136	0.000416805231298021
STK17B	2.52480076600128e-08	0.427774689053738	-0.726035947305175	0.179	0.324	0.000510413722854819
GTPBP4	2.58232949643065e-08	0.578196432258987	0.639032218495039	0.37	0.219	0.00052204373099842
FBXL20	2.58774373191879e-08	0.434581354343717	-0.793403766727479	0.131	0.26	0.000523138272844703
PAM	2.69809004508302e-08	0.569553476403031	1.30580375045262	0.273	0.144	0.000545445883513984
SMC6	2.9553856454345e-08	0.432848315409909	-0.796338600219967	0.143	0.278	0.000597460762081038
CRLF3	2.99950717435625e-08	0.435788604196782	-0.83907543833057	0.126	0.252	0.00060638037036786
MYO5A	3.03984454483894e-08	0.573332486140454	0.744229841043937	0.317	0.173	0.00061453497318464
XRN2	3.07903163323815e-08	0.572253903705939	0.84794962629952	0.304	0.169	0.000622457034975424
CBFB	3.10453676784317e-08	0.57780566454339	0.82229273772745	0.364	0.223	0.000627613152987176
mikado.WCK01-AAH20201022-F8-rsc00083G1258	3.13760937636199e-08	0.412830206662113	-0.780594698538334	0.394	0.532	0.000634299111525339
MED27	3.14491031168899e-08	0.573990119613045	0.77475219188948	0.324	0.184	0.000635775068611047
ACTG1	3.1787228820763e-08	0.433223198259019	-0.918789506417038	0.145	0.272	0.000642610617840546
RAP1A	3.64634628753052e-08	0.59314409162391	0.472053100104372	0.724	0.604	0.00073714536548717
SPEN	3.81216163971788e-08	0.578371165790352	0.813083077988596	0.381	0.235	0.000770666597085366
DPYD	4.39241178879198e-08	0.421797213794418	-0.613415303160212	0.251	0.406	0.000887969967222187
RAPGEF6	4.97593979860203e-08	0.592694549902308	0.581128689006961	0.75	0.649	0.00100593598968539
GTF2F2	6.01624227099801e-08	0.568597207440471	0.753126128425874	0.284	0.151	0.00121624353750496
AKAP9	6.46188068449795e-08	0.422199100916557	-0.703604940764394	0.265	0.412	0.0013063337991781
ESF1	6.75087830280453e-08	0.573121217416168	0.744691764330183	0.333	0.192	0.00136475755769496
CREM	7.03487355577503e-08	0.579915174812956	0.312113279061608	0.428	0.264	0.00142217003803548
SRSF2	7.1070226832966e-08	0.415389258653281	-0.693867556069425	0.399	0.524	0.00143675570565524
ATF6	7.39510044447501e-08	0.58380855558909	0.594183936727236	0.499	0.346	0.00149499350585507
RBL1	7.41391839641569e-08	0.435065842771591	-0.683381072297338	0.145	0.272	0.0014987977430194
LIMD2	7.45219169462406e-08	0.435254872682795	-0.858675834538436	0.146	0.268	0.0015065350729852
DPY19L4	7.72124567163161e-08	0.573629533143774	0.837204831254377	0.339	0.204	0.00156092702497705
GNB1	8.98385396972108e-08	0.579673724842343	0.756379777098634	0.428	0.293	0.00181617591851881
TTC19	9.04105709610322e-08	0.572272965545725	0.772057701951412	0.33	0.194	0.00182774010254823
RABGAP1L	9.52026958951398e-08	0.408798627547535	-0.400608500312022	0.693	0.798	0.00192461770021615
RPAP2	9.98756510818642e-08	0.564746715803854	0.979153265178902	0.256	0.132	0.00201908616227097
ZNHIT6	1.00988799338707e-07	0.569127761981161	0.773098684561453	0.299	0.165	0.00204158956743131
G3BP1	1.01546286617996e-07	0.57455085540006	0.797115399137831	0.359	0.225	0.0020528597302694
PTPN22	1.03686304374182e-07	0.577175035343828	0.879095331278201	0.394	0.256	0.00209612232922846
Sptssa	1.05277431381938e-07	0.40796626054358	-0.277241563356475	0.974	0.996	0.00212828855281727
PSMD1	1.0625048333332e-07	0.568859307737518	0.774323621567172	0.297	0.165	0.0021479597710664
UBB	1.08565629538244e-07	0.419891029815894	-0.812911345379694	0.319	0.462	0.00219476276674513
UBR4	1.187785209284e-07	0.573216526615094	0.628927689604719	0.351	0.208	0.00240122657908854
ANXA6	1.19111892056524e-07	0.43763760265595	-0.739753989301675	0.136	0.258	0.0024079660098147
PDCD11	1.34131144160801e-07	0.566886407319746	0.810854720292532	0.282	0.155	0.00271159521035475
P4HA1	1.34682735866617e-07	0.432970628881864	-1.12765830204623	0.174	0.299	0.00272274618827954
ARPC1B	1.4207519539426e-07	0.435995107461122	-0.90165716633698	0.151	0.274	0.00287219215009037
DEK	1.43205254551212e-07	0.436153956125999	-0.770294320128136	0.149	0.274	0.00289503742600731
mikado.WCK01-AAH20201022-F8-rsc01431G1	1.52429858265369e-07	0.425634997537846	-1.18034466173872	0.257	0.381	0.00308152201469269
mikado.WCK01-AAH20201022-F8-rsc00083G1139	1.53730313478949e-07	0.579762680094674	0.619812959551093	0.456	0.307	0.00310781201729043
PNN	1.61894274242384e-07	0.438093498324147	-0.854377209704793	0.14	0.256	0.00327285464808403
UBAP2	1.64931445061816e-07	0.569583657649357	0.756906765062631	0.316	0.181	0.00333425409336967
UBAC2	1.77322672821408e-07	0.585805283306594	0.754923721623107	0.598	0.487	0.00358475515375759
SH3KBP1	1.81120789079387e-07	0.585452639270567	0.787699487678757	0.582	0.485	0.00366153787202888
SFPQ	1.95967045273429e-07	0.575746985846584	0.662989031857948	0.402	0.264	0.00396166978724765
DOCK9	2.18478840857833e-07	0.582574301462996	0.650213964319479	0.524	0.394	0.00441676824678195
IFI16	2.35056710234537e-07	0.426036884659984	-0.479199933614024	0.254	0.408	0.00475190645410141
USP4	2.43119462666357e-07	0.564954807554843	0.699001805269426	0.277	0.151	0.00491490305726307
ANO6	2.43361506776311e-07	0.573796324241895	0.614345838208398	0.378	0.241	0.00491979622098989
CLIP1	2.7004743939165e-07	0.431628357663654	-0.631664943894608	0.2	0.336	0.0054592790347416
FGG	2.72604621926343e-07	0.435278699982527	-0.880372726404207	0.173	0.291	0.00551097503686296
ATR	2.79223095813545e-07	0.566123933728337	0.658489610515916	0.291	0.163	0.00564477410496662
CDKAL1	3.23226193570925e-07	0.570552634505107	0.681079352122054	0.347	0.21	0.00653434072922981
ZFC3H1	3.31013849607242e-07	0.583320890187918	0.488070888916082	0.606	0.472	0.00669177598366001
ITK	3.31541159530704e-07	0.429163026384763	-0.493912150386911	0.231	0.375	0.0067024360810727
AKAP13	3.7616807485757e-07	0.414353565358283	-0.367846489184209	0.59	0.751	0.00760461380132063
OLA1	3.89001732684719e-07	0.561625339539021	0.78717507607504	0.254	0.134	0.00786405902795428
MSN	4.03200796931686e-07	0.423565199434499	-0.585586601408667	0.325	0.464	0.00815110731077096
AGO3;AGO1	4.05110021865089e-07	0.571493018601179	0.646441329324083	0.367	0.229	0.00818970420202464
TIAM1	4.72912474818055e-07	0.563029561736534	1.19185882457631	0.267	0.155	0.0095603985909218
GNL3	4.73761185703282e-07	0.561382301081759	0.688333541512614	0.257	0.134	0.00957755613017756
ARPC3	5.11768198484862e-07	0.441391196606992	-0.618944809566398	0.133	0.252	0.01034590590057
EIF5B	5.264281651298e-07	0.575951900624275	0.493940713792406	0.447	0.311	0.010642271786264
PIAS1	5.30216811886578e-07	0.419605102219116	-0.593556378144595	0.442	0.559	0.0107188630690991
ANKRD17	5.35092450654204e-07	0.581120836179372	0.526845264754065	0.57	0.439	0.0108174289824254
TRPS1	5.3899906466222e-07	0.58409289469922	0.80767934332841	0.647	0.567	0.0108964050912114
KMT2C	5.46821817442212e-07	0.422419900560736	-0.483749618707998	0.364	0.507	0.0110545498614118
OGT	5.81363672468009e-07	0.57962607024288	0.62753787657673	0.525	0.414	0.0117528480026133
IPCEF1	6.30082164735129e-07	0.433775991612791	-0.844123178927047	0.203	0.33	0.0127377410422854
PI4KA	6.32807810670946e-07	0.577597572792401	0.594884633231662	0.493	0.365	0.0127928427005238
CAMK2D	6.35594240261044e-07	0.569977602338252	1.16171412580364	0.35	0.237	0.0128491731611173
SP4	6.91897455575962e-07	0.436149190666052	-0.62492135341716	0.18	0.309	0.0139873989619236
YBX3	6.95893892530384e-07	0.562004987848077	0.752637389671153	0.27	0.148	0.0140681909313942
HDAC4	7.18346330837072e-07	0.561669817165187	0.494804262560306	0.271	0.144	0.0145220894242022
FAM120A	7.21149362576302e-07	0.569623369815577	0.677344418525549	0.361	0.231	0.0145787555138425
TGFBR2	7.36808840481458e-07	0.426086127746096	-0.548633014279416	0.307	0.447	0.0148953275191732
TAX1BP1	7.40170034155049e-07	0.433204136419233	-0.663624685292154	0.216	0.342	0.0149632774104785
BRWD1	7.8959062151283e-07	0.434462217845059	-0.617177522647699	0.203	0.33	0.0159623640045034
CLASP2	8.06977707392671e-07	0.57239527901768	0.712483936584119	0.401	0.276	0.0163138613326502
ITGAL	8.11766814777942e-07	0.440507998030277	-0.826131711769047	0.151	0.264	0.0164106779275509
TAF1	8.35562490775422e-07	0.566336790939272	0.659987519939489	0.325	0.192	0.0168917313135159
FNIP1	8.55746343082475e-07	0.419884675869299	-0.625061779153593	0.479	0.59	0.0172997680717553
DOCK2	8.57496467498799e-07	0.424727971661398	-0.644699338893429	0.348	0.476	0.0173351485869557
SNAP29	9.18790270091587e-07	0.562713452893428	0.758017202807051	0.284	0.163	0.0185742641001715
SUCLG1	9.76256829359114e-07	0.433471002176227	-0.674185031996004	0.223	0.346	0.0197360080623239
GPR174	9.84317149724034e-07	0.434439979031976	-0.514175054279417	0.205	0.34	0.0198989554988211
RNF145	1.1107586394276e-06	0.438608167998348	-0.72175036578905	0.173	0.291	0.0224550966546683
ARMC8	1.15790126467079e-06	0.561131320191254	0.722559239780284	0.273	0.155	0.0234081319665847
SPATA5	1.16286353096466e-06	0.561029657045732	0.989743120610333	0.268	0.157	0.0235084491419817
GNA13	1.18436737906202e-06	0.570327069400982	1.12213689307204	0.379	0.27	0.0239431709351177
THADA	1.23208836046947e-06	0.574415834034915	1.09273555620252	0.451	0.344	0.0249078982952508
PTPN11	1.25829104562367e-06	0.570101504296856	0.824613541239496	0.382	0.268	0.0254376117783281
mikado.WCK01-AAH20201022-F8-rsc00038G1088	1.33819278077617e-06	0.570833796641939	1.14777826729925	0.388	0.285	0.027052905256171
NFE2L2	1.4448736300608e-06	0.567915746668149	0.641682766677937	0.362	0.235	0.0292095653053092
IPO11	1.52840416395435e-06	0.561328292535701	0.762437591241829	0.28	0.165	0.0308982185785011
RPS8	1.63901449060119e-06	0.422988578780995	-0.69733888171988	0.447	0.563	0.0331343169419937
TNRC6A	1.64298443912317e-06	0.437148348768129	-0.532102497958868	0.196	0.32	0.0332145734213141
TNFRSF1B	1.69289072386978e-06	0.569604307975791	0.704328415763425	0.39	0.27	0.0342234788737515
SEC62	1.69562729600107e-06	0.442574619160326	-0.800034550835079	0.149	0.26	0.0342788014159576
CD47	1.79188730114623e-06	0.437234127047162	-0.608948602726219	0.199	0.32	0.0362247936799721
SYNCRIP	1.85025372217853e-06	0.565013581560847	0.601936000137883	0.333	0.206	0.0374047292475612
DENND4A	1.86985150090548e-06	0.569246898479818	0.651386929184198	0.388	0.262	0.0378009179423053
SEC24A	1.96514449317358e-06	0.567423315807031	0.560046769093722	0.368	0.235	0.0397273610739971
HIPK1	1.97007524227176e-06	0.560977236986323	0.692985804302671	0.285	0.167	0.0398270410977658
ABI1	1.98386779434639e-06	0.576264832494083	0.56890080658113	0.549	0.425	0.0401058713305066
RPS3A	2.00414917068225e-06	0.441395962066939	-0.884600352930231	0.165	0.272	0.0405158796345123
SAE1	2.09161318149778e-06	0.565542547614887	0.599026427828417	0.342	0.216	0.0422840520771592
CWF19L2	2.11790207885673e-06	0.439839245151145	-0.755873898194511	0.18	0.291	0.0428155084261676
SARAF	2.16018893057919e-06	0.43269264371833	-0.560021926487196	0.257	0.39	0.0436703794205888
CLK4-1	2.16216018455985e-06	0.439867837910822	-0.632850922335261	0.179	0.295	0.043710230291062
RB1CC1	2.23663256832313e-06	0.434497164551332	-0.68811833821798	0.239	0.361	0.0452157640012204
GLS	2.28459798229204e-06	0.569234190586628	0.592180439449048	0.399	0.274	0.0461854328100159
KMT2A	2.40244102745023e-06	0.429105840865408	-0.498031461416332	0.328	0.452	0.0485677478109338
XRN1	2.51022515367323e-06	0.43546772989373	-0.508987230506703	0.223	0.361	0.0507467117066581
YARS1	2.55770407087669e-06	0.564767366130288	0.540175146468739	0.342	0.21	0.0517065454968431
NSF	2.81552039430995e-06	0.560209997934967	0.622218720463626	0.287	0.167	0.0569185602913699
DNAJC13	2.84600564402471e-06	0.559914539418296	0.640186187756167	0.284	0.165	0.0575348500996035
ATAD5-1	2.89318548302953e-06	0.563826982034216	0.715899386604087	0.33	0.21	0.058488637724925
KRIT1	2.91363016203327e-06	0.442018648833257	-0.60049002046657	0.165	0.28	0.0589019473556646
ESYT2	2.96812152847742e-06	0.431572760630947	-0.546288708100338	0.294	0.416	0.0600035448196996
ITPR1	3.42005336466731e-06	0.559989198290788	0.828378411775023	0.287	0.173	0.0691397988201143
CCM2	3.820782038117e-06	0.435172271377059	-0.539037480836112	0.251	0.373	0.0772409296825733
EIF4A1	3.93836312345467e-06	0.557774847902403	0.64284743238687	0.268	0.155	0.0796179489037596
YTHDC2	4.12203287360446e-06	0.440325322065668	-0.664222696937558	0.19	0.309	0.0833310165727877
PDE4D-1	4.3879957484007e-06	0.444158340349149	-0.609148291338027	0.154	0.268	0.0887077220496686
mikado.WCK01-AAH20201022-F8-rsc00897G200	4.49824749692661e-06	0.444541165631503	-0.541510308737435	0.153	0.264	0.0909365713978684
SMAP2	4.50966341421267e-06	0.442565088240433	-0.565095523671726	0.169	0.287	0.0911673555817234
CCNI	4.72463182306319e-06	0.445881848363064	-0.580856667116176	0.143	0.252	0.0955131569350455
STK3	4.74138130184464e-06	0.561242514256668	0.596864560152662	0.316	0.192	0.0958517643980912
GANAB	4.89350748736626e-06	0.555471542261687	0.559007708908554	0.251	0.138	0.0989271473645962
NDUFV2	4.98078365540728e-06	0.569613838895684	0.743554437619787	0.448	0.334	0.100691522377714
UBE2H	5.203450059641e-06	0.43354407256207	-0.52781748426046	0.284	0.416	0.105192946405702
WNK1	5.51254501801128e-06	0.571334169936302	0.558568038791168	0.496	0.381	0.111441610084116
IPO7	5.63798399668723e-06	0.557085444696837	0.731332115952154	0.268	0.161	0.113977484477029
HNRNPA2B1	5.66329970710539e-06	0.422345241688244	-0.393337796975369	0.807	0.885	0.114489266878843
SLC3A2	5.94008142735532e-06	0.559687385827522	0.636751830338535	0.302	0.188	0.120084686135415
FAR1	7.3471248699766e-06	0.562754753546296	0.459409433329429	0.353	0.229	0.148529476371447
RNF169	7.45869434021123e-06	0.555717757692247	0.648578018853414	0.263	0.153	0.15078496478171
RSBN1L	7.65054278345987e-06	0.439184788651851	-0.545636663468191	0.225	0.344	0.154663372910425
HLA-DRB5;HLA-DRB1;HLA-DRB3;HLA-DRB4	7.88632796557348e-06	0.443381570377901	-0.764414632659139	0.18	0.289	0.159430006152033
mikado.WCK01-AAH20201022-F8-rsc00089G16	8.00898482621054e-06	0.438500150906232	-0.897971812174061	0.24	0.344	0.161909637246672
ITPKB	8.0357948291597e-06	0.445106666878465	-0.617030226731045	0.163	0.27	0.162451628266292
ELF1	8.06927556964823e-06	0.427399806204629	-0.500108772986302	0.479	0.586	0.163128474916009
TUT4	8.19279895518029e-06	0.431564818197703	-0.543829763633228	0.361	0.476	0.165625623677925
RPS11	8.6220923168156e-06	0.439338871856782	-0.87204520135392	0.234	0.334	0.174304218276744
CAMTA1	8.63570373797031e-06	0.559323622384954	0.56382042762757	0.311	0.194	0.174579386766808
PTPRJ	8.80900284606801e-06	0.443168713166966	-0.594349946773272	0.183	0.295	0.178082801536111
NBAS	8.86835801634648e-06	0.560356138706654	0.593729675409527	0.325	0.208	0.17928272565846
PFKP	9.40097603106251e-06	0.558591330039871	0.878458780234528	0.299	0.196	0.19005013144396
PNISR	9.41925098362438e-06	0.432241513510079	-0.560530291292909	0.359	0.472	0.19041957788495
LARP1-1	9.56618397795356e-06	0.554828205168936	0.569991559685025	0.26	0.151	0.193389975298309
CTLA4	1.00475166417837e-05	0.565180372658968	2.44524938769281	0.381	0.311	0.203120596430299
RHBDD1	1.02084777167606e-05	0.555728877098788	0.620732447421591	0.271	0.163	0.206374585522033
RPL11	1.04880246933067e-05	0.436182548885677	-0.957363264219866	0.29	0.392	0.212025907199889
RPL7A-1	1.09385138670483e-05	0.444061442663574	-1.01148249449324	0.188	0.282	0.221132996336249
ETV6	1.1229562056708e-05	0.565885660731022	0.693224318858636	0.419	0.309	0.227016826538409
Arf4;LOC101957182	1.12364325316674e-05	0.55449938843264	0.631962480200779	0.26	0.153	0.227155720060188
STXBP5	1.15153385151388e-05	0.448021539878957	-0.539678654350433	0.145	0.252	0.232794083422045
PHF3	1.17934692014427e-05	0.441148158149731	-0.532257386401053	0.217	0.332	0.238416773376365
ROCK2	1.20851234403497e-05	0.560162343335504	0.80326483962519	0.33	0.223	0.24431285547011
RPL19	1.21444526963444e-05	0.442109192572236	-0.837780150864808	0.211	0.313	0.245512255709298
USP3	1.2980935561417e-05	0.432335234222356	-0.655636619166932	0.384	0.485	0.262422593309605
SEPTIN7	1.30725883294493e-05	0.570450971359586	0.356512349581192	0.562	0.439	0.264275445668148
RPL13	1.3298392884188e-05	0.436811589598589	-1.08236139823847	0.297	0.388	0.268840310546744
FAS	1.36450871276047e-05	0.442766826044827	-0.377813319830844	0.2	0.32	0.275849081371657
LCP1	1.38987398768438e-05	0.433291503184916	-0.555021510546023	0.351	0.485	0.280976925350274
PCMTD1	1.45944692448113e-05	0.445379886582053	-0.584847106253231	0.176	0.287	0.295041790253105
KAT6A	1.46541270777473e-05	0.436511365621972	-0.568872282657507	0.3	0.414	0.29624783300374
ATP1A1	1.47588112417378e-05	0.553061808015504	0.732768903836795	0.251	0.148	0.298364128062971
ARL15	1.51014769559358e-05	0.443055930614903	-0.436790183420408	0.199	0.32	0.305291458141198
CCNL1	1.7188570140675e-05	0.566166822867854	0.428246652525204	0.471	0.342	0.347484133963885
ZRANB2	1.77039722467728e-05	0.444765142248979	-0.537289310971534	0.191	0.299	0.357903502940759
PDS5A	1.87328716288444e-05	0.568891077470494	0.384062989412644	0.556	0.431	0.378703732848719
OSTF1	1.92398300176687e-05	0.448636284212031	-0.560905352013713	0.154	0.256	0.38895240363719
BRD8	1.98513263894446e-05	0.44431242355408	-0.642372625322409	0.2	0.307	0.401314414289011
RPTOR	2.00606613397629e-05	0.556459580957222	0.587175720630603	0.302	0.194	0.405546329644647
LARP4B	2.04562705468749e-05	0.560564230457643	0.481646016605599	0.367	0.247	0.413543965375624
PHF21A	2.052373124814e-05	0.445740473051324	-0.555908654465698	0.183	0.291	0.414907750912397
RPL18A	2.12098764828801e-05	0.447403618572586	-0.681279583664989	0.171	0.268	0.428778862977904
TRIP12	2.15386447181052e-05	0.564891268088892	0.450017282722203	0.459	0.33	0.435425241621215
WDR33	2.19079583831044e-05	0.567223166489286	0.394860077155321	0.527	0.4	0.442891286672838
RANBP9	2.29954385849067e-05	0.560772322208632	0.496831625240799	0.374	0.26	0.464875786432474
RAB10	2.41520509527665e-05	0.561958921735263	0.494026431307468	0.398	0.282	0.488257862061127
RPS24	2.54061406394082e-05	0.441997998506823	-0.820138145330628	0.247	0.34	0.513610539166276
YTHDF2	2.62048582775392e-05	0.553136466887996	0.583636969077353	0.27	0.165	0.529757414938732
Map4	2.73086053784582e-05	0.556073578701571	0.582937415881019	0.308	0.2	0.552070766330911
GPHN	2.76672670717201e-05	0.55249789525519	0.719883963490074	0.262	0.161	0.559321471121894
CANX	2.81515243784973e-05	0.56123933728337	0.54345095935593	0.393	0.28	0.569111216835701
RSF1	2.87973803562437e-05	0.434713198735565	-0.450992272154974	0.393	0.505	0.582167841281823
DHX36	3.03457830037622e-05	0.556529474369768	0.410328582294281	0.322	0.21	0.613470349204056
GABPB1	3.08124297445553e-05	0.556160945467253	0.593069379434879	0.314	0.206	0.62290407971593
ADK	3.17951706825671e-05	0.557546105824981	0.617339398224499	0.337	0.225	0.642771170518776
GPI	3.45940305268988e-05	0.448278874716058	-0.848319422256085	0.177	0.272	0.699352921131786
RANBP2-1	3.47092269031893e-05	0.560440328499039	0.499388654819374	0.393	0.276	0.701681731074875
PHIP	3.56368488828003e-05	0.445665814178832	-0.458613601230826	0.203	0.313	0.720434537014691
ZFAND3	3.7638111025417e-05	0.433293091671564	-0.350659634010921	0.456	0.584	0.76089205248983
RPS12	3.82305069897857e-05	0.441699363016854	-0.719008312312756	0.268	0.367	0.772867929305507
TSC22D2	3.90309187044201e-05	0.55395771448541	0.755846824935982	0.291	0.192	0.789049052528556
UBE2E2	4.06089490660824e-05	0.550998363858752	0.618458158601326	0.257	0.157	0.820950514319922
NDFIP2	4.10450287355777e-05	0.560823153781392	0.689225161645342	0.402	0.305	0.829766300918438
