p_val	auc	avg_log2FC	pct.1	pct.2	p_val_adj
ACSL5	3.47955462609128e-11	0.365698795180723	-0.624908239592481	0.858	0.906	7.03426763210613e-07
DOCK7	3.89534000497424e-11	0.620484939759036	0.693892566628073	0.566	0.324	7.87481935405593e-07
UBAP2	4.70378014503115e-11	0.613376506024096	0.95359613239687	0.47	0.268	9.50916194119497e-07
CORO1C-1	4.97769733005907e-11	0.611626506024096	0.818183703994957	0.464	0.246	1.00629129224474e-06
SORBS2	4.97833480623137e-11	0.370680722891566	-0.736896892766594	0.503	0.706	1.00642016442773e-06
IER2	5.0619066235379e-11	0.373126506024096	-1.2414517241427	0.437	0.604	1.02331504301442e-06
mikado.WCK01-AAH20201022-F8-rsc00073G427	5.29730438085839e-11	0.609343373493976	0.707883317621342	0.446	0.222	1.07090305363433e-06
CDH1	5.66713256298999e-11	0.627045180722892	0.510679043962473	0.714	0.488	1.14566751893406e-06
C5-1	6.12316675996558e-11	0.386051204819277	-1.25113575106073	0.238	0.44	1.23785939219464e-06
FNIP2	6.52606040984955e-11	0.632659638554217	0.452515262594246	0.934	0.848	1.31930837245519e-06
ARAP2	6.82419832694652e-11	0.614240963855422	0.993260432339334	0.488	0.288	1.37957993377551e-06
NEK6	7.23838071237268e-11	0.6025	0.844560729119577	0.386	0.184	1.46331104481326e-06
AFF1	8.44975917963382e-11	0.616084337349398	0.842329238405418	0.53	0.322	1.70820331575477e-06
FRMD6	8.94911656220263e-11	0.618870481927711	0.871845965163191	0.563	0.342	1.80915340421488e-06
MYO5B	9.79985214577872e-11	0.592518072289157	1.34909007462875	0.307	0.132	1.98113810979063e-06
DAPP1	1.17065247142191e-10	0.589078313253012	1.05431224652166	0.292	0.116	2.36659103622653e-06
ALAS1	1.27594507080017e-10	0.381867469879518	-1.22163879035136	0.325	0.508	2.57945055512963e-06
DIP2B	1.62586730514969e-10	0.625009036144578	0.659977155688703	0.72	0.542	3.28685334409061e-06
mikado.WCK01-AAH20201022-F8-rsc00083G981	1.71856596891015e-10	0.628165662650602	0.753609144320238	0.81	0.656	3.47425296274876e-06
SWAP70	1.79016498243356e-10	0.600930722891566	0.895756454330121	0.386	0.188	3.61899752848768e-06
IER3	1.86219349374385e-10	0.591915662650602	1.57902236829062	0.31	0.136	3.76461036695257e-06
BAG3	1.9756636265085e-10	0.379120481927711	-1.05432215905761	0.416	0.576	3.99400158734957e-06
DOCK1	2.01216949969589e-10	0.582481927710843	1.04584060451576	0.256	0.094	4.06780186058521e-06
CES1	2.24016333550398e-10	0.40003313253012	-1.08816363926127	0.151	0.342	4.52871419905484e-06
TAT	2.27330875956101e-10	0.385469879518072	-1.53452634106376	0.307	0.466	4.59572098832855e-06
ABHD5	2.28135222642649e-10	0.399102409638554	-1.40975185698098	0.151	0.346	4.61198166094379e-06
ELOVL6	2.36798695833509e-10	0.399331325301205	-1.36577251142305	0.154	0.344	4.78712243497022e-06
ARHGAP17	2.58994477396771e-10	0.608542168674699	0.899144563357878	0.461	0.264	5.23583235505312e-06
ACAT1	3.01235066322635e-10	0.392048192771084	-1.36615384765052	0.226	0.412	6.08976810077838e-06
CROT	3.02668677226918e-10	0.398795180722892	-1.21190050512311	0.163	0.354	6.11874997881937e-06
mikado.WCK01-AAH20201022-F8-rsc00138G153	3.29177744073627e-10	0.587834337349398	0.855868607871683	0.298	0.122	6.65465727419245e-06
GADD45A	3.504548558457e-10	0.380563253012048	-1.00548051048983	0.401	0.584	7.08479536577666e-06
KIF21A	3.59309260729167e-10	0.626656626506024	0.460451784198746	0.828	0.668	7.26379601490085e-06
IRF2BP2	3.60029744934912e-10	0.407114457831325	-1.12332033874097	0.114	0.294	7.27836132360419e-06
UNC45B	3.6047317893358e-10	0.399753012048193	-1.1830799182617	0.16	0.348	7.28732578532125e-06
SH3PXD2A	3.66316154317315e-10	0.59869578313253	0.823596253652578	0.383	0.188	7.40544737567884e-06
DYRK1A	3.72752063137206e-10	0.624602409638554	0.745518257522084	0.843	0.678	7.53555570838176e-06
DENND5A	3.88939383803772e-10	0.622114457831325	0.667222069506532	0.744	0.564	7.86279858297705e-06
TOB1	4.03410942638363e-10	0.39278313253012	-1.20017972424503	0.226	0.416	8.15535561637715e-06
HDAC5	4.39943479678452e-10	0.590424698795181	1.04449946016686	0.313	0.142	8.89389738517958e-06
BHMT2	4.84152726451942e-10	0.393292168674699	-1.00378779885677	0.232	0.42	9.78763151795246e-06
CP	4.87749516255904e-10	0.624156626506024	0.578485493760996	0.789	0.626	9.86034422062935e-06
PARP8	5.03012812715665e-10	0.595180722891566	0.873765875394936	0.349	0.17	1.01689070218599e-05
USP25	5.0667574269926e-10	0.619734939759036	0.583702394919245	0.672	0.456	1.02429568144082e-05
PLEKHA1	5.64044381846978e-10	0.581614457831325	0.962961070037413	0.262	0.1	1.14027212234185e-05
DRAM1	6.2412298146042e-10	0.586894578313253	1.07781953336689	0.295	0.126	1.26172701932039e-05
USPL1	6.31849841565183e-10	0.393954819277108	-0.629179809136638	0.214	0.422	1.27734763970817e-05
GOT2	6.59425692670919e-10	0.397825301204819	-1.08314205822766	0.19	0.382	1.33309498030353e-05
APCS	6.73576774182046e-10	0.388795180722892	-0.851760051931867	0.277	0.488	1.36170280668643e-05
NOTCH2	6.8737249605901e-10	0.611656626506024	0.726957759676903	0.536	0.34	1.38959223803289e-05
CLIC4	7.12099690392305e-10	0.596168674698795	0.970643016839855	0.367	0.184	1.43958073409708e-05
KIAA2026	7.83513106240068e-10	0.403292168674699	-1.11492461036151	0.154	0.336	1.58395009557492e-05
ABCE1	7.95827292148105e-10	0.606659638554217	0.744480616658145	0.485	0.28	1.60884445380661e-05
MDN1	8.43968040672335e-10	0.60880421686747	0.761056066790537	0.503	0.314	1.70616579102319e-05
NAA25	8.55052665647815e-10	0.613930722891566	0.641307551611201	0.63	0.434	1.72857446887362e-05
MAT1A	8.62836682592907e-10	0.379599397590361	-0.818202214590066	0.633	0.728	1.74431063752982e-05
RELB	9.05315440638449e-10	0.594816265060241	0.887055414023254	0.361	0.18	1.83018569479469e-05
CTSC	9.16660551595785e-10	0.409478915662651	-1.45180084165092	0.114	0.29	1.85312097110604e-05
TRIP12	9.76789323068222e-10	0.609484939759036	0.687485508153513	0.545	0.344	1.97467729551472e-05
APOA2	1.05683033527209e-09	0.386340361445783	-0.852589188634704	0.34	0.54	2.13648820578606e-05
MIER1	1.08413616347352e-09	0.59366265060241	0.904290964226404	0.355	0.176	2.19168966807806e-05
MTARC2	1.11541639561552e-09	0.409599397590361	-1.0635387079099	0.117	0.294	2.25492578537633e-05
GDF15	1.12352849796606e-09	0.606518072289157	0.708087758956598	0.485	0.278	2.27132521148818e-05
SGSM3	1.45286339068556e-09	0.606310240963855	0.940433641403138	0.479	0.304	2.93710863060993e-05
NEDD4L	1.48052477186493e-09	0.622873493975904	0.407329878053585	0.913	0.818	2.99302887880215e-05
ECHDC3	1.57921312824231e-09	0.406990963855422	-0.959754237837772	0.139	0.32	3.19253726005466e-05
PCMTD1	1.64336354527274e-09	0.396972891566265	-0.914797335152155	0.223	0.418	3.32222374312336e-05
ARHGEF26	1.72476064043963e-09	0.404969879518072	-0.951475364035896	0.154	0.338	3.48677611071277e-05
AUTS2	1.86667000547432e-09	0.621069277108434	0.560416014727794	0.849	0.794	3.77366008306688e-05
mikado.WCK01-AAH20201022-F8-rsc00083G644	2.11114166274153e-09	0.380545180722892	-0.80486211601478	0.611	0.736	4.26788398539828e-05
RIPK2	2.17465387842924e-09	0.587635542168675	1.07470924240692	0.313	0.15	4.39628028063255e-05
BAZ1A	2.31643004948964e-09	0.578006024096386	1.03396216595671	0.253	0.1	4.68289498804825e-05
SLC40A1	2.39534100689432e-09	0.408289156626506	-1.39114576613311	0.139	0.314	4.84242137953755e-05
LDHA	2.48888755225765e-09	0.617463855421687	0.668008634521204	0.747	0.592	5.03153507564407e-05
ASH1L	2.61031551307499e-09	0.61410843373494	0.53749288032392	0.72	0.522	5.27701384123241e-05
GSE1	2.69841808690323e-09	0.385274096385542	-0.777955464603371	0.482	0.644	5.45512200448357e-05
LOC110384692;C4A;C4B-2;C4B	2.84247321417707e-09	0.616439759036145	0.501125803816252	0.804	0.68	5.74634384978036e-05
FARP1	2.85015703641852e-09	0.614822289156627	0.58830786786933	0.708	0.55	5.76187746482368e-05
ARHGEF12	2.94555437821312e-09	0.612762048192771	0.705764362913718	0.651	0.47	5.95473273099565e-05
SIK2	3.07739099450798e-09	0.411629518072289	-1.04884089908133	0.123	0.294	6.22125363449733e-05
HNRNPH1	3.09267649970351e-09	0.602783132530121	0.66758920334386	0.485	0.288	6.25215481180062e-05
Sptssa	3.22121032674566e-09	0.620846385542169	0.564807219349539	0.988	0.994	6.51199879654903e-05
UBQLN1	3.27040736881713e-09	0.384801204819277	-0.604353219336717	0.584	0.724	6.61145553680071e-05
LRRFIP2	3.30549647958933e-09	0.613557228915663	0.760818043863546	0.639	0.448	6.68239168313779e-05
RELL1	3.9527802913876e-09	0.604795180722892	0.685368898308642	0.506	0.302	7.99094063706917e-05
DAAM1	3.99287725221596e-09	0.608801204819277	0.817626993132634	0.557	0.392	8.07200065307978e-05
LY75;LY75-CD302	4.05846290432178e-09	0.40158734939759	-0.974365712310332	0.211	0.39	8.2045886073769e-05
DDX19B	4.44307682682917e-09	0.597918674698795	1.21341851976871	0.41	0.246	8.98212411311786e-05
ZFAND5	4.50283860646757e-09	0.618677710843374	0.468174246321243	0.931	0.892	9.10293852683483e-05
CDKAL1	4.50409179029719e-09	0.606533132530121	0.730613839213142	0.548	0.366	9.1054719632648e-05
ABCA1	4.52204913559458e-09	0.608599397590361	0.835664464589352	0.56	0.386	9.141774532518e-05
XRN2	4.66610043776306e-09	0.602861445783132	0.651286395250213	0.506	0.3	9.4329886449818e-05
DIO1	5.03710143291369e-09	0.406530120481928	-1.0165069186351	0.172	0.346	0.000101830042567783
LARP4B	5.06357996997597e-09	0.605996987951807	0.663899651330999	0.551	0.368	0.000102365332673034
DHX15	5.31039343306278e-09	0.601259036144578	0.754479918638277	0.476	0.292	0.000107354913642797
PBRM1	5.84010665856392e-09	0.596846385542169	0.839937333995325	0.422	0.244	0.000118063596209528
ASXL1	6.85200729934314e-09	0.607614457831325	0.679866549230475	0.59	0.424	0.000138520179563521
MTUS1	6.9984381892164e-09	0.394153614457831	-0.742348433049576	0.328	0.526	0.000141480426433199
MECP2	7.19575393470942e-09	0.586051204819277	0.862592328955265	0.325	0.16	0.000145469361544086
CPT1A	7.20623178333763e-09	0.391490963855422	-0.741771876560395	0.386	0.574	0.000145681181731954
SNX10	7.51320654470574e-09	0.590861445783132	0.933810593086167	0.364	0.192	0.000151886983507771
PRKCA	7.89676282465523e-09	0.60791265060241	0.627587221248056	0.587	0.388	0.00015964095726323
EPB41L4B	8.26949277765345e-09	0.607617469879518	0.666409123247235	0.596	0.436	0.000167176065993042
BAIAP2L1	8.28477948270632e-09	0.605343373493976	0.698596568164196	0.563	0.376	0.000167485102022391
mikado.WCK01-AAH20201022-F8-rsc00032G185	8.49468519978204e-09	0.580204819277108	0.922013994901409	0.283	0.128	0.000171728555998794
SLCO1A2	9.14508006830578e-09	0.418048192771084	-1.09677467293215	0.105	0.264	0.00018487693866087
LOC114093048	9.54954355969072e-09	0.392222891566265	-0.772366676644822	0.404	0.574	0.000193053572602708
N4BP2L1	9.57435781700078e-09	0.595981927710843	1.04228568633299	0.413	0.248	0.000193555217628488
HEATR6	9.73755867225355e-09	0.591629518072289	0.768804130126364	0.386	0.206	0.000196854486118278
HPD-2	1.06007202803212e-08	0.416957831325301	-0.983667728065084	0.114	0.276	0.000214304161186972
IRAK2	1.09991144027741e-08	0.6015	0.667010747543229	0.506	0.312	0.000222358096766481
ISG20	1.10113168286093e-08	0.575370481927711	0.853779259148956	0.256	0.106	0.000222604781007166
mikado.WCK01-AAH20201022-F8-rsc00032G976	1.13889914712396e-08	0.40625	-0.805466123191203	0.196	0.378	0.00023023985158258
LOC114088212	1.16698799291386e-08	0.417972891566265	-1.11963595526008	0.111	0.268	0.000235918292647466
LOC107134769-1	1.19512701424309e-08	0.577373493975904	0.988128488030132	0.268	0.118	0.000241606877199382
VKORC1L1	1.23324042006463e-08	0.612343373493976	0.424629635733621	0.753	0.53	0.000249311883320265
MAT2A	1.55226604612848e-08	0.415819277108434	-0.941705810244851	0.127	0.292	0.000313806103885333
UQCRQ	1.57300424207828e-08	0.409650602409639	-0.784884261405446	0.169	0.35	0.000317998537578545
MAN2A1	1.83505778232892e-08	0.408578313253012	-0.870789308867782	0.184	0.358	0.000370975281275615
LPP	1.8578760984393e-08	0.614120481927711	0.535691260287311	0.94	0.896	0.000375588232060489
NUMB	1.87046746052372e-08	0.601457831325301	0.801064442351035	0.521	0.35	0.000378133701819476
ARHGAP15	1.90018569839948e-08	0.415957831325301	-0.940231230525666	0.127	0.294	0.000384141540788438
FMO3	1.9118288948745e-08	0.411774096385542	-0.955306550987764	0.16	0.33	0.000386495329387828
ANKRD7-6	1.9540520032129e-08	0.392024096385542	-0.508445057492123	0.539	0.706	0.00039503115296952
BCO1	2.03081586859747e-08	0.420388554216867	-1.20713512037465	0.105	0.26	0.000410549735995664
Larp1b	2.03145783169241e-08	0.41008734939759	-0.87625861442618	0.175	0.348	0.000410679515254938
CES3	2.06740971171895e-08	0.40046686746988	-0.797766351453494	0.286	0.464	0.000417947547321102
FAM91A1	2.15614785783036e-08	0.596900602409639	0.598062003611962	0.479	0.28	0.000435886850938986
RAD54L2	2.26310500954985e-08	0.598674698795181	0.677622303995129	0.494	0.314	0.000457509308730598
mikado.WCK01-AAH20201022-F8-rsc00959G1	2.3408344646551e-08	0.57325	0.703666365831342	0.253	0.104	0.000473223095374675
EIF3A	2.39198530344532e-08	0.596442771084337	0.719153820529324	0.467	0.29	0.000483563748944506
ELF2	2.47336919816121e-08	0.587174698795181	0.864006000996204	0.355	0.194	0.000500016317100269
MTSS1	2.63807279248292e-08	0.387765060240964	-0.386818950536097	0.786	0.87	0.000533312795728347
PLXNA2	2.77411363179693e-08	0.585057228915663	0.831896141250506	0.343	0.178	0.000560814811804068
INSIG1	2.79854429856667e-08	0.407307228915663	-1.04180284592038	0.211	0.378	0.000565753715398239
KIF1B	2.80798867657482e-08	0.600792168674699	0.57748295390624	0.548	0.352	0.000567662990856366
ITIH4	2.82983413020026e-08	0.602349397590361	0.582877972042208	0.587	0.39	0.000572079267761284
UTP4	3.05615498798543e-08	0.573924698795181	0.82091462524333	0.259	0.112	0.000617832292371134
PDS5B	3.08154904764326e-08	0.578117469879518	0.75775237137518	0.289	0.134	0.000622965955471561
CHD1	3.14379764077007e-08	0.58825	0.5922547383728	0.389	0.2	0.000635550131058078
GADD45G	3.31502000223017e-08	0.602569277108434	0.791514462951815	0.56	0.398	0.00067016444365085
ATF5	3.64692784362224e-08	0.420406626506024	-1.01471595772255	0.114	0.27	0.000737262932866673
FAM13B	3.92610329776838e-08	0.582569277108434	0.792378714484813	0.328	0.168	0.000793701042676857
ATF3	3.94762209622096e-08	0.392216867469879	-0.714522011304405	0.527	0.664	0.000798051282972029
HSPA8	3.97314012933181e-08	0.387888554216867	-0.498357365269972	0.877	0.902	0.000803210008545719
RAP1A	4.01283935422836e-08	0.602219879518072	0.542114709501606	0.596	0.406	0.000811235603850806
SLC23A2	4.02727924474887e-08	0.585096385542169	0.754550248377577	0.355	0.184	0.000814154772118431
NFIC	4.48295794778595e-08	0.410963855421687	-0.892934311568812	0.19	0.36	0.000906274778724408
PAM	4.51385284923569e-08	0.580674698795181	0.7838772459188	0.316	0.156	0.000912520492001487
SENP2	4.92400938181219e-08	0.587403614457831	0.742581151564826	0.38	0.214	0.000995437736627151
ADRA1A	4.93982383987897e-08	0.592734939759036	0.657615020918569	0.446	0.268	0.000998634787469933
CYP2C18-1	5.06027693901952e-08	0.389647590361446	-0.491209624829094	0.738	0.884	0.00102298558599219
EAPP	5.2166749520253e-08	0.601213855421687	0.823405610105437	0.56	0.42	0.00105460300830143
SRSF11	5.36959096149625e-08	0.401454819277108	-0.627373657830144	0.34	0.522	0.00108551650877608
RANBP2-1	5.61466561974705e-08	0.592156626506024	0.611768103885581	0.443	0.264	0.00113506080168806
FAM71F2	5.83095903308232e-08	0.394674698795181	-0.626360416616928	0.449	0.632	0.00117878667812792
PPP4R3A	6.74813003778831e-08	0.395692771084337	-0.584201260245606	0.506	0.666	0.00136420196843928
MIB1	7.54018452157546e-08	0.574030120481928	0.888544677309633	0.271	0.126	0.0015243237028817
GSPT1	7.6250473279267e-08	0.596045180722892	0.640535220026694	0.518	0.338	0.00154147956781366
LSR	8.36055539990578e-08	0.571521084337349	0.796852191064121	0.256	0.114	0.00169016987964495
SOS1	8.64988282044435e-08	0.583328313253012	0.901927054815594	0.349	0.19	0.00174866031098103
HDAC4	8.97682523633176e-08	0.573	0.902277776840146	0.265	0.124	0.00181475498977683
MSRA	9.22107208660899e-08	0.600144578313253	0.57560458413538	0.605	0.432	0.00186413193302887
MPC2	9.29651362919043e-08	0.405231927710843	-0.647270631891706	0.289	0.47	0.00187938319527714
ID2	9.80196554139903e-08	0.424286144578313	-0.969755589964082	0.108	0.258	0.00198156535384923
DCTD	9.9067660934942e-08	0.424219879518072	-0.877501630062178	0.111	0.26	0.00200275183346079
CFH-2	9.92811927832377e-08	0.397081325301205	-0.630052107487227	0.506	0.654	0.00200706859330593
TM4SF4	1.05125447031956e-07	0.402885542168675	-0.745062830578406	0.34	0.502	0.00212521603719803
TRAK1	1.05354862997717e-07	0.410831325301205	-0.709021591648041	0.214	0.39	0.00212985391036185
ZBTB21	1.07904776660533e-07	0.589045180722892	0.522870374668227	0.428	0.248	0.00218140296496933
ARRDC3	1.11491378765718e-07	0.60255421686747	0.665153412028963	0.657	0.508	0.00225390971312775
RBBP6	1.11917430750693e-07	0.577099397590361	0.746864055232444	0.304	0.152	0.00226252278005601
TRIO	1.12451394179779e-07	0.591765060240964	0.73890389908071	0.455	0.29	0.00227331738473842
BCL3	1.13724881560796e-07	0.578584337349398	0.688820510599993	0.319	0.16	0.00229906220563305
LBP	1.18116993472725e-07	0.600852409638554	0.580344047206661	0.62	0.438	0.0023878531400446
PTGES3	1.20580905114461e-07	0.400578313253012	-0.606487494122886	0.383	0.556	0.00243766357779395
SAR1B	1.29238337416079e-07	0.40019578313253	-0.523970746010861	0.455	0.622	0.00261268222920345
SLK	1.33472594445391e-07	0.584117469879518	0.705189361284496	0.373	0.212	0.00269828196930803
IL13RA1	1.35116654975777e-07	0.573036144578313	0.792897017001933	0.274	0.13	0.0027315182969903
NHSL1	1.38503744962981e-07	0.59678313253012	0.638766368178106	0.551	0.364	0.00279999170817163
PUM2	1.4039078973514e-07	0.597346385542169	0.556445702598417	0.581	0.392	0.00283814020528558
BCAR1	1.45096959425192e-07	0.571186746987952	0.765552076137221	0.262	0.12	0.00293328013173969
UBR5	1.47381987906699e-07	0.588409638554217	0.774170289683865	0.422	0.26	0.00297947426752183
TAF1D	1.47718187642605e-07	0.593798192771084	0.630153237873398	0.509	0.338	0.00298627088138289
ETS2	1.50248833356239e-07	0.603243975903614	0.271782216904361	0.729	0.506	0.00303743041512974
APOC1	1.53974565225819e-07	0.402584337349398	-0.61967492635521	0.364	0.532	0.00311274981060515
SLC41A2	1.55937906991703e-07	0.401328313253012	-0.569957935080273	0.431	0.592	0.00315244072774426
API5	1.62143530665383e-07	0.402668674698795	-0.967298522708979	0.373	0.524	0.00327789361593139
LPIN2	1.62740906268742e-07	0.394334337349398	-0.469553494220166	0.813	0.902	0.0032899701611289
USP6NL	1.70160261260288e-07	0.597957831325301	0.495384144920597	0.599	0.408	0.00343995984163799
FNDC3A	1.76419499081514e-07	0.60314156626506	0.42903229061302	0.741	0.586	0.00356649659343188
SEC22B	1.78067460629072e-07	0.407614457831325	-0.847191349537552	0.28	0.452	0.00359981178407733
CYP2E1	1.92116831956817e-07	0.410506024096386	-0.921979421349346	0.241	0.404	0.00388383387483901
THSD4	2.07944975705142e-07	0.595036144578313	0.861734273621973	0.509	0.368	0.00420381562885514
BIRC6	2.16107064955029e-07	0.595355421686747	0.550768377604224	0.569	0.4	0.00436882042513086
REV3L	2.17586379760991e-07	0.601795180722892	0.57922071651605	0.699	0.552	0.0043987262532482
CTDP1	2.29475377170721e-07	0.569424698795181	0.782440477428694	0.256	0.118	0.0046390742248833
RAF1	2.36864811222749e-07	0.593635542168675	0.910134108935992	0.509	0.352	0.0047884590236791
CYP1A1	2.49941435050283e-07	0.425629518072289	-1.43097128686887	0.12	0.262	0.00505281605097653
USP24	2.54444360522787e-07	0.574075301204819	0.739446583669961	0.295	0.146	0.00514384719232865
IDO2	2.6085626283719e-07	0.399048192771084	-0.498069612272102	0.545	0.68	0.00527347020951664
PIK3AP1	2.72288218661843e-07	0.585563253012048	0.717540702635599	0.407	0.248	0.00550457862846781
CREM	2.76141175344597e-07	0.591388554216867	0.707656035579386	0.494	0.332	0.00558247000076637
mikado.WCK01-AAH20201022-F8-rsc00083G1223	2.84618621566588e-07	0.418545180722892	-0.824882825984548	0.175	0.33	0.00575385005359014
LOC107137837	3.01365011897413e-07	0.578015060240964	0.834150452400023	0.331	0.182	0.00609239508051809
LOC114108189-1	3.03388766467326e-07	0.416740963855422	-0.75835344273767	0.199	0.356	0.00613330730290347
mikado.WCK01-AAH20201022-F8-rsc00161G27	3.10278046939283e-07	0.424237951807229	-0.936212043970428	0.136	0.28	0.00627258099692455
ELP2	3.14314678611183e-07	0.568427710843374	0.775897087060243	0.253	0.118	0.00635418554280368
PXDC1	3.23010738057565e-07	0.425177710843373	-0.903903777532467	0.13	0.274	0.00652998508057173
MYO10	3.30254778616106e-07	0.58805421686747	0.733858345407681	0.446	0.28	0.00667643060450321
DDX21	3.33021325561213e-07	0.586331325301205	0.648061520534042	0.428	0.262	0.00673235911754547
AKAP8L	3.33758730522771e-07	0.569599397590361	0.802705074554687	0.262	0.126	0.00674726649624834
FCHSD2	3.68180794285166e-07	0.586418674698795	0.907021280425935	0.425	0.266	0.00744314293726891
NAV2	3.76065961774332e-07	0.596575301204819	1.04348403762782	0.584	0.486	0.00760254948322989
DCAF6	3.90662955231159e-07	0.408259036144578	-0.6814302063751	0.334	0.494	0.00789764230295311
HPD	4.00948034890087e-07	0.413183734939759	-0.85051681388756	0.25	0.404	0.00810556547333799
HTT	4.04911827479904e-07	0.578069277108434	0.776329942919366	0.337	0.188	0.00818569750433373
TARS1	4.22287104755535e-07	0.580780120481928	0.70714111024256	0.37	0.216	0.0085369561097379
BIRC2	4.37376816585028e-07	0.582885542168675	0.799036294554524	0.389	0.24	0.00884200972408293
TUBB4B	4.43711687760059e-07	0.58810843373494	0.563220424679636	0.473	0.298	0.00897007547975736
HSD17B12	4.51725533660916e-07	0.400542168674699	-0.539601634641255	0.569	0.708	0.00913208338848909
ACACB	4.58866962317898e-07	0.401768072289157	-0.512743411861252	0.581	0.724	0.00927645451021863
TRPM7	4.79918555668824e-07	0.596213855421687	0.486120303091448	0.66	0.504	0.00970203352140095
JUNB	4.89805611654305e-07	0.405602409638554	-0.850818344952681	0.398	0.532	0.00990191024520344
ZC3H11A	5.51916639798218e-07	0.586168674698795	0.545863254634318	0.461	0.288	0.0111575467901608
STK24	5.64781691313974e-07	0.596298192771084	0.580284511448339	0.648	0.5	0.0114176266716033
RAB31	5.69580150867297e-07	0.415277108433735	-0.92428135611461	0.232	0.39	0.0115146323299333
LGMN	5.83144542849511e-07	0.421756024096386	-0.866201501932541	0.169	0.318	0.0117888500782457
mikado.WCK01-AAH20201022-F8-rsc00076G223	5.87126137178007e-07	0.427548192771084	-0.947316672436965	0.127	0.266	0.0118693419891906
CASP5;CASP4	5.93897362883176e-07	0.578665662650602	0.702686670651066	0.355	0.204	0.0120062290880463
VPS54	5.99829622473347e-07	0.566611445783132	0.750133990995161	0.25	0.118	0.0121261556479212
OSBPL3	6.37191673768587e-07	0.579888554216867	0.913826642818895	0.364	0.218	0.0128814668769058
CCL16	6.40252754921934e-07	0.429728915662651	-1.02879787911614	0.114	0.25	0.0129433496935018
SOAT1	6.54197677931751e-07	0.596581325301205	0.540936993020072	0.678	0.526	0.0132252602570683
ZNF638	6.6317146066849e-07	0.584870481927711	0.578727888539945	0.446	0.278	0.0134066742488742
SPPL2A	7.12550113542295e-07	0.569692771084337	0.734480330776612	0.277	0.14	0.014404913095371
EXT1	7.14145962972771e-07	0.593379518072289	0.499654248020505	0.596	0.426	0.0144371747874575
Cyp2c55	7.22953140399235e-07	0.422349397590361	-0.923062354516041	0.175	0.318	0.0146152206863109
ACTG1	7.43563559830581e-07	0.407846385542169	-0.857663452532117	0.38	0.516	0.015031880925535
EIF5	7.93024867219885e-07	0.586156626506024	0.544067113971233	0.479	0.302	0.0160317907157172
FPGS	8.16990570855325e-07	0.421481927710843	-0.828480442927115	0.184	0.332	0.0165162813804112
AMBP	8.49285774450012e-07	0.413204819277108	-0.804999087111903	0.289	0.444	0.0171691612162814
CADM1	9.09887997766225e-07	0.59908734939759	0.438980992942692	0.846	0.7	0.018394295762842
RCAN1	9.20935701256184e-07	0.570954819277108	0.653261337435271	0.295	0.152	0.018617636136595
RFX3	9.31617906267547e-07	0.592463855421687	0.496264178071495	0.605	0.446	0.0188335875931047
ZNF407	9.65154702175428e-07	0.586692771084337	0.689087107262597	0.479	0.328	0.0195115674591785
ERO1A	9.77670178924191e-07	0.586840361445783	0.932462608841435	0.464	0.318	0.0197645803371314
KMT2A	9.83449789076467e-07	0.57705421686747	0.66113418120656	0.355	0.202	0.0198814209359699
RAB10	1.00012453735137e-06	0.586954819277108	0.555275509772924	0.497	0.328	0.0202185176470953
USP54	1.00043827061876e-06	0.578093373493976	0.752589434787105	0.364	0.216	0.0202248600788289
ARF1	1.00879405764754e-06	0.430614457831325	-0.795820707138524	0.117	0.254	0.0203937806694027
KCTD20	1.0207560067758e-06	0.419756024096386	-0.753360032416875	0.208	0.36	0.0206356034329797
RPS6KA3	1.08488349370219e-06	0.582051204819277	0.684205065013148	0.413	0.258	0.0219320047086834
AHNAK	1.08892588547785e-06	0.574262048192771	0.703753815144348	0.328	0.182	0.0220137257008201
GPBP1	1.20392209781647e-06	0.59328313253012	0.492312073358889	0.69	0.528	0.0243384891294577
ARHGAP26	1.23720825142876e-06	0.573647590361446	0.805784977536118	0.322	0.182	0.0250114020108838
Akr1c6-3	1.25347562834432e-06	0.424189759036145	-0.76814099757087	0.172	0.318	0.0253402633026088
PEX1	1.25400559419463e-06	0.568081325301205	0.712118109925365	0.274	0.14	0.0253509770922387
Akr1c6-6	1.26909741570729e-06	0.418156626506024	-0.744729773410148	0.238	0.388	0.0256560733559385
NOP2	1.39913242315461e-06	0.419388554216867	-0.738136002213967	0.223	0.378	0.0282848610664937
LRPPRC	1.42165227419091e-06	0.573834337349398	0.699376529820696	0.331	0.188	0.0287401223750435
CYP2D6;LOC107987479;LOC107987478	1.46143279575119e-06	0.423771084337349	-0.713624870187895	0.181	0.33	0.0295443253989061
TBK1	1.48088417863953e-06	0.565843373493976	0.742505456627548	0.259	0.13	0.0299375545553767
LRRC58	1.4992711128727e-06	0.415385542168675	-0.775729680525462	0.283	0.436	0.0303092648178344
mikado.WCK01-AAH20201022-F8-rsc00220G284	1.56336096640421e-06	0.577385542168675	0.985484938360778	0.361	0.226	0.0316049052968275
HSPA5	1.56435149738674e-06	0.428756024096386	-0.837051876679023	0.139	0.278	0.0316249298711703
FAM13A	1.67616268299885e-06	0.583009036144578	0.555905353917935	0.455	0.288	0.0338853047995047
PDS5A	1.84162803493056e-06	0.581828313253012	0.56617123744547	0.446	0.286	0.0372303523541563
UBE2O	1.95442832775295e-06	0.566506024096386	0.682565561738071	0.271	0.138	0.0395107230738535
