p_val	auc	avg_log2FC	pct.1	pct.2	p_val_adj
ATP10A	0.0237525164522797	0.612173913043478	0.807826468079416	0.457	0.24	1
SAMD9L	0.0240416154908108	0.591304347826087	0.935869662580284	0.283	0.1	1
PPP4R1	0.0244161506070872	0.600869565217391	1.0404409260285	0.348	0.16	1
BICC1	0.0244604221531219	0.372826086956522	-1.00715725442866	0.435	0.66	1
FAM71F1	0.0245685197216706	0.397608695652174	-0.966005612676509	0.152	0.36	1
PARP4	0.0246072280196926	0.597608695652174	1.03358260052438	0.326	0.14	1
TBK1	0.0247098803185634	0.612826086956522	0.636309380721376	0.5	0.26	1
NFKBIA	0.0252033040281792	0.616521739130435	0.874469117916141	0.522	0.3	1
PPA1	0.025215250072636	0.614565217391304	0.854634358477094	0.5	0.28	1
ZDHHC20	0.0253514733210118	0.393913043478261	-0.86905852208278	0.196	0.4	1
EGFR	0.0253556918772363	0.628478260869565	0.284866000665818	0.826	0.58	1
PDSS1	0.0255218604047932	0.593478260869565	0.95364436430826	0.304	0.12	1
ZNF410	0.0255218604047932	0.593478260869565	0.95364436430826	0.304	0.12	1
PEDS1-UBE2V1;PEDS1	0.0256940497942268	0.406521739130435	-0.866030829385212	0.109	0.3	1
RRAS2	0.0259643845972648	0.376304347826087	-0.647045009492013	0.457	0.62	1
TRA2B	0.0259822662015444	0.384347826086957	-0.576029375951148	0.304	0.56	1
mikado.WCK01-AAH20201022-F8-rsc00234G586	0.0262565022468174	0.601304347826087	0.853648574331539	0.37	0.16	1
TMEM30A	0.0263170111058835	0.412608695652174	-1.02329661991114	0.087	0.26	1
BRIX1	0.0267553271297915	0.596086956521739	0.968291140272661	0.326	0.14	1
LPGAT1	0.0268010222234662	0.599130434782609	0.980569470051099	0.348	0.16	1
KALRN	0.026913446974134	0.396521739130435	-0.916231642307402	0.174	0.38	1
STAT3	0.0272005746271118	0.626086956521739	0.540568381362703	0.761	0.58	1
ITGA6	0.0282932282583253	0.39	-0.837061428873795	0.239	0.46	1
PRPF4B	0.028359113009448	0.374130434782609	-0.419409654435728	0.652	0.9	1
GTF2F1	0.0286364051112046	0.413695652173913	-1.00898878322725	0.087	0.26	1
DUSP1	0.0286364051112046	0.413695652173913	-1.00898878322725	0.087	0.26	1
TMEM131	0.0286723945427857	0.38304347826087	-0.572616180370559	0.391	0.62	1
TOMM70	0.028680018714894	0.413478260869565	-0.945294107909865	0.087	0.26	1
FSD1L	0.0287480481176422	0.591739130434783	0.899904165292411	0.304	0.12	1
SREBF2	0.0288732637503673	0.592173913043478	0.878093331301084	0.304	0.12	1
NLE1	0.0288732637503673	0.592173913043478	0.878093331301084	0.304	0.12	1
FGD6	0.0289153705826445	0.624130434782609	0.521585725627734	0.761	0.58	1
CAMK2D	0.0292758193699059	0.625869565217391	0.907202630873256	0.717	0.64	1
RBM5	0.029974520500952	0.386304347826087	-0.694673872449768	0.37	0.56	1
HSPD1-1	0.0302110751578147	0.399782608695652	-0.974564952623729	0.174	0.36	1
PTPRE	0.0302199529826893	0.399347826086957	-0.758027209694036	0.174	0.38	1
USP3	0.0303862140521298	0.389565217391304	-0.791758067006585	0.283	0.48	1
FOXN3	0.0306567038287559	0.389347826086957	-0.616671360448494	0.261	0.5	1
PPM1B	0.0307467854501346	0.392391304347826	-0.696398552919228	0.239	0.46	1
MB21D2	0.0309274570864266	0.590434782608696	0.828113482224401	0.304	0.12	1
TRIM24	0.0309377846061296	0.383260869565217	-0.558955862592207	0.413	0.64	1
NAB1	0.0313340221350039	0.590217391304348	0.605721060887953	0.304	0.12	1
RIPK1	0.031381258042408	0.606739130434783	0.788312474166427	0.457	0.26	1
SHOC2	0.0314867731034818	0.39695652173913	-0.527034147963818	0.196	0.42	1
DCBLD1	0.031534797755472	0.399347826086957	-0.870427952694278	0.174	0.38	1
ST3GAL6	0.0320330533149899	0.609565217391304	0.605721060887954	0.5	0.28	1
KLC1	0.0321341040917424	0.595652173913043	0.852813922852726	0.348	0.16	1
PEX14	0.0322889111599145	0.608913043478261	0.615502081680539	0.522	0.3	1
WBP1L	0.0323396711493176	0.398260869565217	-0.766696804453102	0.196	0.4	1
PCDHAC1	0.0334434388967714	0.404565217391304	-0.814610738060403	0.152	0.34	1
SNX2	0.0348009219918766	0.391304347826087	-0.656199724635132	0.283	0.5	1
ARHGAP28	0.0348549980235851	0.382608695652174	-0.594645054118495	0.435	0.66	1
EXOC3L4	0.0348576476324265	0.594782608695652	1.05134688000022	0.348	0.16	1
NR2F2	0.0352972601631383	0.41	-1.05867590732761	0.13	0.3	1
GPD2	0.0353290415249764	0.591304347826087	0.784426947872475	0.326	0.14	1
SUCLG1	0.0354744104156148	0.391304347826087	-0.644416350931399	0.304	0.52	1
HIPK3	0.0357130668856552	0.603913043478261	0.736965594166206	0.457	0.26	1
ITGA1	0.0358312874837105	0.379782608695652	-0.458606514216243	0.522	0.8	1
FAM222B	0.0358627985957506	0.395217391304348	-0.520456045189191	0.239	0.48	1
CFAP43	0.0359337551852012	0.582608695652174	1.01559685505102	0.261	0.1	1
MSL2	0.0359337551852012	0.582608695652174	1.01559685505102	0.261	0.1	1
F11R	0.035940498100006	0.593913043478261	0.811190179187933	0.348	0.16	1
SMYD3	0.0362455359324639	0.385434782608696	-0.599895647697668	0.391	0.58	1
MYLIP	0.0366839760123361	0.403695652173913	-0.921525941976915	0.174	0.36	1
SOX4	0.0368195850221678	0.417608695652174	-0.573602638556608	0.087	0.26	1
MCU	0.0380080505086942	0.383695652173913	-0.742202242532353	0.543	0.66	1
SPATS2L	0.0381347931754786	0.405652173913043	-0.386058432307078	0.152	0.36	1
ETF1	0.0382725180443367	0.581521739130435	0.935869662580284	0.261	0.1	1
FRMD4B	0.0382725180443367	0.581521739130435	0.935869662580284	0.261	0.1	1
NDUFS4	0.0383180955049566	0.414347826086957	-0.86459887389208	0.109	0.28	1
NHSL1	0.0383283053759738	0.40695652173913	-0.921525941976915	0.152	0.34	1
MBNL2	0.0385093886132351	0.39304347826087	-1.00698643031611	0.304	0.5	1
KPNA3	0.0385430862519087	0.393913043478261	-0.515133333986432	0.304	0.54	1
UBN2	0.0385599327169193	0.598913043478261	0.740880644169589	0.413	0.22	1
FLI1	0.0386620260530055	0.388695652173913	-0.700940277346098	0.391	0.6	1
PIAS2	0.0388580130934858	0.402173913043478	-0.655665492064358	0.196	0.4	1
WSB1	0.0390469906427723	0.381304347826087	-0.555471204011757	0.696	0.88	1
ARHGEF11	0.0391413614969515	0.611086956521739	0.835202907010721	0.565	0.42	1
PPP6R3	0.0393024430512956	0.384782608695652	-0.499538726850497	0.609	0.76	1
SIL1	0.039309834817306	0.610434782608696	0.675094763928616	0.587	0.4	1
LOC114089654	0.0399101080158058	0.41195652173913	-0.924793655810826	0.13	0.3	1
SLC8A1	0.0401235113767435	0.392826086956522	-0.956521363333119	0.304	0.5	1
PTPRB	0.0402130765577406	0.381739130434783	-0.552744033658944	0.565	0.78	1
CLTA	0.0405479279238608	0.412608695652174	-0.933145025243749	0.13	0.3	1
CDK6	0.0409767733954435	0.605	0.823901230937487	0.5	0.28	1
RPS16	0.0412536882988003	0.583913043478261	0.95364436430826	0.283	0.12	1
ITPR3	0.0412536882988003	0.583913043478261	0.95364436430826	0.283	0.12	1
mikado.WCK01-AAH20201022-F8-rsc01100G3	0.0412585040901708	0.389130434782609	-0.498834870154636	0.435	0.66	1
PRKG1	0.0412707139048751	0.381521739130435	-0.77754311363792	0.609	0.78	1
SYNJ2	0.0415660766565312	0.596304347826087	0.759891991015714	0.391	0.2	1
TIA1	0.0416899876595885	0.401739130434783	-0.916231642307402	0.217	0.4	1
CXADR	0.0417835043667092	0.416304347826087	-0.795641501493814	0.109	0.28	1
ZEB1	0.0418549743816065	0.615	0.599820459448269	0.63	0.5	1
FAM20B	0.0419970150945196	0.580434782608696	0.851477475289912	0.261	0.1	1
NBAS	0.0421157354899711	0.605869565217391	0.546827371834385	0.587	0.38	1
NEMF	0.0424086234986548	0.408913043478261	-0.758027209694036	0.152	0.34	1
SEC24A	0.0427121022884339	0.607826086956522	0.569741763782387	0.565	0.34	1
ZNF407	0.0429054282357762	0.611739130434783	0.616527815844537	0.652	0.46	1
PHF3	0.0433093130648038	0.409782608695652	-0.683785556307032	0.152	0.34	1
MKLN1	0.0434045654347278	0.393478260869565	-0.640918906695171	0.348	0.56	1
SOCS5	0.0435502459937252	0.591739130434783	1.04629365227393	0.348	0.18	1
DDX42	0.0436150534411391	0.39695652173913	-0.749937891311958	0.304	0.48	1
TRA2A	0.0436995897438723	0.390217391304348	-0.364064326065039	0.543	0.76	1
ADAM10	0.0440877200647645	0.391304347826087	-0.541709302767272	0.478	0.64	1
ZRANB1	0.0442889128471557	0.417391304347826	-0.721640920050037	0.109	0.28	1
GGCX	0.0442889128471557	0.417391304347826	-0.721640920050037	0.109	0.28	1
COL4A2	0.0443376619271467	0.392173913043478	-0.70781924850669	0.348	0.56	1
UGGT2	0.0445133963923825	0.592826086956522	0.819427754358179	0.37	0.18	1
IQGAP2	0.0445682286520976	0.418913043478261	-1.14023331650551	0.109	0.26	1
CMTM7	0.0449520498275289	0.411521739130435	-0.928615366763235	0.152	0.32	1
PBX1	0.0449815417542184	0.407826086956522	-0.655665492064358	0.174	0.36	1
PHF14	0.0449815417542184	0.407826086956522	-0.560087832082127	0.174	0.36	1
REV1	0.0451145102942156	0.578913043478261	0.79836613883035	0.261	0.1	1
TRAPPC8	0.0452921961710131	0.602608695652174	0.596322362885704	0.522	0.32	1
NRF1	0.0452921961710131	0.602608695652174	0.596322362885704	0.522	0.32	1
HTR2B	0.0454812079301916	0.588260869565217	1.0404409260285	0.326	0.16	1
IRF2	0.0456079707922927	0.594347826086957	0.71090329758001	0.391	0.2	1
ZRANB2	0.0457018616933648	0.400217391304348	-0.649092838140872	0.261	0.46	1
E2F3	0.0458199883653803	0.585217391304348	0.968291140272661	0.304	0.14	1
SMARCA4	0.0459810883272743	0.40195652173913	-0.63394935188033	0.239	0.44	1
GALNT18	0.046045474515419	0.408695652173913	-0.724586699615382	0.152	0.36	1
CAAP1	0.0466197190925473	0.397391304347826	-0.685058335428745	0.304	0.5	1
DCLK2	0.047754931565449	0.395217391304348	-0.844081856551567	0.348	0.52	1
NUMA1	0.0479456667450708	0.589782608695652	0.873654266134587	0.348	0.18	1
BPTF	0.0480001179426793	0.605	0.545600068450382	0.609	0.42	1
NAMPT	0.0482151404319313	0.581304347826087	0.899904165292411	0.283	0.12	1
DOCK4	0.0484511923971272	0.390217391304348	-0.456563217366389	0.565	0.8	1
HP;HPR	0.0485985266314827	0.415217391304348	-0.795641501493814	0.13	0.3	1
MED14	0.0485985266314827	0.415217391304348	-0.795641501493814	0.13	0.3	1
WASL	0.0485985266314827	0.415217391304348	-0.795641501493814	0.13	0.3	1
REL	0.0486217427253246	0.577826086956522	0.712636264804465	0.261	0.1	1
MYOF	0.0487651222084236	0.601521739130435	0.520832163301441	0.5	0.28	1
RAPGEF5	0.0491038138539574	0.38695652173913	-0.913767602355921	0.587	0.68	1
Sptssa	0.0492689095836684	0.616521739130435	0.260488774178934	1	1	1
ANKRD10	0.049296399043896	0.581304347826087	0.79836613883035	0.283	0.12	1
RPS5	0.049296399043896	0.581304347826087	0.79836613883035	0.283	0.12	1
PTTG1IP	0.049296399043896	0.581304347826087	0.79836613883035	0.283	0.12	1
ZC3H7B	0.0495589434842215	0.583695652173913	0.828113482224401	0.304	0.14	1
TANGO6	0.0496238279225775	0.586521739130435	0.918105383104445	0.326	0.16	1
FCHSD2	0.0496250035942978	0.602826086956522	0.42563944440947	0.543	0.34	1
DLGAP4	0.0498153239201313	0.400869565217391	-0.616671360448494	0.283	0.48	1
FTL	0.0502831763703194	0.421086956521739	-1.20163386116965	0.109	0.26	1
ELMO1	0.0503429228592298	0.392826086956522	-0.467445351674018	0.522	0.7	1
CCNY-1	0.0506508487258841	0.389565217391304	-0.437262109662793	0.674	0.76	1
FMNL2	0.05065358775822	0.389347826086957	-0.83598438885297	0.478	0.66	1
PDLIM5	0.0506828803455681	0.609130434782609	0.516759626960134	0.674	0.52	1
UVRAG	0.0511921183172613	0.60695652173913	0.595379116666495	0.696	0.62	1
MUC4	0.0512999940313571	0.597826086956522	1.18813687949876	0.413	0.28	1
TOX3	0.0515410779864959	0.583260869565217	0.811190179187933	0.304	0.14	1
MTSS1	0.05169223901133	0.39804347826087	-0.793549122532574	0.304	0.5	1
mikado.WCK01-AAH20201022-F8-rsc00263G78	0.0518735057993711	0.588478260869565	0.891475543221831	0.348	0.18	1
SPTLC1	0.0522746676366181	0.417173913043478	-0.735970288820839	0.13	0.3	1
ATG13	0.0533341345287512	0.422173913043478	-0.938599455335857	0.109	0.26	1
SECISBP2L	0.0533341345287512	0.422173913043478	-0.938599455335857	0.109	0.26	1
SEMA6A	0.0540581661742617	0.603913043478261	0.736965594166206	0.63	0.44	1
ANO5	0.0543750249205495	0.585	0.811190179187933	0.326	0.16	1
GAB2	0.0545024914949524	0.397391304347826	-0.669913381725474	0.37	0.54	1
UBB	0.0548619662160279	0.597173913043478	0.947229524744832	0.457	0.26	1
G3BP1	0.0551128464498739	0.603478260869565	0.50950574562865	0.63	0.44	1
PDCD11	0.0551359252962052	0.401521739130435	-0.656199724635132	0.283	0.48	1
HUWE1	0.0554248636670145	0.404565217391304	-0.742202242532353	0.261	0.44	1
DENND6A	0.055461036606109	0.596086956521739	0.733825886635639	0.457	0.28	1
NPAS3	0.0559460550008065	0.605217391304348	0.595379116666495	0.63	0.46	1
RBM27	0.0559710266016568	0.582173913043478	0.752562449217224	0.304	0.14	1
BCAR1	0.0559710266016568	0.582173913043478	0.752562449217224	0.304	0.14	1
SUGT1	0.056512700713142	0.423260869565217	-0.86459887389208	0.109	0.26	1
GPAT4	0.056512700713142	0.423260869565217	-0.86459887389208	0.109	0.26	1
LEMD3	0.056512700713142	0.423260869565217	-0.86459887389208	0.109	0.26	1
CHD8	0.0566351288506909	0.408478260869565	-0.723586564365006	0.217	0.4	1
CFLAR	0.0567273118803654	0.589130434782609	0.8707746343584	0.37	0.2	1
SPAG9	0.0571738231786353	0.60695652173913	0.354999916493011	0.826	0.74	1
UBA2	0.0577908553739959	0.585869565217391	0.745898718936214	0.348	0.18	1
BORCS5-1	0.0577908553739959	0.585869565217391	0.745898718936214	0.348	0.18	1
ANKHD1-EIF4EBP3;ANKHD1	0.0578170722493307	0.39695652173913	-0.588102208251724	0.522	0.64	1
SULT2A1-2	0.0579354399031733	0.413695652173913	-0.814610738060403	0.174	0.34	1
MAPKAP1	0.0580845608878054	0.602608695652174	0.50950574562865	0.609	0.4	1
WAC	0.0583459549900902	0.600434782608696	0.559178474950923	0.565	0.38	1
PPFIBP1-1	0.0584794223043312	0.604347826086956	0.51535703323529	0.696	0.54	1
PATJ	0.0585461615107605	0.598913043478261	0.559178474950923	0.543	0.32	1
BTNL9	0.0585931159369895	0.423695652173913	-0.933145025243749	0.109	0.26	1
SEC24B	0.0587861186402605	0.580652173913043	0.712636264804465	0.304	0.14	1
AKAP13	0.0589901744861832	0.609130434782609	0.479543954810809	0.87	0.84	1
LARP1-1	0.059217561819289	0.583260869565217	0.745898718936214	0.326	0.16	1
NEK6	0.0592917580901096	0.416086956521739	-0.735970288820839	0.152	0.32	1
CD300LG	0.0593252918587575	0.423913043478261	-0.866030829385212	0.109	0.26	1
ANKRD44	0.0598290764672571	0.407608695652174	-1.01318877175654	0.239	0.4	1
TRAF3IP2	0.0601431692576167	0.587608695652174	0.740880644169589	0.37	0.2	1
SKIL	0.0601431692576167	0.587608695652174	0.740880644169589	0.37	0.2	1
PAM	0.0607187225451646	0.605434782608696	0.651817475477408	0.674	0.56	1
B4GALT5	0.0607354197891967	0.59695652173913	0.648031865745918	0.522	0.32	1
SH3RF3	0.0614834228443295	0.609565217391304	0.412357688163038	0.891	0.88	1
ADGRF5	0.0614865315955204	0.397391304347826	-0.264218398547674	0.413	0.6	1
GNA12	0.0615018560794136	0.592173913043478	0.807826468079416	0.413	0.26	1
ZMYM2	0.0616620549540319	0.424347826086957	-0.786596361890806	0.109	0.26	1
NOVA2	0.0616620549540319	0.424347826086957	-0.786596361890806	0.109	0.26	1
TNFRSF21	0.0616620549540319	0.424347826086957	-0.786596361890806	0.109	0.26	1
COX10	0.0616620549540319	0.424347826086957	-0.786596361890806	0.109	0.26	1
PPP3CC	0.0616620549540319	0.424347826086957	-0.786596361890806	0.109	0.26	1
mikado.WCK01-AAH20201022-F8-rsc00005G109	0.061866765493465	0.407826086956522	-0.63394935188033	0.261	0.44	1
WDR33	0.0619341332797101	0.399565217391304	-0.451612114177998	0.457	0.66	1
TEAD4	0.0620899230996353	0.601739130434783	0.479087622356936	0.63	0.42	1
CRK	0.0624887067091989	0.590434782608696	0.736965594166206	0.413	0.24	1
NPEPPS	0.0629987779967751	0.402608695652174	-0.528444177436759	0.326	0.54	1
BIRC2	0.0631025491976775	0.413260869565217	-0.966005612676509	0.196	0.36	1
PTPN13	0.063128463537844	0.590217391304348	0.683723572889227	0.413	0.24	1
SPIRE1	0.063128463537844	0.590217391304348	0.683723572889227	0.413	0.24	1
ST3GAL3	0.0633103264279517	0.597391304347826	0.490243843468018	0.565	0.36	1
USP42	0.0634024581147506	0.579130434782609	0.637085231797289	0.304	0.14	1
NAALADL2	0.0642125235468056	0.399130434782609	-0.770294549561706	0.391	0.58	1
PPIP5K2	0.0642995285128568	0.579130434782609	0.677511743955963	0.304	0.14	1
SLC28A3	0.0643901911438341	0.608478260869565	0.286840556705054	0.913	0.8	1
MORF4L1-3	0.0647007392236483	0.589130434782609	0.71090329758001	0.413	0.24	1
DDX1	0.0648916068147943	0.422608695652174	-0.866030829385212	0.13	0.28	1
LMO4	0.0651739625890093	0.402391304347826	-0.676542816425893	0.37	0.52	1
LRCH1	0.0659009007917602	0.596086956521739	0.635935673934961	0.5	0.32	1
USP9X	0.0661600256524798	0.404130434782609	-0.528444177436759	0.326	0.52	1
SBF2	0.066426220439821	0.396739130434783	-0.434193308663097	0.717	0.86	1
TDRD3	0.067325016066357	0.583913043478261	0.677511743955963	0.348	0.18	1
THOC2	0.067333682621926	0.407826086956522	-0.616671360448494	0.283	0.46	1
CMIP	0.0681550280256411	0.586739130434783	0.71090329758001	0.391	0.22	1
ZNHIT6	0.0686642551179134	0.588695652173913	0.658963082164933	0.413	0.24	1
EIF4A2	0.0688522642898029	0.586521739130435	0.65341780291925	0.391	0.22	1
NAP1L1	0.0688939456799033	0.579130434782609	0.918105383104445	0.304	0.16	1
PPP2R5C	0.0692287490358027	0.423913043478261	-0.795641501493814	0.13	0.28	1
UXS1	0.0692287490358027	0.423913043478261	-0.795641501493814	0.13	0.28	1
UBE2E2	0.0692757261660202	0.604565217391304	0.403959972323636	0.826	0.84	1
GLS	0.0692972161814175	0.39695652173913	-0.483240373039866	0.696	0.8	1
KPNA1	0.0696836302146393	0.415869565217391	-0.699133520640467	0.196	0.36	1
CCT6A	0.0703670356731941	0.427173913043478	-0.643638408048764	0.109	0.26	1
KLF7	0.0705944389331548	0.590217391304348	0.648031865745918	0.435	0.26	1
FOXA2	0.0706502571995002	0.575869565217391	1.15591814344843	0.283	0.14	1
HNRNPR	0.0706830243185272	0.41304347826087	-0.581481931986194	0.217	0.4	1
SEC23B	0.0707410176812505	0.57304347826087	1.0404409260285	0.261	0.12	1
MYCBP2	0.0708894114609543	0.600869565217391	0.462945807614874	0.761	0.6	1
CNOT6	0.0711663756173946	0.414347826086957	-0.712249020430726	0.217	0.38	1
RSRP1	0.0713364080258465	0.580869565217391	0.873654266134587	0.326	0.18	1
INPP5F	0.0725466474935182	0.418260869565217	-0.766696804453102	0.174	0.34	1
NLRC5	0.0736423335560944	0.594130434782609	0.519212067633279	0.543	0.34	1
GBE1	0.0736764949039774	0.406304347826087	-0.70781924850669	0.304	0.5	1
ACACB	0.0741176667268073	0.427826086956522	-0.747915893726747	0.109	0.26	1
YBX3	0.0745776871007812	0.59304347826087	0.42563944440947	0.522	0.34	1
MTHFD1L	0.0751197138130316	0.603478260869565	0.485208253570719	0.761	0.72	1
FRMD6	0.0752143841165595	0.401739130434783	-0.578197212633859	0.413	0.62	1
NF1	0.075278748634647	0.6	0.366355560947792	0.783	0.72	1
ANXA5	0.0759201295439697	0.592608695652174	0.490243843468018	0.522	0.34	1
PDZRN3	0.0762188005935054	0.42304347826087	-0.803084484679376	0.152	0.3	1
ATF2-1	0.0764055795997037	0.425217391304348	-0.721640920050037	0.13	0.28	1
DIAPH2	0.0764259739152335	0.589130434782609	0.790504021057379	0.435	0.28	1
GALNT1	0.0768612174233828	0.595434782608696	0.522156344248822	0.609	0.46	1
DST	0.0778004566971258	0.40695652173913	-0.593951283948411	0.326	0.52	1
ZNF326	0.0781031247241784	0.578913043478261	0.873654266134587	0.326	0.18	1
SKAP2	0.0806027780316909	0.421739130434783	-0.868210127444459	0.174	0.32	1
FAM162A	0.0806045878084972	0.421739130434783	-0.924793655810826	0.174	0.32	1
DDX21	0.0806113817498929	0.404565217391304	-0.453172628165615	0.522	0.68	1
THBS1	0.0807828238054132	0.578478260869565	0.434675519551726	0.326	0.18	1
CEP83	0.0813471020557276	0.575652173913043	0.784426947872475	0.304	0.16	1
NSUN6	0.0815077635003158	0.42695652173913	-0.665580960929441	0.13	0.28	1
RHOA-1	0.0819522098215138	0.570434782608696	0.713973951539977	0.261	0.12	1
CSNK2A2	0.0820641906254597	0.572826086956522	0.752562449217224	0.283	0.14	1
FKBP8	0.0820641906254597	0.572826086956522	0.752562449217224	0.283	0.14	1
UMPS	0.0820641906254597	0.572826086956522	0.752562449217224	0.283	0.14	1
CSGALNACT1	0.0820641906254597	0.572826086956522	0.752562449217224	0.283	0.14	1
MMP7	0.0821611645880192	0.578260869565217	0.798366138830349	0.326	0.18	1
DUSP5	0.0821750428642998	0.582173913043478	0.736965594166206	0.37	0.22	1
AZIN1	0.0823483091119878	0.59	0.630243380022022	0.5	0.32	1
AFF1	0.0832402671522711	0.589782608695652	0.40170716886636	0.522	0.32	1
HSP90B1	0.0832862208250385	0.428478260869565	-1.20163386116965	0.13	0.26	1
RNGTT	0.0834546501711484	0.591304347826087	0.42563944440947	0.565	0.38	1
CASK	0.0844295057628574	0.413695652173913	-0.586924017054442	0.261	0.44	1
MYCT1	0.0850361437251017	0.419130434782609	-1.6441520968706	0.217	0.34	1
Cep170	0.0856890279674938	0.409347826086957	-0.507046869273996	0.391	0.54	1
CLTC	0.0859006002264297	0.591739130434783	0.446064394899468	0.565	0.38	1
TUT4	0.0862871882938806	0.407391304347826	-0.714187866362757	0.478	0.6	1
SNAP29	0.0864094112323052	0.416739130434783	-0.63394935188033	0.239	0.4	1
mikado.WCK01-AAH20201022-F8-rsc00098G498	0.0867317666224486	0.401521739130435	-0.458965907639261	0.739	0.84	1
ATP11B	0.0870710935011639	0.414130434782609	-0.947877268923867	0.283	0.44	1
GLMN	0.0871519660014237	0.423478260869565	-0.747915893726747	0.174	0.32	1
GTDC1	0.0883524710905906	0.578260869565217	0.711654505637018	0.348	0.2	1
MAP2K3	0.0884134056121135	0.571521739130435	0.712636264804465	0.283	0.14	1
NSF	0.0884134056121135	0.571521739130435	0.712636264804465	0.283	0.14	1
CHD9	0.0885028719988579	0.40804347826087	-0.515742451597714	0.5	0.62	1
BAZ2B	0.0887471539151542	0.411521739130435	-0.4110872267986	0.304	0.5	1
AVL9	0.0895043892381121	0.414782608695652	-0.616671360448494	0.283	0.44	1
AIMP1	0.0897426713170533	0.42195652173913	-0.814610738060403	0.196	0.34	1
CLK4-1	0.0899486437546261	0.426304347826087	-0.683785556307032	0.152	0.3	1
PIK3C2A	0.0899888702670781	0.582608695652174	0.885828980080689	0.391	0.26	1
DENND4A	0.0902213621518781	0.582173913043478	0.731251942971812	0.391	0.24	1
RERE	0.0906851170169887	0.596739130434783	0.299805283989222	0.891	0.84	1
LDLRAD4	0.0907384636185076	0.587826086956522	0.691450934913837	0.478	0.32	1
USP25	0.0918801515632038	0.59304347826087	0.426830278188092	0.761	0.68	1
SLC39A14	0.0919106836924886	0.422173913043478	-0.823122237915921	0.196	0.34	1
GNE	0.0920017585004202	0.567826086956522	0.588443069456118	0.261	0.12	1
PPP3R1	0.0920017585004202	0.567826086956522	0.588443069456118	0.261	0.12	1
JARID2	0.0923366129311435	0.412826086956522	-0.844081856551567	0.326	0.46	1
TNRC6A	0.0925452669220896	0.41695652173913	-0.649092838140872	0.261	0.42	1
PECAM1	0.0927331331874333	0.406739130434783	-0.592824618494127	0.457	0.62	1
PCF11	0.093142705612835	0.575	0.677511743955963	0.326	0.18	1
EXOC4	0.0934160105872795	0.406086956521739	-0.484642966764711	0.717	0.82	1
EHBP1	0.0939995208136201	0.409565217391304	-0.70781924850669	0.435	0.56	1
LYVE1	0.0941810782752952	0.415652173913043	-0.493814612662961	0.283	0.46	1
WWP1	0.0952103204646868	0.418695652173913	-0.600183237659925	0.239	0.4	1
ANGEL2	0.0952604956969962	0.431304347826087	-0.866030829385212	0.13	0.26	1
RB1	0.0955794855616836	0.420869565217391	-0.47045061959745	0.217	0.38	1
mikado.WCK01-AAH20201022-F8-rsc00098G443	0.0961385631729564	0.418695652173913	-0.706869169420073	0.239	0.4	1
SERPINE1	0.096526536919872	0.580217391304348	1.00305655843334	0.37	0.24	1
TAX1BP1	0.0967536630905971	0.583695652173913	0.615502081680539	0.457	0.3	1
CELF1	0.0969476792605105	0.59	0.488681639697734	0.587	0.42	1
KIF16B	0.0970119876083994	0.576086956521739	0.646363045385299	0.348	0.2	1
Adam5	0.0970591786466219	0.408913043478261	-0.529688058853855	0.609	0.7	1
DLG1	0.0972038896728325	0.407391304347826	-0.498026863949875	0.565	0.76	1
FRYL	0.0978800749861957	0.590217391304348	0.483730536509343	0.696	0.5	1
NKTR	0.0987267098532711	0.580869565217391	0.605721060887954	0.413	0.26	1
ARID1B	0.100659805560784	0.591086956521739	0.430634354329862	0.674	0.54	1
LRRFIP2	0.100876497072531	0.418695652173913	-0.616671360448494	0.261	0.42	1
GPR89A;GPR89B	0.101194885375541	0.423695652173913	-0.501194143028558	0.196	0.36	1
METTL16	0.101408487753777	0.416521739130435	-0.469329644373307	0.304	0.48	1
XPO6	0.101851556377195	0.578260869565217	0.593546346941852	0.391	0.24	1
SUPT3H	0.101887540547595	0.416521739130435	-0.602596175236772	0.304	0.46	1
KDR	0.10241331805519	0.410217391304348	-0.391111660033363	0.37	0.6	1
SRSF11	0.102574224218377	0.410434782608696	-0.453172628165615	0.5	0.66	1
CCNL1	0.102857037391925	0.41304347826087	-0.572616180370559	0.435	0.58	1
NFX1	0.103020126599158	0.42695652173913	-0.637732975976324	0.174	0.32	1
METAP1	0.10319104755275	0.429347826086957	-0.546282032557097	0.152	0.3	1
FAM171A1	0.103486080502825	0.420434782608696	-0.586924017054442	0.239	0.4	1
RALY	0.103630158836237	0.58	0.685891409571937	0.413	0.26	1
ST6GAL1	0.105463901499565	0.58195652173913	0.623532337004414	0.457	0.3	1
STAB2	0.105585711891082	0.410217391304348	-0.382026678288028	0.391	0.6	1
ST13;LOC107986532	0.105938769865477	0.425869565217391	-0.637732975976324	0.196	0.34	1
NR2C1	0.105938769865477	0.425869565217391	-0.637732975976324	0.196	0.34	1
WDR43	0.106007141016077	0.412391304347826	-0.332878394447903	0.457	0.64	1
PPP1R14B	0.107831788575252	0.433913043478261	-0.721640920050037	0.13	0.26	1
PSMA6	0.107831788575252	0.433913043478261	-0.721640920050037	0.13	0.26	1
TNFAIP3	0.108562062876373	0.57	0.65341780291925	0.304	0.16	1
SEPTIN11	0.108764569502059	0.586521739130435	0.427722758909959	0.609	0.42	1
APOC2	0.108793200316607	0.421739130434783	-0.616671360448494	0.239	0.4	1
