p_val	auc	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
1.28271795313876e-202	0.602379421777759	0.296355312429846	0.37	0.172	2.75399544538891e-198	Myeloid 3	SLC25A5
1.43139800793366e-201	0.638183984381522	0.327843931796703	0.717	0.444	3.07321152303357e-197	Myeloid 3	TNFAIP8
7.69910758703118e-200	0.619335799276932	0.361206810932598	0.496	0.27	1.65299839893559e-195	Myeloid 3	ETV6
9.03088289621082e-199	0.586370108318087	0.2543455241714	0.287	0.115	1.93893055781646e-194	Myeloid 3	AIM2
3.34521973478827e-198	0.610793836361405	0.329068950787851	0.432	0.22	7.18218677059042e-194	Myeloid 3	ZDHHC20
6.26637031245121e-198	0.636425316178308	0.341467223228792	0.7	0.458	1.34538970608327e-193	Myeloid 3	ARPC2
1.4381219665473e-197	0.610297182339411	0.424628612311821	0.419	0.219	3.08764786217706e-193	Myeloid 3	SIPA1L1
7.17001581960683e-197	0.637843453776764	0.404199708284175	0.708	0.482	1.53940239646959e-192	Myeloid 3	PAN3
5.73691933589847e-194	0.587106402089401	0.262635956339011	0.291	0.121	1.2317165814174e-189	Myeloid 3	TNIP1
1.20729795460314e-193	0.640504443180822	0.351581124198143	0.826	0.516	2.59206870853293e-189	Myeloid 3	FYB1
2.52426399962788e-192	0.598428462370322	0.265275887640931	0.36	0.167	5.41959480720105e-188	Myeloid 3	KRAS
2.40234727366819e-191	0.601387919138501	0.279934472132556	0.378	0.182	5.1578395965656e-187	Myeloid 3	MRPL52
1.23353292489856e-190	0.582128752477798	0.318311521564003	0.269	0.107	2.6483951897572e-186	Myeloid 3	AOAH
8.54759225388335e-190	0.644115408012822	0.431897318887655	0.834	0.671	1.83516805690876e-185	Myeloid 3	RPL18A
5.26863552531241e-189	0.611870591970704	0.428351680611716	0.443	0.244	1.13117604728457e-184	Myeloid 3	PSME2
5.0743222644429e-188	0.628400507009396	0.313749432481243	0.637	0.396	1.08945699017589e-183	Myeloid 3	TPM3
1.12491794513773e-187	0.614088355370568	0.333282527840843	0.478	0.26	2.4151988282107e-183	Myeloid 3	CBL
9.57522974829899e-187	0.621255922852739	0.401610461948602	0.536	0.316	2.05580182695979e-182	Myeloid 3	STK17A
1.55588432201551e-185	0.622184683319181	0.349623197199502	0.557	0.332	3.3404836393673e-181	Myeloid 3	UVRAG
4.26022161629958e-185	0.627442964634313	0.313990646838177	0.624	0.385	9.14669581019519e-181	Myeloid 3	DMXL1
1.14951905643698e-184	0.615854147236655	0.317729468774586	0.503	0.281	2.4680174141702e-180	Myeloid 3	MCL1
2.40943678039426e-184	0.610381877362257	0.338339333211075	0.462	0.24	5.17306076750647e-180	Myeloid 3	MAP4K4
3.73196912243703e-183	0.624188458308865	0.363377865089847	0.585	0.358	8.0125377058723e-179	Myeloid 3	LIMS4;LIMS1
3.90128759701039e-183	0.592055807000391	0.390173749087889	0.324	0.15	8.3760644707813e-179	Myeloid 3	ABL2
5.22293792737739e-183	0.631245956148898	0.326437773456839	0.692	0.456	1.12136477300792e-178	Myeloid 3	IFI16
4.7073098650102e-182	0.626090856309619	0.417578013952151	0.605	0.383	1.01065942801769e-177	Myeloid 3	BAZ2B
7.69760452052382e-182	0.604954378062213	0.290779458268082	0.419	0.214	1.65267569055646e-177	Myeloid 3	DNAJC13
8.08869693760636e-180	0.609104025538765	0.463682011811186	0.437	0.243	1.73664323250409e-175	Myeloid 3	IRF1
1.67927132256094e-179	0.602909617753782	0.428162682203625	0.395	0.206	3.60539552953834e-175	Myeloid 3	LOC114078880;LOC114080606
2.92422970117057e-177	0.605727631339332	0.384522408666898	0.427	0.227	6.27832116841321e-173	Myeloid 3	NFKB1
1.93624816147729e-176	0.620133555969913	0.319034403559675	0.575	0.334	4.15712480269175e-172	Myeloid 3	RIPOR2
7.0251340163517e-173	0.615578590414123	0.309625130893014	0.529	0.312	1.50829627331071e-168	Myeloid 3	ARID4A
2.24880454184957e-172	0.640342987582273	0.468434136795944	0.961	0.884	4.82818335135103e-168	Myeloid 3	mikado.WCK01-AAH20201022-F8-rsc00089G16
1.40084489064859e-171	0.631246872217695	0.405065721430103	0.737	0.534	3.00761398022253e-167	Myeloid 3	HSP90AA1
6.34330760421462e-171	0.581884046177625	0.279938755242338	0.281	0.122	1.36190814262488e-166	Myeloid 3	CSGALNACT2
1.46930454068773e-168	0.604696418186703	0.398601472964735	0.434	0.236	3.15459684885655e-164	Myeloid 3	PDE4B
2.7720126665813e-168	0.616751570818961	0.308630471292753	0.559	0.339	5.95151119515005e-164	Myeloid 3	LAMP2
5.95430625663868e-167	0.620455077626496	0.345705866385359	0.603	0.382	1.27838955330033e-162	Myeloid 3	DIP2B
4.59240402340126e-165	0.616961924482167	0.327599222814019	0.569	0.348	9.8598914382425e-161	Myeloid 3	BTG1
9.17281921609064e-164	0.617935936430313	0.351174506537535	0.579	0.368	1.96940428569466e-159	Myeloid 3	DENND1A
1.94217817560283e-162	0.61015450316018	0.265720353081759	0.513	0.294	4.16985654301927e-158	Myeloid 3	HCLS1
9.54934452973793e-162	0.631609696381386	0.320198544665399	0.877	0.601	2.05024427053473e-157	Myeloid 3	ARHGAP15
2.2619821726513e-161	0.616499208184509	0.306222464640348	0.577	0.366	4.85647572468234e-157	Myeloid 3	YBX1-1
2.31405738179041e-158	0.628024675718904	0.408504382680758	0.759	0.566	4.968281198704e-154	Myeloid 3	ACTB
8.14460164297243e-158	0.630950038670406	0.380305222202737	0.824	0.669	1.74864597274618e-153	Myeloid 3	RPS3
2.2239870399011e-157	0.606732808665246	0.252536099534071	0.495	0.28	4.77490017466767e-153	Myeloid 3	ARHGAP30
6.13173747901287e-156	0.577236067052125	0.279590647529744	0.27	0.119	1.31648403674406e-151	Myeloid 3	XRCC4
2.705105695424e-155	0.581715802806621	0.333008799530038	0.299	0.137	5.80786192807532e-151	Myeloid 3	ALCAM
1.31175152481336e-154	0.603635045057501	0.259237665050099	0.469	0.261	2.81633052377428e-150	Myeloid 3	STK38
2.03711208216939e-154	0.596943762320039	0.251620169701966	0.411	0.216	4.37367964041769e-150	Myeloid 3	HOPX
3.91008924816621e-149	0.601584334953816	0.31099271601879	0.455	0.261	8.39496161581285e-145	Myeloid 3	TRAF3IP3
6.44208238234469e-147	0.578735945708312	0.269252973575737	0.288	0.135	1.38311508748941e-142	Myeloid 3	IRAK2
9.199052959316e-147	0.611093179133629	0.290350100587921	0.574	0.365	1.97503667036514e-142	Myeloid 3	EPS15
1.35405209610701e-146	0.618720500275771	0.332484531336463	0.674	0.477	2.90714985034175e-142	Myeloid 3	mikado.WCK01-AAH20201022-F8-rsc00167G66
1.99455135846073e-146	0.612202524172137	0.301307981978639	0.583	0.386	4.28230176661518e-142	Myeloid 3	LOC107141806
2.17996975093821e-146	0.602881353085053	0.251514378577152	0.484	0.281	4.68039505526434e-142	Myeloid 3	ARPC5
5.88415705002945e-146	0.596476522021003	0.25948916378231	0.423	0.231	1.26332851864132e-141	Myeloid 3	RPS6KA3
1.95627227047334e-143	0.607395906475995	0.291193034215008	0.545	0.328	4.20011656470626e-139	Myeloid 3	RUNX1
1.714898049195e-141	0.613080359598106	0.290556093730846	0.631	0.425	3.68188611162166e-137	Myeloid 3	SPAG9
3.00284110012589e-141	0.625556812928043	0.363421002323126	0.869	0.748	6.44709984197029e-137	Myeloid 3	RPL18
6.7492153616694e-138	0.599827583633889	0.26087019456	0.474	0.283	1.44905653815042e-133	Myeloid 3	EIF3F
2.3772989767715e-135	0.6184697707267	0.29315673134863	0.769	0.6	5.10406090312842e-131	Myeloid 3	MYL6
4.38496934341307e-135	0.612996857611991	0.30567521957798	0.653	0.458	9.41452918030785e-131	Myeloid 3	RACK1
1.95052090670032e-133	0.592479175653717	0.265306945481052	0.415	0.234	4.18776838668558e-129	Myeloid 3	CTSC
3.17036638884941e-133	0.577137754846466	0.437115406558528	0.291	0.145	6.80677663685969e-129	Myeloid 3	CSMD2
1.01852521341886e-132	0.618654073251661	0.333841497351274	0.791	0.634	2.1867736332103e-128	Myeloid 3	PTMA
7.72452185206791e-128	0.607629007078273	0.28086862084257	0.619	0.431	1.65845484163898e-123	Myeloid 3	CALM2
3.93839548263194e-126	0.619238675776377	0.343061328663674	0.908	0.851	8.45573510121077e-122	Myeloid 3	TPT1
1.5073036896363e-124	0.614254518934806	0.324428210575387	0.795	0.604	3.23618102164913e-120	Myeloid 3	ELMO1
3.45945696023103e-124	0.596359705529169	0.368721138546552	0.489	0.289	7.42745409361603e-120	Myeloid 3	PLCB1
6.97629013629479e-123	0.596726455209809	0.26657226101148	0.491	0.308	1.49780949226249e-118	Myeloid 3	AP3B1
1.24191717366851e-121	0.616894884570589	0.318998689793451	0.894	0.813	2.66639617186629e-117	Myeloid 3	RPL13A
4.28823840851274e-121	0.598714534053177	0.251658827839741	0.53	0.343	9.20684786307685e-117	Myeloid 3	RAB2A
1.51178095637383e-119	0.597075055398246	0.288645155956937	0.505	0.328	3.2457937133346e-115	Myeloid 3	LCOR
4.02554941916508e-119	0.589155122628369	0.268640517324969	0.421	0.25	8.64285460294743e-115	Myeloid 3	SDCBP
8.00790086233659e-119	0.610879937408014	0.303637906271284	0.765	0.605	1.71929631514367e-114	Myeloid 3	JMJD1C
5.9090386908239e-115	0.58389265832825	0.298039555667812	0.377	0.222	1.26867060691989e-110	Myeloid 3	PPP1CB-1
1.8292648247921e-112	0.611744998161498	0.298288733528004	0.859	0.752	3.92743157882864e-108	Myeloid 3	RPL28-1
4.11973447931365e-112	0.592301040462803	0.519602812682516	0.467	0.301	8.8450699270864e-108	Myeloid 3	HDAC9
3.30711970568228e-111	0.601500461871016	0.259753956202916	0.636	0.435	7.10038600809986e-107	Myeloid 3	DOCK8
1.24676147212653e-110	0.610013602888092	0.29963208690782	0.843	0.73	2.67679688065567e-106	Myeloid 3	RPL32
1.31067421989452e-110	0.586104597951896	0.257837462813884	0.419	0.254	2.81401755011354e-106	Myeloid 3	NFE2L2
2.13674608886137e-109	0.592681645479591	0.300864594096886	0.494	0.324	4.58759385278536e-105	Myeloid 3	NUMB
4.68851550777045e-108	0.598006957299948	0.263687177032554	0.589	0.414	1.00662427951832e-103	Myeloid 3	mikado.WCK01-AAH20201022-F8-rsc00038G277
7.21895430335409e-108	0.608227619906351	0.267798488221145	0.841	0.684	1.54990948893012e-103	Myeloid 3	RPL6
7.27867002727245e-108	0.572069342334192	0.415313118036019	0.296	0.161	1.5627304548554e-103	Myeloid 3	Slc2a3
6.45920963316069e-107	0.599884051888292	0.335298706401877	0.628	0.427	1.3867923082396e-102	Myeloid 3	LOC114089654
8.07270795046504e-107	0.601788666072785	0.259994014669437	0.693	0.515	1.73321039696484e-102	Myeloid 3	PPP1R12A
1.36708710455748e-104	0.608281846658133	0.274474753425534	0.907	0.808	2.93513601348491e-100	Myeloid 3	RPS8
2.33953463403282e-104	0.584660387877357	0.250910409900857	0.429	0.26	5.02298085926845e-100	Myeloid 3	FNDC3B
3.09936180990336e-104	0.578163410764155	0.262807297827384	0.362	0.207	6.65432980586252e-100	Myeloid 3	BTG2
2.78445158950448e-103	0.603650456432197	0.28007712424176	0.783	0.614	5.97821756266611e-99	Myeloid 3	AKAP13
4.78235238959024e-102	0.600804570337565	0.263999639551252	0.695	0.552	1.02677105804502e-97	Myeloid 3	H3-3A
2.88648094103055e-98	0.572174697711786	0.285384115317466	0.324	0.183	6.19727458039258e-94	Myeloid 3	FAM13A
8.0691975633402e-97	0.569635303967474	0.305885950880456	0.303	0.17	1.73245671684914e-92	Myeloid 3	MCC
1.27111377308178e-95	0.588837977015291	0.273986512202995	0.513	0.36	2.72908127080658e-91	Myeloid 3	PSMB8
1.93536625611252e-92	0.589254636870621	0.258309519639826	0.552	0.392	4.15523135187358e-88	Myeloid 3	USP25
5.31080785070051e-92	0.594391704694608	0.276559506185873	0.662	0.503	1.1402304455454e-87	Myeloid 3	ZFAND3
3.90045440166367e-88	0.589446758441361	0.278509266304561	0.587	0.43	8.3742756003719e-84	Myeloid 3	DNAJC1
3.6558181791114e-84	0.596280015918214	0.297177854533031	0.853	0.793	7.84904163055217e-80	Myeloid 3	RPS12
1.58629772956288e-83	0.576985203625591	0.326488876214281	0.418	0.276	3.40578122537151e-79	Myeloid 3	LOC114078893
3.40141855053872e-80	0.580279083217084	0.26469340589227	0.503	0.337	7.30284562800663e-76	Myeloid 3	NIBAN1
9.30814168753531e-75	0.580820075580113	0.262024530069413	0.541	0.402	1.99845802031383e-70	Myeloid 3	PPP3CA
9.628320958695e-75	0.571938296413842	0.261102421881787	0.401	0.268	2.06720050983182e-70	Myeloid 3	S100A10
2.13534297629779e-73	0.56880859521057	0.401368317342954	0.361	0.243	4.58458137011136e-69	Myeloid 3	NFKBIA
2.12570034233969e-35	0.552150900180028	0.269166479830095	0.421	0.333	4.56387863500333e-31	Myeloid 3	mikado.WCK01-AAH20201022-F8-rsc00038G1088
0	0.951970597984773	4.35500984933332	0.925	0.081	0	Myeloid 2	S100A8
0	0.951297169769243	4.28404488348501	0.928	0.092	0	Myeloid 2	S100A9
0	0.923970049915024	2.80617643569891	0.937	0.195	0	Myeloid 2	LYZ-1
0	0.91534603900329	2.90574317105158	0.898	0.2	0	Myeloid 2	FOS
0	0.913341510966926	2.31893600866461	0.866	0.109	0	Myeloid 2	RGS2
0	0.91217146574562	2.32293924695186	0.907	0.298	0	Myeloid 2	DUSP1
0	0.905396399652746	2.18955738736948	0.862	0.114	0	Myeloid 2	MXD1
0	0.897902848214295	2.75969566312573	0.816	0.043	0	Myeloid 2	PLAUR
0	0.895894878188287	2.04416976187462	0.806	0.024	0	Myeloid 2	IL1B
0	0.890783037259109	3.46353480985459	0.801	0.037	0	Myeloid 2	S100A12
0	0.888921921674283	2.15933464541382	0.896	0.224	0	Myeloid 2	S100A6
0	0.888800856874049	1.81951393680511	0.839	0.126	0	Myeloid 2	Slc2a3
0	0.868746075021329	1.60866354658934	0.785	0.082	0	Myeloid 2	TLR2
0	0.866777693757464	2.11908649431775	0.801	0.118	0	Myeloid 2	ANXA1
0	0.859391692575556	1.50735364837124	0.838	0.256	0	Myeloid 2	USP32
0	0.857845659936993	1.74517632659972	0.743	0.038	0	Myeloid 2	TREM1
0	0.848920774301861	1.55055258243287	0.833	0.25	0	Myeloid 2	SRGN
0	0.842588707493763	1.39829057033807	0.75	0.106	0	Myeloid 2	NCF2
0	0.842377689190216	1.72326813399878	0.71	0.04	0	Myeloid 2	BASP1
0	0.838102809267698	1.2384164382976	0.793	0.213	0	Myeloid 2	SORL1
0	0.837662036946181	1.39262359532906	0.734	0.088	0	Myeloid 2	THEMIS2
0	0.837325769808255	1.44975764488224	0.832	0.226	0	Myeloid 2	VIM
0	0.835420655574915	1.22674505044333	0.727	0.084	0	Myeloid 2	IFNGR2
0	0.831640976082007	1.61465198718691	0.811	0.292	0	Myeloid 2	S100A11
0	0.828949653368213	1.23279607140284	0.717	0.096	0	Myeloid 2	NCF1
0	0.827402035654506	1.42032786780554	0.703	0.079	0	Myeloid 2	IVNS1ABP-1
0	0.824738783012911	1.56784732963629	0.743	0.16	0	Myeloid 2	CEBPB
0	0.82297729315391	1.78417884404704	0.803	0.255	0	Myeloid 2	SAMSN1
0	0.818932573471935	1.22303802705199	0.901	0.622	0	Myeloid 2	EIF1
0	0.81501657366846	1.11701337120591	0.639	0.011	0	Myeloid 2	ADGRE3
0	0.805690938080607	1.74461065790494	0.642	0.041	0	Myeloid 2	MME
0	0.804635497223131	1.02610053481042	0.771	0.231	0	Myeloid 2	BST1
0	0.80368968512037	1.03567144485637	0.689	0.103	0	Myeloid 2	LRG1
0	0.801964188739435	1.18889430826595	0.82	0.266	0	Myeloid 2	TYROBP
0	0.800269168792994	1.08244043456798	0.678	0.101	0	Myeloid 2	ALPK1
0	0.797849864345207	1.10294970884193	0.885	0.517	0	Myeloid 2	LCP1
0	0.796029152600673	1.30375670453941	0.612	0.027	0	Myeloid 2	IL1RN
0	0.794039971179952	1.07563577587946	0.595	0.009	0	Myeloid 2	TRIM31
0	0.792227564067775	1.1607092634462	0.779	0.293	0	Myeloid 2	SAT1
0	0.788195690465271	0.943831249179328	0.651	0.1	0	Myeloid 2	KDM6B
0	0.788171864914366	1.22169862747183	0.585	0.011	0	Myeloid 2	C15orf48
0	0.782081399686644	2.63149456958782	0.577	0.018	0	Myeloid 2	CXCL8
0	0.78131619735234	1.21628276812912	0.752	0.224	0	Myeloid 2	S100A4
0	0.781290634679756	1.44929338439938	0.603	0.057	0	Myeloid 2	Cd200r1
0	0.780126048905948	1.33551640182706	0.581	0.029	0	Myeloid 2	ARG2
0	0.778912329047665	0.940725298144206	0.665	0.142	0	Myeloid 2	PYGL
0	0.777826100748003	1.2857727647216	0.684	0.186	0	Myeloid 2	BTG2
0	0.777016821298932	1.00952515665891	0.59	0.042	0	Myeloid 2	LGALS3
0	0.776758227647336	0.919631615360671	0.565	0.014	0	Myeloid 2	CSF3R
0	0.776020986623136	0.825676688878777	0.935	0.605	0	Myeloid 2	FTL
0	0.770436228819834	1.01855242235032	0.601	0.076	0	Myeloid 2	IGSF6
0	0.767582491662908	0.971686143442875	0.649	0.143	0	Myeloid 2	SVIL
0	0.767245587049157	1.01601955139373	0.665	0.166	0	Myeloid 2	NOTCH2
0	0.767212996193128	1.25500926775018	0.552	0.021	0	Myeloid 2	PGLYRP1
0	0.765660553881282	0.973607912206877	0.834	0.543	0	Myeloid 2	OAZ1
0	0.764408611513821	1.03830365391472	0.672	0.197	0	Myeloid 2	ANTXR2
0	0.761072713398372	0.928384850502056	0.624	0.131	0	Myeloid 2	ZFP36
0	0.760934702895171	1.00383923028959	0.577	0.072	0	Myeloid 2	NFIL3
0	0.760806831104243	1.00842669813031	0.588	0.085	0	Myeloid 2	FOSL2
0	0.760398131549585	0.984191705985697	0.611	0.111	0	Myeloid 2	BCL2A1
0	0.760021600257608	1.09781201118229	0.785	0.347	0	Myeloid 2	MARCKS
0	0.759770630044713	1.34201362851674	0.527	0.009	0	Myeloid 2	CHIT1
0	0.759416447769542	1.09710257180074	0.841	0.6	0	Myeloid 2	JMJD1C
0	0.759347091394556	0.976619412107736	0.532	0.016	0	Myeloid 2	CHI3L1
0	0.755696919212878	1.11103806045718	0.529	0.022	0	Myeloid 2	MMP9
0	0.754844768446855	1.00164689540539	0.77	0.38	0	Myeloid 2	ARHGAP26
0	0.754553536547394	0.936283730540307	0.726	0.303	0	Myeloid 2	STK17A
0	0.754323432346863	0.895330785503424	0.762	0.3	0	Myeloid 2	CD44
0	0.754141006231499	0.79622039848298	0.59	0.102	0	Myeloid 2	SELPLG
0	0.753063865112042	1.02077910812298	0.592	0.089	0	Myeloid 2	RETN
0	0.751059295990848	1.01287528869051	0.564	0.08	0	Myeloid 2	Cd200r1-1
0	0.75011223732014	0.914766877324175	0.651	0.179	0	Myeloid 2	FGD4
0	0.749897516799801	0.919279753854546	0.603	0.139	0	Myeloid 2	OGFRL1
0	0.749667183147086	0.959561695979594	0.607	0.139	0	Myeloid 2	FGL2
0	0.74768173810901	0.784603620889829	0.516	0.024	0	Myeloid 2	ADAM8
0	0.747579878361566	0.869123744430009	0.611	0.142	0	Myeloid 2	JAML
0	0.747349426737787	0.851054875804808	0.669	0.234	0	Myeloid 2	SDCBP
0	0.746145352941881	0.752575761302906	0.752	0.273	0	Myeloid 2	FCER1G
0	0.745192226005961	0.822504564690032	0.745	0.323	0	Myeloid 2	RIPOR2
0	0.74503156128872	1.15847674175325	0.499	0.011	0	Myeloid 2	SLC7A11
0	0.743655586422143	0.780348207928903	0.541	0.065	0	Myeloid 2	UBE2D1
0	0.743436380335719	1.07559689705562	0.598	0.144	0	Myeloid 2	RGS18
0	0.742038128876188	0.797592153994315	0.702	0.274	0	Myeloid 2	RNF130
0	0.740073733624779	0.881339403693915	0.73	0.325	0	Myeloid 2	SKAP2
0	0.739872902146203	0.908842833363989	0.589	0.123	0	Myeloid 2	NAIP
0	0.738166897622397	0.776431855201231	0.577	0.116	0	Myeloid 2	LYN
0	0.73650082531597	0.758439700638486	0.514	0.049	0	Myeloid 2	SELL-1
0	0.733172898343409	0.822989762377551	0.555	0.095	0	Myeloid 2	FRY
0	0.732959747357193	0.924050554653687	0.926	0.786	0	Myeloid 2	mikado.WCK01-AAH20201022-F8-rsc00916G2
0	0.732107148438768	1.08681080755884	0.501	0.047	0	Myeloid 2	CD14
0	0.731995768248564	0.981579795951298	0.471	0.008	0	Myeloid 2	ACOD1
0	0.730907454176766	0.904787830146104	0.498	0.042	0	Myeloid 2	SOD2
0	0.730690710749633	0.863436076138184	0.591	0.166	0	Myeloid 2	RAF1
0	0.730515330838198	0.743462472588228	0.609	0.158	0	Myeloid 2	EMP3
0	0.730511184308523	0.761876631510274	0.61	0.188	0	Myeloid 2	PTPRE
0	0.730498600745104	0.86694750022079	0.494	0.041	0	Myeloid 2	RUBCNL
0	0.730300514207888	0.774112959874353	0.509	0.055	0	Myeloid 2	CDKN1A
0	0.730216718143357	0.836674914404382	0.52	0.073	0	Myeloid 2	ARRDC4
0	0.729729217951568	0.71190147988852	0.533	0.084	0	Myeloid 2	SIRPA;SIRPB1;SIRPG
0	0.729251581017491	0.780594241416685	0.712	0.343	0	Myeloid 2	GMFG
0	0.729106422993191	0.937645843813428	0.638	0.222	0	Myeloid 2	ARL5B
0	0.729082615002157	0.834954284616064	0.622	0.202	0	Myeloid 2	EMB
0	0.72901571035156	0.732768274508742	0.545	0.093	0	Myeloid 2	DOCK5
0	0.728577935756896	0.829314437603795	0.705	0.339	0	Myeloid 2	BTG1
0	0.727177647299989	0.773910229652169	0.471	0.018	0	Myeloid 2	CLEC5A
0	0.72680810176835	0.797501469582759	0.696	0.322	0	Myeloid 2	DIAPH1
0	0.725273388145066	0.83053185321318	0.497	0.054	0	Myeloid 2	EMILIN2
0	0.724882739474193	0.814034264271873	0.719	0.345	0	Myeloid 2	CSTB
0	0.723874748212305	0.866920190933699	0.711	0.302	0	Myeloid 2	PTPRJ
0	0.723790965066682	0.78763430350342	0.568	0.14	0	Myeloid 2	PIK3R5
0	0.723647208571895	0.733941964124678	0.761	0.43	0	Myeloid 2	IQGAP1
0	0.723450177569603	0.776646490294252	0.49	0.048	0	Myeloid 2	PIP5K1B
0	0.722872164317203	0.668246713276414	0.853	0.52	0	Myeloid 2	CST3
0	0.721941449219875	0.821976133087313	0.532	0.103	0	Myeloid 2	DMXL2
0	0.721150284301774	0.757770971103742	0.61	0.218	0	Myeloid 2	OSBPL9-1
0	0.7207877842532	0.740177539778251	0.483	0.049	0	Myeloid 2	MTHFD2
0	0.720431048294008	0.959849497069239	0.509	0.087	0	Myeloid 2	LMNB1
0	0.718874982280624	0.823785088317443	0.616	0.22	0	Myeloid 2	DDIT3
0	0.718823678537134	0.701042428472105	0.525	0.104	0	Myeloid 2	GLIPR1
0	0.717791137449871	0.819999299195358	0.569	0.171	0	Myeloid 2	HIF1A
0	0.717354006958179	0.732566167039652	0.756	0.471	0	Myeloid 2	GABARAP
0	0.717210487093714	0.825136371520834	0.741	0.436	0	Myeloid 2	GAPDH-1
0	0.717052355033512	0.703418992779435	0.647	0.271	0	Myeloid 2	MCL1
0	0.716903044383781	0.690626062460233	0.644	0.27	0	Myeloid 2	ARPC5
0	0.716361567964752	0.674903325596589	0.451	0.019	0	Myeloid 2	ADGRG3
0	0.715069110417439	0.764898780757466	0.919	0.706	0	Myeloid 2	DPYD
0	0.714915873434424	0.724497836995468	0.454	0.026	0	Myeloid 2	CLEC4D
0	0.7146510585357	0.656111574012915	0.529	0.111	0	Myeloid 2	ZYX
0	0.714084926458388	0.681414322730638	0.444	0.018	0	Myeloid 2	MGAM
0	0.713402887592226	0.712431305502711	0.97	0.77	0	Myeloid 2	mikado.WCK01-AAH20201022-F8-rsc00035G122
0	0.712909241970228	0.628700071544997	0.604	0.203	0	Myeloid 2	PTPN6
0	0.71205086201452	0.700164669560643	0.514	0.096	0	Myeloid 2	F5
0	0.710633799757579	1.09288313691994	0.441	0.021	0	Myeloid 2	MAMDC2
0	0.710529404609026	0.774855634696563	0.82	0.561	0	Myeloid 2	ACTB
0	0.70931653288405	0.728814841032277	0.72	0.371	0	Myeloid 2	TMSB10
0	0.709240211549214	1.11068286875765	0.525	0.129	0	Myeloid 2	CSMD2
0	0.70819620976009	0.600512950885121	0.595	0.176	0	Myeloid 2	FCGR3A;FCGR3B
0	0.706920665119749	0.729799214095255	0.419	0.006	0	Myeloid 2	ALOX5
0	0.706614666200189	0.735330147058797	0.473	0.072	0	Myeloid 2	TLR4
0	0.706166555276638	0.790548760388443	0.563	0.191	0	Myeloid 2	NDEL1
0	0.705173480763081	0.686348353446077	0.629	0.279	0	Myeloid 2	ATP6V0C
0	0.703493124031394	0.696063130401956	0.773	0.448	0	Myeloid 2	APBB1IP
0	0.702632546140769	0.887882790693096	0.665	0.327	0	Myeloid 2	RESF1
0	0.699668057643066	0.638518163397898	0.624	0.226	0	Myeloid 2	AIF1
0	0.699543310890781	0.62382100855023	0.449	0.056	0	Myeloid 2	GLIPR2
0	0.698981034733039	0.711699398421753	0.658	0.335	0	Myeloid 2	COP1
0	0.698886500389958	0.696411145680031	0.54	0.172	0	Myeloid 2	SWT1-1
0	0.698331634293324	0.713555752442479	0.448	0.06	0	Myeloid 2	MACIR
0	0.697843422559769	0.687170011384333	0.696	0.411	0	Myeloid 2	TOP1
0	0.697626041234311	0.661718077792799	0.56	0.203	0	Myeloid 2	H2-T24
0	0.697283051710167	0.776135148073976	0.419	0.027	0	Myeloid 2	CREB5
0	0.696363324612669	0.837576327254075	0.578	0.226	0	Myeloid 2	PDE4B
0	0.695888921587133	0.58286133383722	0.435	0.047	0	Myeloid 2	NCF4
0	0.695740778330212	1.06335381972358	0.505	0.15	0	Myeloid 2	CDK11A;CDK11B
0	0.695620397293477	0.664690146826209	0.44	0.054	0	Myeloid 2	Fcgr3;Fcgr2b
0	0.694448918624332	0.576105306524428	0.487	0.11	0	Myeloid 2	VASP
0	0.694418847587012	0.808904784521583	0.473	0.096	0	Myeloid 2	NFKBIZ
0	0.693858659466353	1.39844855085607	0.398	0.012	0	Myeloid 2	OLR1
0	0.693194080293645	0.722378865910005	0.443	0.066	0	Myeloid 2	TRIB1
0	0.692286687667681	0.558601889034549	0.519	0.126	0	Myeloid 2	HCK
0	0.691683232676702	0.829667268717528	0.668	0.349	0	Myeloid 2	Crip1
0	0.690714279030452	0.6085937450867	0.538	0.186	0	Myeloid 2	XPO6
0	0.690695708356609	0.606317724563935	0.994	0.882	0	Myeloid 2	mikado.WCK01-AAH20201022-F8-rsc00089G16
0	0.689432166645317	0.609180617319775	0.446	0.077	0	Myeloid 2	EVI2B
0	0.68862722488308	0.5661291074591	0.446	0.076	0	Myeloid 2	MYO1F
0	0.688608517687387	0.645236995648747	0.952	0.848	0	Myeloid 2	TPT1
0	0.688343412877644	0.575189505845532	0.543	0.181	0	Myeloid 2	ANXA2
0	0.687937479014745	0.730119418340844	0.446	0.078	0	Myeloid 2	MEGF9
0	0.687807399423314	0.592311763765711	0.383	0.008	0	Myeloid 2	AMPD3
0	0.686858667405514	0.64838034458092	0.451	0.081	0	Myeloid 2	LRRK2
0	0.686843067845397	0.794707932676401	0.382	0.009	0	Myeloid 2	LOC114099351
0	0.686573772764193	0.613682505808996	0.566	0.223	0	Myeloid 2	WSB1
0	0.686191731015503	0.576966397871671	0.42	0.051	0	Myeloid 2	LILRA5
0	0.685923240321463	0.541210222732448	0.682	0.36	0	Myeloid 2	CYBA
0	0.685757335734611	0.5589147567961	0.491	0.13	0	Myeloid 2	AP1S2
0	0.685634851675122	0.571745793729869	0.467	0.109	0	Myeloid 2	YPEL3
0	0.685074936807234	1.17364757392702	0.535	0.232	0	Myeloid 2	HMBOX1-1
